timestamp,Type,isEntered
1682471793685,STILL,False
1682471793685,ON_BICYCLE,True
1682472270086,ON_BICYCLE,False
1682472270086,WALKING,True
1682472400774,WALKING,False
1682472400774,STILL,True
1682476472643,STILL,False
1682476472643,WALKING,True
1682476724247,WALKING,False
1682476724247,STILL,True
1682478174850,STILL,False
1682478174850,ON_BICYCLE,True
1682478265261,ON_BICYCLE,False
1682478265261,WALKING,True
1682478492576,WALKING,False
1682478492576,IN_VEHICLE,True
1682478637805,IN_VEHICLE,False
1682478637805,STILL,True
1682478893896,STILL,False
1682478893896,WALKING,True
1682478990408,WALKING,False
1682478990408,STILL,True
1682481514622,STILL,False
1682481514622,WALKING,True
1682481568672,WALKING,False
1682481568672,ON_BICYCLE,True
1682481988515,ON_BICYCLE,False
1682481988515,WALKING,True
1682482068854,WALKING,False
1682482068854,STILL,True
1682512841363,STILL,False
1682512841363,WALKING,True
1682513265476,WALKING,False
1682513265476,STILL,True
1682513345913,STILL,False
1682513345913,WALKING,True
1682515632936,WALKING,False
1682515632936,STILL,True
1682522502745,STILL,False
1682522502745,WALKING,True
1682522536385,WALKING,False
1682522536385,STILL,True
1682405251713,STILL,False
1682405251713,WALKING,True
1682406018087,WALKING,False
1682406018087,STILL,True
1682410878234,STILL,False
1682410878234,WALKING,True
1682410989792,WALKING,False
1682410989792,STILL,True
1682411005833,STILL,False
1682411005833,WALKING,True
1682411637835,WALKING,False
1682411637835,STILL,True
1682412201396,STILL,False
1682412201396,WALKING,True
1682412378309,WALKING,False
1682412378309,STILL,True
1682417595693,STILL,False
1682417595693,IN_VEHICLE,True
1682417692105,IN_VEHICLE,False
1682417692105,STILL,True
1682417852794,STILL,False
1682417852794,WALKING,True
1682417884993,WALKING,False
1682417884993,STILL,True
1682420088329,STILL,False
1682420088329,WALKING,True
1682420302460,WALKING,False
1682420302460,STILL,True
1682421842036,STILL,False
1682421842036,WALKING,True
1682421860657,WALKING,False
1682421860657,RUNNING,True
1682421954021,RUNNING,False
1682421954021,IN_VEHICLE,True
1682422035904,IN_VEHICLE,False
1682422035904,ON_BICYCLE,True
1682422284312,ON_BICYCLE,False
1682422284312,WALKING,True
1682422428518,WALKING,False
1682422428518,STILL,True
1682423076483,STILL,False
1682423076483,RUNNING,True
1682423110416,RUNNING,False
1682423110416,WALKING,True
1682423192417,WALKING,False
1682423192417,STILL,True
1682423296659,STILL,False
1682423296659,WALKING,True
1682423330607,WALKING,False
1682423330607,STILL,True
1682037467638,STILL,False
1682037467638,WALKING,True
1682038711288,WALKING,False
1682038711288,STILL,True
1682043809438,STILL,False
1682043809438,WALKING,True
1682044527834,WALKING,False
1682044527834,STILL,True
1682045044584,STILL,False
1682045044584,IN_VEHICLE,True
