timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,RUNNING,WALKING,TILTING
1680899151846,100.0,,,,,,,
1680906434952,100.0,,,,,,,
1680906436114,100.0,,,,,,,
1680872914645,100.0,,,,,,,
1680872931902,,69.0,31.0,,,,,
1680872947950,15.0,85.0,,,,,,
1680872964990,2.0,46.0,33.0,16.0,4.0,4.0,,
1680872981037,100.0,,,,,,,
1680872997077,15.0,60.0,17.0,,8.0,8.0,,
1680873013167,31.0,48.0,17.0,,4.0,4.0,,
1680873029220,100.0,,,,,,,
1680873045316,77.0,15.0,8.0,,,,,
1680873061413,77.0,,23.0,,,,,
1680873077462,29.0,62.0,10.0,,,,,
1680873093512,23.0,66.0,8.0,,4.0,4.0,,
1680873109557,25.0,68.0,6.0,,2.0,2.0,,
1680873126008,62.0,8.0,31.0,,,,,
1680873142070,50.0,43.0,8.0,,,,,
1680873158120,54.0,27.0,20.0,,,,,
1680873174177,21.0,48.0,31.0,,,,,
1680873190238,10.0,62.0,27.0,,2.0,2.0,,
1680873207942,85.0,,15.0,,,,,
1680873224007,39.0,39.0,16.0,8.0,,,,
1680873240094,85.0,15.0,,,,,,
1680873256146,69.0,15.0,15.0,,,,,
1680873272191,54.0,15.0,31.0,,,,,
1680873288275,69.0,8.0,23.0,,,,,
1680873304339,41.0,41.0,18.0,,,,,
1680873320439,6.0,81.0,14.0,,,,,
1680873336481,69.0,,31.0,,,,,
1680873352525,77.0,8.0,15.0,,,,,
1680873368584,77.0,23.0,,,,,,
1680873384648,100.0,,,,,,,
1680873400700,19.0,35.0,15.0,10.0,21.0,6.0,16.0,
1680873416799,27.0,39.0,4.0,8.0,23.0,6.0,18.0,
1680873432930,100.0,,,,,,,
1680873449064,100.0,,,,,,,
1680873465134,100.0,,,,,,,
1680873481241,100.0,,,,,,,
1680873497320,100.0,,,,,,,
1680873513389,100.0,,,,,,,
1680873529455,100.0,,,,,,,
1680873546345,100.0,,,,,,,
1680873562408,100.0,,,,,,,
1680873578481,100.0,,,,,,,
1680873594563,100.0,,,,,,,
1680873610632,100.0,,,,,,,
1680873626706,100.0,,,,,,,
1680873643851,100.0,,,,,,,
1680873659906,100.0,,,,,,,
1680873676023,100.0,,,,,,,
1680873692138,100.0,,,,,,,
1680873709063,100.0,,,,,,,
1680873726009,100.0,,,,,,,
1680873742089,100.0,,,,,,,
1680873758152,100.0,,,,,,,
1680873774226,100.0,,,,,,,
1680873790292,100.0,,,,,,,
1680873806365,100.0,,,,,,,
1680873822444,100.0,,,,,,,
1680873838516,100.0,,,,,,,
1680873854573,100.0,,,,,,,
1680873870634,100.0,,,,,,,
1680873886741,100.0,,,,,,,
1680873902807,100.0,,,,,,,
1680873918861,100.0,,,,,,,
1680874098950,100.0,,,,,,,
1680863049950,100.0,,,,,,,
1680863066025,77.0,15.0,8.0,,,,,
1680863082068,21.0,39.0,25.0,6.0,10.0,6.0,4.0,
1680863098188,92.0,,8.0,,,,,
1680863114236,100.0,,,,,,,
1680863130266,46.0,46.0,8.0,,,,,
1680863146330,,69.0,31.0,,,,,
1680863162435,4.0,89.0,8.0,,,,,
1680863178425,37.0,60.0,4.0,,,,,
1680863194470,,72.0,10.0,3.0,15.0,3.0,13.0,
1680863210978,54.0,46.0,,,,,,
1680863226579,92.0,8.0,,,,,,
1680863242666,100.0,,,,,,,
1680863258748,77.0,8.0,15.0,,,,,
1680863274812,100.0,,,,,,,
1680863290887,92.0,8.0,,,,,,
1680863306959,85.0,8.0,8.0,,,,,
1680863323016,92.0,,8.0,,,,,
1680863339052,92.0,8.0,,,,,,
1680863355115,85.0,15.0,,,,,,
1680863371203,85.0,15.0,,,,,,
1680863387264,77.0,8.0,15.0,,,,,
1680863403360,85.0,,15.0,,,,,
1680863419404,77.0,15.0,8.0,,,,,
1680863435463,92.0,,8.0,,,,,
1680863451516,56.0,38.0,6.0,,,,,
1680863468131,69.0,15.0,15.0,,,,,
1680863484192,100.0,,,,,,,
1680863500239,85.0,8.0,8.0,,,,,
1680863516355,62.0,31.0,8.0,,,,,
1680863532412,77.0,8.0,15.0,,,,,
1680863548489,62.0,15.0,23.0,,,,,
1680863564573,85.0,,15.0,,,,,
1680863580633,100.0,,,,,,,
1680863596677,100.0,,,,,,,
1680863612779,62.0,31.0,8.0,,,,,
1680863628822,77.0,23.0,,,,,,
1680863646324,54.0,38.0,8.0,,,,,
1680863662400,92.0,,8.0,,,,,
1680863678439,77.0,23.0,,,,,,
1680863694498,54.0,31.0,15.0,,,,,
1680863710569,92.0,,8.0,,,,,
1680863890649,47.0,46.0,4.0,4.0,,,,
1680837250417,100.0,,,,,,,
1680837261710,100.0,,,,,,,
1680840664857,23.0,62.0,15.0,,,,,
1680840672319,8.0,15.0,31.0,8.0,38.0,,38.0,
1680840688432,100.0,,,,,,,
1680840704505,100.0,,,,,,,
1680840720584,100.0,,,,,,,
1680840736656,100.0,,,,,,,
1680840752721,100.0,,,,,,,
1680840768786,100.0,,,,,,,
1680840784854,100.0,,,,,,,
1680840800935,100.0,,,,,,,
1680840817001,100.0,,,,,,,
1680840833054,100.0,,,,,,,
1680840850287,100.0,,,,,,,
1680840865247,100.0,,,,,,,
1680840881334,100.0,,,,,,,
1680840897391,100.0,,,,,,,
1680840913482,100.0,,,,,,,
1680840929545,100.0,,,,,,,
1680840945591,100.0,,,,,,,
1680840961641,100.0,,,,,,,
1680840977697,100.0,,,,,,,
1680840993771,100.0,,,,,,,
1680841009875,100.0,,,,,,,
1680841025931,100.0,,,,,,,
1680841041989,100.0,,,,,,,
1680841058061,100.0,,,,,,,
1680841074132,100.0,,,,,,,
1680841090213,100.0,,,,,,,
1680841106277,100.0,,,,,,,
1680841122355,100.0,,,,,,,
1680841140160,100.0,,,,,,,
1680841157189,100.0,,,,,,,
1680841175142,100.0,,,,,,,
1680841355246,100.0,,,,,,,
1680879725207,,,,8.0,92.0,,92.0,
1680879743166,,38.0,62.0,,,,,
1680879743228,100.0,,,,,,,
1680879759292,50.0,10.0,16.0,2.0,23.0,4.0,19.0,
1680879775363,,,15.0,,85.0,,85.0,
1680879791431,,,15.0,,85.0,,85.0,
1680879807483,4.0,56.0,29.0,12.0,,,,
1680879825502,,69.0,15.0,15.0,,,,
1680879841659,,,,,100.0,,100.0,
1680879859037,,,,,100.0,,100.0,
1680879875128,,,,,100.0,,100.0,
1680879892126,,,,,100.0,,100.0,
1680879907321,,,,,100.0,,100.0,
1680879923795,,,,,100.0,,100.0,
1680879940790,,35.0,,,65.0,,65.0,
1680879957762,,,,,100.0,,100.0,
1680879974751,,92.0,,,8.0,,8.0,
1680879991801,,,,8.0,92.0,,92.0,
1680880008784,,4.0,,33.0,64.0,6.0,58.0,
1680880024854,,,,15.0,85.0,,85.0,
1680880041001,,,,85.0,15.0,,15.0,
1680880058876,,,,8.0,92.0,,92.0,
1680880076796,,,,8.0,92.0,,92.0,
1680880095821,,,,15.0,85.0,,85.0,
1680880112796,,,,8.0,92.0,,92.0,
1680880128863,,,,100.0,,,,
1680880147776,,,,100.0,,,,
1680880164787,,15.0,,62.0,23.0,,23.0,
1680880181786,,,,62.0,38.0,,38.0,
1680880198769,,19.0,20.0,57.0,5.0,,5.0,
1680880216786,27.0,67.0,,,6.0,,6.0,
1680880232866,,,,,100.0,,100.0,
1680880249834,,46.0,,8.0,46.0,,46.0,
1680880266006,12.0,58.0,4.0,4.0,23.0,,23.0,
1680880282081,31.0,44.0,17.0,8.0,,,,
1680880298164,100.0,,,,,,,
1680880314225,100.0,,,,,,,
1680880330316,100.0,,,,,,,
1680880346399,100.0,,,,,,,
1680880362473,100.0,,,,,,,
1680880378567,100.0,,,,,,,
1680880394669,100.0,,,,,,,
1680880412322,100.0,,,,,,,
1680880428389,100.0,,,,,,,
1680880445003,100.0,,,,,,,
1680880461069,100.0,,,,,,,
1680880477142,100.0,,,,,,,
1680880493225,100.0,,,,,,,
1680880509298,100.0,,,,,,,
1680880525379,100.0,,,,,,,
1680880541449,100.0,,,,,,,
1680880558795,77.0,15.0,8.0,,,,,
1680880575794,73.0,27.0,,,,,,
1680880592772,100.0,,,,,,,
1680880609774,100.0,,,,,,,
1680880627815,100.0,,,,,,,
1680880643901,100.0,,,,,,,
1680880659967,100.0,,,,,,,
1680880676034,100.0,,,,,,,
1680880692143,100.0,,,,,,,
1680880709771,100.0,,,,,,,
1680880726809,100.0,,,,,,,
1680880742867,100.0,,,,,,,
1680880758982,100.0,,,,,,,
1680880776773,100.0,,,,,,,
1680880793823,100.0,,,,,,,
1680880974788,100.0,,,,,,,
1680882437939,100.0,,,,,,,
1680882438031,100.0,,,,,,,
1680882438092,100.0,,,,,,,
1680882439473,100.0,,,,,,,
1680882440553,100.0,,,,,,,
1680882620636,100.0,,,,,,,
1680843811715,100.0,,,,,,,
1680843831175,100.0,,,,,,,
1680843847274,100.0,,,,,,,
1680843863361,50.0,19.0,16.0,12.0,4.0,,4.0,
1680843879431,,27.0,23.0,23.0,27.0,,27.0,
1680843895520,100.0,,,,,,,
1680843911599,100.0,,,,,,,
1680843927676,100.0,,,,,,,
1680843943762,100.0,,,,,,,
1680843959825,100.0,,,,,,,
1680843975904,100.0,,,,,,,
1680843991989,100.0,,,,,,,
1680844008068,100.0,,,,,,,
1680844024133,100.0,,,,,,,
1680844040202,100.0,,,,,,,
1680844060132,100.0,,,,,,,
1680844077127,100.0,,,,,,,
1680844095149,100.0,,,,,,,
1680844111223,100.0,,,,,,,
1680844127282,100.0,,,,,,,
1680844143360,100.0,,,,,,,
1680844159441,100.0,,,,,,,
1680844175527,100.0,,,,,,,
1680844191606,100.0,,,,,,,
1680844207699,100.0,,,,,,,
1680844223768,100.0,,,,,,,
1680844239849,100.0,,,,,,,
1680844255900,100.0,,,,,,,
1680844271967,100.0,,,,,,,
1680844289109,100.0,,,,,,,
1680844305932,100.0,,,,,,,
1680844322002,100.0,,,,,,,
1680844338072,100.0,,,,,,,
1680844354134,100.0,,,,,,,
1680844370229,100.0,,,,,,,
1680844386314,100.0,,,,,,,
1680844566380,100.0,,,,,,,
1680849014746,100.0,,,,,,,
1680825601783,,38.0,46.0,15.0,,,,
1680825601839,100.0,,,,,,,
1680825617928,,92.0,8.0,,,,,
1680825633013,69.0,15.0,15.0,,,,,
1680825648014,77.0,23.0,,,,,,
1680825664132,46.0,36.0,13.0,,5.0,5.0,,
1680825679151,46.0,31.0,20.0,,3.0,3.0,,
1680825695283,46.0,39.0,16.0,,,,,
1680825711369,,69.0,23.0,8.0,,,,
1680825727441,100.0,,,,,,,
1680825742721,100.0,,,,,,,
1680825758765,38.0,46.0,15.0,,,,,
1680825774837,23.0,62.0,16.0,,,,,
1680825790755,100.0,,,,,,,
1680825806837,8.0,85.0,8.0,,,,,
1680825822897,23.0,54.0,23.0,,,,,
1680825838955,46.0,31.0,23.0,,,,,
1680825855058,15.0,77.0,8.0,,,,,
1680825871118,100.0,,,,,,,
1680825901040,,50.0,50.0,,,,,
1680825919063,8.0,77.0,15.0,,,,,
1680825935138,,50.0,50.0,,,,,
1680825951213,31.0,62.0,8.0,,,,,
1680825967298,,100.0,,,,,,
1680825983396,,83.0,17.0,,,,,
1680825999472,,54.0,15.0,23.0,8.0,,8.0,
1680826015557,8.0,77.0,15.0,,,,,
1680826031653,18.0,64.0,15.0,4.0,,,,
1680826047730,,77.0,23.0,,,,,
1680826065166,22.0,50.0,28.0,,,,,
1680826080212,69.0,31.0,,,,,,
1680826096272,8.0,77.0,8.0,,8.0,8.0,,
1680826112460,31.0,62.0,8.0,,,,,
1680826127476,16.0,68.0,18.0,,,,,
1680826142529,39.0,46.0,15.0,,,,,
1680826157553,,54.0,46.0,,,,,
1680826172599,54.0,15.0,31.0,,,,,
1680826188663,100.0,,,,,,,
1680826204744,4.0,85.0,10.0,2.0,,,,
1680826220833,,85.0,15.0,,,,,
1680826236936,62.0,,38.0,,,,,
1680826253013,62.0,31.0,8.0,,,,,
1680826269074,27.0,62.0,12.0,,,,,
1680826285035,,92.0,8.0,,,,,
1680826300081,92.0,,8.0,,,,,
1680826316149,100.0,,,,,,,
1680826332199,100.0,,,,,,,
1680826348252,23.0,50.0,27.0,,,,,
1680826364344,18.0,25.0,20.0,3.0,34.0,2.0,32.0,
1680826380434,69.0,,31.0,,,,,
1680826396498,33.0,66.0,2.0,,,,,
1680826414416,77.0,,23.0,,,,,
1680826430522,50.0,50.0,,,,,,
1680826446604,100.0,,,,,,,
1680826462725,29.0,62.0,10.0,,,,,
1680826478820,92.0,,8.0,,,,,
1680826494900,69.0,25.0,6.0,,,,,
1680826511060,92.0,8.0,,,,,,
1680826527436,67.0,23.0,10.0,,,,,
1680826543518,85.0,8.0,8.0,,,,,
1680826559594,69.0,31.0,,,,,,
1680826575689,46.0,46.0,8.0,,,,,
1680826591764,,62.0,,,39.0,,39.0,
1680826608295,100.0,,,,,,,
1680826626306,100.0,,,,,,,
1680826643289,54.0,43.0,,4.0,,,,
1680826659378,100.0,,,,,,,
1680826675439,100.0,,,,,,,
1680826691540,85.0,8.0,8.0,,,,,
1680826707622,92.0,8.0,,,,,,
1680826723713,17.0,54.0,6.0,16.0,8.0,2.0,6.0,
1680826741341,85.0,,15.0,,,,,
1680826758287,,58.0,4.0,8.0,31.0,,31.0,
1680826774367,100.0,,,,,,,
1680826790444,100.0,,,,,,,
1680826806528,62.0,35.0,3.0,,,,,
1680826823297,100.0,,,,,,,
1680826840313,,15.0,,15.0,69.0,,69.0,
1680826856425,69.0,8.0,23.0,,,,,
1680826874293,100.0,,,,,,,
1680826890395,25.0,60.0,,8.0,8.0,,8.0,
1680826906482,,91.0,,10.0,,,,
1680826922543,,92.0,,6.0,2.0,,2.0,
1680826938671,100.0,,,,,,,
1680826955281,100.0,,,,,,,
1680826971723,50.0,50.0,,,,,,
1680826989285,85.0,,15.0,,,,,
1680827005350,100.0,,,,,,,
1680827021447,62.0,,38.0,,,,,
1680827037514,92.0,,8.0,,,,,
1680827053597,100.0,,,,,,,
1680827069687,19.0,60.0,6.0,10.0,6.0,,6.0,
1680827085824,100.0,,,,,,,
1680827101907,100.0,,,,,,,
1680827119292,100.0,,,,,,,
1680827135374,100.0,,,,,,,
1680827151455,100.0,,,,,,,
1680827167551,100.0,,,,,,,
1680827183624,100.0,,,,,,,
1680827199710,100.0,,,,,,,
1680827215774,92.0,,8.0,,,,,
1680827232292,100.0,,,,,,,
1680827248339,100.0,,,,,,,
1680827264411,54.0,15.0,31.0,,,,,
1680827280509,62.0,38.0,,,,,,
1680827296582,16.0,63.0,,2.0,19.0,,19.0,
1680827313291,35.0,42.0,16.0,8.0,,,,
1680827330280,100.0,,,,,,,
1680827348276,100.0,,,,,,,
1680827364797,50.0,50.0,,,,,,
1680827380874,58.0,37.0,3.0,,2.0,2.0,,
1680827396947,100.0,,,,,,,
1680827413046,77.0,,23.0,,,,,
1680827429136,46.0,35.0,19.0,,,,,
1680827445201,100.0,,,,,,,
1680827461243,100.0,,,,,,,
1680827477299,77.0,8.0,15.0,,,,,
1680827489976,,100.0,,,,,,
1680827506055,4.0,69.0,21.0,6.0,,,,
1680827522130,,85.0,15.0,,,,,
1680827537363,100.0,,,,,,,
1680827552427,54.0,35.0,12.0,,,,,
1680827568508,85.0,,15.0,,,,,
1680827584589,100.0,,,,,,,
1680827606028,100.0,,,,,,,
1680827622132,100.0,,,,,,,
1680827639268,50.0,39.0,,12.0,,,,
1680827657286,92.0,8.0,,,,,,
1680827673444,49.0,43.0,8.0,,,,,
1680827689564,50.0,50.0,,,,,,
1680827706202,62.0,15.0,23.0,,,,,
1680827721226,100.0,,,,,,,
1680827737338,100.0,,,,,,,
1680827753442,52.0,40.0,3.0,3.0,2.0,,2.0,
1680827770052,100.0,,,,,,,
1680827786140,54.0,8.0,38.0,,,,,
1680827802230,77.0,8.0,15.0,,,,,
1680827818349,100.0,,,,,,,
1680827834470,100.0,,,,,,,
1680827850563,,35.0,,19.0,46.0,,46.0,
1680827866645,,96.0,,2.0,2.0,,2.0,
1680827882733,,73.0,,6.0,21.0,,21.0,
1680827900278,69.0,8.0,23.0,,,,,
1680827917267,77.0,,23.0,,,,,
1680827933360,100.0,,,,,,,
1680827949458,62.0,35.0,4.0,,,,,
1680827965542,,85.0,4.0,8.0,4.0,,4.0,
1680827981628,,100.0,,,,,,
1680827998571,85.0,15.0,,,,,,
1680828013627,100.0,,,,,,,
1680828029727,92.0,,8.0,,,,,
1680828045823,54.0,27.0,20.0,,,,,
1680828061901,100.0,,,,,,,
1680828077993,100.0,,,,,,,
1680828094269,100.0,,,,,,,
1680828111288,,15.0,,,85.0,,85.0,
1680828127351,50.0,50.0,,,,,,
1680828143437,,35.0,4.0,16.0,47.0,,47.0,
1680828160297,77.0,8.0,15.0,,,,,
1680828177277,19.0,56.0,19.0,4.0,2.0,2.0,,
1680828195271,100.0,,,,,,,
1680828212266,100.0,,,,,,,
1680828228387,100.0,,,,,,,
1680828246304,69.0,15.0,15.0,,,,,
1680828263456,100.0,,,,,,,
1680828279541,100.0,,,,,,,
1680828297290,100.0,,,,,,,
1680828313377,100.0,,,,,,,
1680828329464,77.0,,23.0,,,,,
1680828342748,50.0,39.0,12.0,,,,,
1680828358829,,92.0,8.0,,,,,
1680828374883,100.0,,,,,,,
1680828390953,,100.0,,,,,,
1680828407036,,85.0,15.0,,,,,
1680828423112,10.0,77.0,12.0,,2.0,2.0,,
1680828439203,77.0,15.0,8.0,,,,,
1680828456282,100.0,,,,,,,
1680828472370,100.0,,,,,,,
1680828505979,85.0,,15.0,,,,,
1680828522256,100.0,,,,,,,
1680828539272,100.0,,,,,,,
1680828555351,100.0,,,,,,,
1680828572280,77.0,,23.0,,,,,
1680828589277,100.0,,,,,,,
1680828605399,100.0,,,,,,,
1680828623252,100.0,,,,,,,
1680828639374,54.0,38.0,8.0,,,,,
1680828655454,100.0,,,,,,,
1680828671539,50.0,50.0,,,,,,
1680828687616,54.0,23.0,23.0,,,,,
1680828703698,100.0,,,,,,,
1680828719763,100.0,,,,,,,
1680828735839,100.0,,,,,,,
1680828751908,100.0,,,,,,,
1680828768434,100.0,,,,,,,
1680828784507,100.0,,,,,,,
1680828800827,100.0,,,,,,,
1680828816912,100.0,,,,,,,
1680828832969,100.0,,,,,,,
1680828849034,100.0,,,,,,,
1680828866028,100.0,,,,,,,
1680828882087,100.0,,,,,,,
1680828898159,100.0,,,,,,,
1680828914237,100.0,,,,,,,
1680828930351,92.0,8.0,,,,,,
1680829108289,100.0,,,,,,,
1680830075776,,15.0,8.0,69.0,8.0,,8.0,
1680830096144,,5.0,8.0,46.0,41.0,,41.0,
1680830113267,2.0,15.0,,44.0,39.0,,39.0,
1680830130263,,8.0,,38.0,54.0,,54.0,
1680830147256,,23.0,,15.0,62.0,,62.0,
1680830163338,,8.0,,23.0,69.0,,69.0,
1680830180275,,15.0,,38.0,46.0,,46.0,
1680830196360,,12.0,12.0,39.0,39.0,4.0,35.0,
1680830212638,,38.0,23.0,23.0,15.0,,15.0,
1680830228736,,15.0,,23.0,62.0,,62.0,
1680830244842,,31.0,8.0,23.0,38.0,,38.0,
1680830260942,,31.0,19.0,16.0,35.0,,35.0,
1680830277024,,15.0,8.0,38.0,38.0,,38.0,
1680830293118,,23.0,15.0,62.0,,,,
1680830309214,,38.0,,23.0,38.0,,38.0,
1680830325315,,37.0,5.0,24.0,34.0,,34.0,
1680830342333,,38.0,,23.0,38.0,,38.0,
1680830358433,,23.0,8.0,15.0,54.0,,54.0,
1680830374612,,41.0,3.0,31.0,25.0,,25.0,
1680830390701,,56.0,16.0,20.0,10.0,,10.0,
1680830406780,,31.0,,15.0,54.0,,54.0,
1680830422851,8.0,20.0,12.0,8.0,52.0,,52.0,
1680830438910,100.0,,,,,,,
1680830456144,100.0,,,,,,,
1680830472249,100.0,,,,,,,
1680830488387,100.0,,,,,,,
1680830504502,100.0,,,,,,,
1680830520581,100.0,,,,,,,
1680830536653,100.0,,,,,,,
1680830552785,100.0,,,,,,,
1680830568853,100.0,,,,,,,
1680830584927,100.0,,,,,,,
1680830600994,100.0,,,,,,,
1680830617053,100.0,,,,,,,
1680830633115,100.0,,,,,,,
1680830649183,100.0,,,,,,,
1680830665256,100.0,,,,,,,
1680830681359,100.0,,,,,,,
1680830698011,100.0,,,,,,,
1680830714082,100.0,,,,,,,
1680830730148,100.0,,,,,,,
1680830746218,100.0,,,,,,,
1680830762301,100.0,,,,,,,
1680830778372,100.0,,,,,,,
1680830794416,100.0,,,,,,,
1680830810475,100.0,,,,,,,
1680830826552,100.0,,,,,,,
1680830842641,100.0,,,,,,,
1680830858717,100.0,,,,,,,
1680830874789,100.0,,,,,,,
1680830890849,100.0,,,,,,,
1680830906916,100.0,,,,,,,
1680830922995,100.0,,,,,,,
1680831104851,100.0,,,,,,,
1680831223178,100.0,,,,,,,
1680831407234,100.0,,,,,,,
1680831526070,100.0,,,,,,,
1680831545532,100.0,,,,,,,
1680831563245,100.0,,,,,,,
1680831579310,100.0,,,,,,,
1680831595370,100.0,,,,,,,
1680831611505,100.0,,,,,,,
1680831629242,100.0,,,,,,,
1680831645322,100.0,,,,,,,
1680831661414,100.0,,,,,,,
1680831678215,100.0,,,,,,,
1680831695227,100.0,,,,,,,
1680831711278,100.0,,,,,,,
1680831727354,100.0,,,,,,,
1680831743423,100.0,,,,,,,
1680831761237,100.0,,,,,,,
1680831778216,100.0,,,,,,,
1680831795250,100.0,,,,,,,
1680831814227,100.0,,,,,,,
1680831830286,100.0,,,,,,,
1680831848229,100.0,,,,,,,
1680831865214,100.0,,,,,,,
1680831881264,100.0,,,,,,,
1680831897343,100.0,,,,,,,
1680832078263,100.0,,,,,,,
1680854051348,,50.0,16.0,19.0,7.0,,7.0,
1680854072046,,,,,100.0,,100.0,
1680854089019,,54.0,,16.0,31.0,,31.0,
1680854107125,,31.0,,62.0,8.0,,8.0,
1680854124022,,,,85.0,15.0,,15.0,
1680854141035,,,,92.0,8.0,,8.0,
1680854158033,,,,100.0,,,,
1680854176102,,,,100.0,,,,
1680854193032,,,,92.0,8.0,,8.0,
1680854210024,,,,77.0,23.0,,23.0,
1680854226149,,,,92.0,8.0,,8.0,
1680854242255,,,8.0,,92.0,,92.0,
1680854258354,,8.0,,23.0,69.0,,69.0,
1680854274412,,,,15.0,85.0,,85.0,
1680854291373,,8.0,,,92.0,,92.0,
1680854307478,,,,23.0,77.0,,77.0,
1680854324192,,35.0,8.0,54.0,4.0,,4.0,
1680854341482,,,,,100.0,,100.0,
1680854358765,,,,8.0,92.0,,92.0,
1680854375516,5.0,28.0,9.0,9.0,49.0,3.0,46.0,
1680854391619,,,,,100.0,,100.0,
1680854408150,,,62.0,38.0,,,,
1680854408156,100.0,,,,,,,
1680854423813,,31.0,38.0,8.0,23.0,,23.0,
1680854439902,8.0,92.0,,,,,,
1680854455985,,,,,100.0,,100.0,
1680854472073,,43.0,,12.0,46.0,,46.0,
1680854489757,,77.0,,15.0,8.0,,8.0,
1680854505881,100.0,,,,,,,
1680854521972,100.0,,,,,,,
1680854538558,100.0,,,,,,,
1680854555029,100.0,,,,,,,
1680854571128,100.0,,,,,,,
1680854587213,100.0,,,,,,,
1680854604788,100.0,,,,,,,
1680854620850,100.0,,,,,,,
1680854636930,100.0,,,,,,,
1680854653027,100.0,,,,,,,
1680854669078,100.0,,,,,,,
1680854686140,100.0,,,,,,,
1680854702211,100.0,,,,,,,
1680854718265,100.0,,,,,,,
1680854734321,100.0,,,,,,,
1680854751319,100.0,,,,,,,
1680854767400,100.0,,,,,,,
1680854783472,100.0,,,,,,,
1680854799566,100.0,,,,,,,
1680854815629,100.0,,,,,,,
1680854831686,100.0,,,,,,,
1680854847756,100.0,,,,,,,
1680854863832,100.0,,,,,,,
1680854879906,100.0,,,,,,,
1680854895987,100.0,,,,,,,
1680854912044,100.0,,,,,,,
1680854928097,100.0,,,,,,,
1680854944198,100.0,,,,,,,
1680854960296,100.0,,,,,,,
1680854976349,100.0,,,,,,,
1680854992436,100.0,,,,,,,
1680855088646,100.0,,,,,,,
1680855268789,100.0,,,,,,,
1680855747940,100.0,,,,,,,
1680856212213,100.0,,,,,,,
1680857881311,100.0,,,,,,,
1680858896325,100.0,,,,,,,
1680859017188,100.0,,,,,,,
1680859448275,100.0,,,,,,,
1680860913083,100.0,,,,,,,
1680860978706,100.0,,,,,,,
1680861125631,,23.0,,,77.0,,77.0,
1680861144838,,39.0,15.0,3.0,44.0,,44.0,
1680861160916,,89.0,,4.0,8.0,,8.0,
1680861176980,26.0,63.0,6.0,,5.0,,5.0,
1680861193038,23.0,77.0,,,,,,
1680861206186,,69.0,23.0,8.0,,,,
1680861223008,,79.0,19.0,2.0,,,,
1680861239079,,,,,100.0,,100.0,
1680861255160,,64.0,,,37.0,,37.0,
1680861271265,46.0,48.0,6.0,,,,,
1680861287340,,,,,100.0,,100.0,
1680861303417,,31.0,,,69.0,,69.0,
1680861319497,,42.0,19.0,21.0,18.0,,18.0,
1680861335556,69.0,23.0,8.0,,,,,
1680861351637,,77.0,8.0,15.0,,,,
1680861367707,29.0,35.0,29.0,8.0,,,,
1680861383766,77.0,15.0,8.0,,,,,
1680861399840,62.0,15.0,23.0,,,,,
1680861415908,54.0,46.0,,,,,,
1680861431945,100.0,,,,,,,
1680861448017,77.0,,23.0,,,,,
1680861464073,62.0,38.0,,,,,,
1680861480137,77.0,23.0,,,,,,
1680861496202,39.0,39.0,19.0,4.0,,,,
1680861512300,47.0,31.0,19.0,,4.0,4.0,,
1680861528355,37.0,45.0,15.0,,3.0,3.0,,
1680861544446,8.0,62.0,23.0,8.0,,,,
1680861560488,29.0,48.0,21.0,,2.0,2.0,,
1680861576525,10.0,52.0,37.0,,2.0,2.0,,
1680861592586,2.0,69.0,29.0,,,,,
1680861608640,54.0,43.0,4.0,,,,,
1680861624681,8.0,31.0,54.0,,8.0,8.0,,
1680861624716,100.0,,,,,,,
1680861640753,,46.0,46.0,,8.0,8.0,,
1680861656797,31.0,38.0,31.0,,,,,
1680861672863,85.0,8.0,8.0,,,,,
1680861689795,25.0,60.0,14.0,,2.0,2.0,,
1680861705865,54.0,31.0,15.0,,,,,
1680861721952,27.0,62.0,12.0,,,,,
1680861738060,16.0,60.0,23.0,2.0,,,,
1680861754109,21.0,66.0,12.0,,2.0,2.0,,
1680861770147,12.0,44.0,41.0,4.0,,,,
1680861786217,92.0,,8.0,,,,,
1680861802269,,77.0,23.0,,,,,
1680861818307,,69.0,31.0,,,,,
1680861834344,,77.0,15.0,8.0,,,,
1680861850413,,50.0,36.0,14.0,,,,
1680861866463,23.0,42.0,27.0,6.0,2.0,2.0,,
1680861882538,4.0,50.0,46.0,,,,,
1680861898593,54.0,15.0,31.0,,,,,
1680861914630,35.0,36.0,27.0,2.0,,,,
1680861930716,15.0,46.0,31.0,,8.0,8.0,,
1680861946823,,54.0,46.0,,,,,
1680861962876,19.0,50.0,31.0,,,,,
1680861978962,,50.0,41.0,9.0,,,,
1680861995046,23.0,54.0,23.0,,,,,
1680862011095,,38.0,54.0,,8.0,8.0,,
1680862027186,69.0,8.0,23.0,,,,,
1680862043268,92.0,8.0,,,,,,
1680862059335,19.0,50.0,31.0,,,,,
1680862075389,,50.0,44.0,6.0,,,,
1680862091444,33.0,38.0,23.0,2.0,4.0,4.0,,
1680862107524,85.0,8.0,8.0,,,,,
1680862123617,92.0,,8.0,,,,,
1680862139679,100.0,,,,,,,
1680862155767,8.0,69.0,23.0,,,,,
1680862171837,,,,,100.0,,100.0,
1680862187938,92.0,,8.0,,,,,
1680862204030,4.0,66.0,2.0,,29.0,,29.0,
1680862220094,29.0,46.0,10.0,8.0,8.0,,8.0,
1680862236192,,8.0,38.0,8.0,46.0,,46.0,
