timestamp,stress
1679471242185,1
1679515939862,2
1679518107528,2
1679529999964,3
1679533051386,2
1679535861871,1
1679538311950,2
1679540852578,3
1679542867416,1
1679548519693,2
1679550550272,3
1679552650652,3
1679555098293,4
1679558946260,4
1679562346039,2
1679564432729,2
1679568631695,1
1679601287658,1
1679624336806,1
1679629957720,1
1679631818990,1
1679636657148,1
1679639489321,1
1679648996011,1
1679652008563,1
1679654801356,1
1679656747091,2
1679658625863,2
1679660481988,3
1679662365897,4
1679664234530,2
1679668705130,1
1679685745074,1
1679688553604,1
1679707127322,1
1679718566158,1
1679721399008,1
1679726232961,1
1679728536429,4
1679730870803,4
1679733146717,3
1679738637600,2
1679740615518,4
1679742552475,5
1679745866866,4
1679747854334,4
1679750286525,2
1679753106382,2
1679800367014,1
1679802827333,2
1679805280958,1
1679807558972,1
1679810429124,1
1679812308676,1
1679814324681,1
1679816596439,1
1679819095480,1
1679822665519,1
1679824942506,1
1679829136314,1
1679831789969,2
1679835393129,4
1679840804901,2
1679880849348,2
1679885410559,2
1679893444825,2
1679896846329,2
1679899649836,1
1679904409889,5
1679907348844,4
1679914439644,2
1679922287979,4
1679930223339,3
1679932602568,4
1679934704866,4
1679938162730,5
1679941621843,2
1679943466221,3
1679961193252,1
1679964652507,2
1679967152246,2
1679972700618,1
1679981784781,2
1679985119845,4
1679987856900,2
1679993325104,2
1680001963780,2
1680007736136,1
1680022285828,1
1680031137469,4
1680035934047,2
1680042046714,3
1680057505093,2
1680060260675,2
1680065946282,2
1680067768108,4
1680073310947,2
1680080200328,4
1680086032346,2
1680091613847,1
1680119660448,2
1680146511560,2
1680148414625,2
1680150694647,2
1680152981625,2
1680157508572,2
1680164159562,1
1680169571665,2
1680174095807,2
1680177435780,1
1680180844512,2
1680182664108,3
1680184472872,3
1680186301099,2
1680188686185,3
1680190770926,2
1680206467761,2
1680223823921,4
1680225663833,4
1680228909951,4
1680231029883,4
1680233106549,4
1680237451474,5
1680241244745,5
1680248756193,4
1680253248122,4
1680258092609,4
1680260170831,3
1680262987076,3
1680266886203,2
1680269901491,2
1680275341434,2
1680325266881,2
1680327922772,2
1680336943692,2
1680340792476,2
1680343130914,2
1680345111341,2
1680348018674,2
1680350271005,2
1680352169776,2
1680354054259,3
1680361799413,2
1680367928488,2
1680378072673,2
1680406938623,2
1680415429928,2
1680420871683,2
1680424856370,2
1680426768340,2
1680434579528,2
1680440328975,2
1680463603807,2
1680492255902,1
1680497295780,1
1680502786084,2
1680505219214,1
1680508163982,1
1680511930361,3
1680513900337,2
1680522763279,1
1680528603421,2
1680538155665,2
1680543234052,1
1680586005475,2
1680591302018,2
1680595361929,2
1680599936359,2
1680602421771,1
1680607208078,4
1680609715323,4
1680613252907,3
1680625222925,1
1680663307310,2
1680665774205,2
1680670549518,2
1680675254361,2
1680679782721,3
1680689938849,2
1680694677555,2
1680698835376,2
1680706763936,1
1680708674601,2
1680710684637,2
1680713097241,2
1680718399918,2
1680722231589,2
1680727699019,4
1680743479635,2
1680745372254,5
1680747385147,4
1680750449212,4
1680759616136,2
1680761774060,1
1680764186334,2
1680770031255,3
1680772108012,2
1680774002271,2
1680808269607,2
1680841490090,2
1680843928760,2
1680847227325,2
1680849906761,2
1680855417177,1
1680858186759,2
1680861949338,2
1680867915756,2
1680869742148,2
1680871564334,3
1680873958416,2
1680875766366,2
1680877572054,2
1680879408092,1
1680891297015,1
1680923527408,2
1680931591966,2
1680933994282,2
1680938099317,1
1680944516373,2
1680949145166,1
1680952523837,1
1680954369383,1
1680956202405,2
1680958006928,1
1680960111419,2
1680975166408,3
1680976980293,2
1681012617700,1
1681016995944,1
1681023195487,2
1681026420647,1
1681028326065,1
1681030564657,1
1681033071705,1
1681035944427,1
1681042860606,1
1681044704831,1
1681046790898,1
1681055929559,2
1681059649355,1
1681061792832,2
1681088816625,1
1681094755788,2
