timestamp,stress
1680227901359,2
1680230432380,3
1680234574924,1
1680240842804,3
1680244470527,1
1680254867529,4
1680256711828,4
1680259692991,2
1680261552480,1
1680263395506,1
1680265306840,2
1680269328418,2
1680273372614,1
1680278345922,1
1680313185709,3
1680315131408,2
1680318575410,2
1680325279177,2
1680329327688,2
1680335906922,1
1680345823702,2
1680350127061,1
1680353571327,1
1680355884396,1
1680358844409,1
1680365918888,1
1680368001410,1
1680370660213,1
1680399172010,1
1680404747903,1
1680418785730,3
1680434355273,1
1680438063921,1
1680440064808,3
1680444956637,2
1680485753837,1
1680487631029,2
1680489990255,3
1680492041751,1
1680494141066,3
1680500101154,2
1680507458865,1
1680517062422,4
1680518931427,3
1680521112272,2
1680526796478,1
1680530853335,2
1680533175596,1
1680571448216,3
1680573459908,2
1680578953447,2
1680585633227,1
1680597971656,2
1680609394670,4
1680611407091,1
1680617777504,1
1680619634385,1
1680623195264,1
1680626255460,2
1680628093907,1
1680655658181,2
1680659057744,1
1680660884302,2
1680664370971,2
1680671552021,2
1680678860541,3
1680680676168,1
1680682655176,1
1680684488845,2
1680686328143,1
1680688357390,4
1680696668622,3
1680703738350,1
1680706974012,1
1680742029335,2
1680743870621,2
1680748452828,1
1680751812429,1
1680753661488,3
1680755927838,3
1680757758092,4
1680761884062,2
1680767341242,1
1680769159598,1
1680771016159,2
1680775179689,2
1680777566396,1
1680782875417,1
1680794726528,2
1680823465181,1
1680829337236,1
1680834494222,1
1680837184137,2
1680839076070,1
1680841434744,3
1680845421657,1
1680847668691,1
1680853969628,3
1680855850205,4
1680860184568,2
1680867167583,1
1680873023830,2
1680876376946,1
1680881362909,1
1680883287770,2
1680910633906,1
1680913113975,3
1680918482067,1
1680932719077,2
1680944678437,2
1680948108303,1
1680951454521,1
1680962742106,2
1681029011448,2
1681033479309,2
1681035575752,3
1681052488726,2
1681056109185,3
1681058406469,2
1681060574208,2
1681063439849,1
1681088534462,1
1681091454340,2
1681093502295,1
1681098441784,1
1681109021039,2
1681111946597,1
1681118902710,1
1681121817008,1
1681124231206,1
1681127011437,1
1681140178992,2
1681171011588,2
1681172862272,2
1681175356195,1
1681179415823,1
1681182020323,2
1681187594273,1
1681197622116,1
1681200623057,3
1681211650781,1
1681215400151,1
1681217241747,1
1681219108503,1
1681221389850,1
1681223621247,3
1681225517769,2
1681229853684,2
1681254534714,3
1681257936594,2
1681260419003,1
1681263078214,1
1681265476847,2
1681268425245,4
1681273607381,1
1681277369827,1
1681282294284,1
1681287146656,2
1681291656091,1
1681300484309,4
1681303719609,2
1681315955115,2
1681319194905,1
1681346796526,1
1681355386572,2
1681362344561,2
1681366144315,1
1681368809174,3
1681374237453,1
1681380997515,1
1681386243904,1
1681398484720,1
1681438162140,1
1681443167281,1
1681445121759,4
1681453557208,1
1681459765007,1
1681462140297,2
1681466676046,1
1681473798759,1
1681479400661,1
1681496642110,2
1681532040890,1
1681534129234,4
1681579925427,4
1681581786452,2
1681611738199,2
1681614280989,3
1681619039934,2
1681623113922,2
1681679777581,4
1681697092480,4
1681699339754,2
1681702208201,4
1681705295194,3
1681713550712,4
1681715587556,3
1681719336189,4
1681721322570,5
1681732978535,4
1681756262303,4
1681805961903,4
1682017328257,5
1682019309186,4
1682038101529,3
1682041076793,2
1682044784115,2
1682050274791,2
1682052875816,4
1682063435649,4
1682066144478,5
1682071635151,4
1682073446172,4
1682140202830,3
1682217419825,3
1682220797969,2
1682222716607,4
1682238983154,4
1682241423326,3
1682246770950,4
1682248984934,4
1682298776326,3
1682304401959,4
1682309512873,4
1682311375367,4
1682313199845,3
1682315232147,4
1682317087103,4
1682319030588,4
1682321416510,3
1682323366887,4
1682325316558,4
1682327268266,4
1682329212170,3
1682331163178,4
1682333141115,5
1682358111236,2
1682401650205,4
1682408859549,4
1682435540030,4
1682444736513,4
1682473877037,4
1682477146167,4
1682479467158,4
1682496101326,4
1682498527526,3
1682504049887,4
1682506860101,4
1682515995340,4
1682529663806,3
1682561944877,4
1682564044113,3
1682567042473,4
1682582713651,4
1682584660799,4
1682586598210,3
1682588543968,3
1682590511690,4
1682592444901,2
1682594384677,4
1682596323654,4
1682598258809,3
