timestamp,stress
1679453865146,3
1679456147731,2
1679459395238,4
1679462684722,2
1679465552421,4
1679469880481,3
1679472313351,4
1679476917283,4
1679480188234,3
1679482124757,3
1679484204789,2
1679489855551,2
1679528274291,2
1679532981219,1
1679536555906,1
1679539296924,3
1679542651077,4
1679544566760,3
1679546824612,2
1679548976420,2
1679550893986,2
1679553390183,2
1679556565645,3
1679558723997,3
1679562496797,3
1679564501477,4
1679566407702,4
1679569034180,4
1679576442239,4
1679578426039,3
1679584535394,2
1679590327902,4
1679592305481,2
1679595472426,2
1679597381627,2
1679599348895,2
1679601626465,1
1679603474591,1
1679619714249,2
1679627674727,2
1679630121177,2
1679633654935,4
1679638487163,4
1679641214405,2
1679643219196,2
1679645474220,2
1679647638279,2
1679655552318,4
1679672051980,2
1679674548281,1
1679679722397,3
1679701111537,2
1679704631405,2
1679706784204,3
1679713555263,2
1679717178583,3
1679720888317,3
1679724337425,4
1679727594027,3
1679735968175,3
1679738328799,2
1679741500269,2
1679761432862,2
1679763915134,2
1679789446590,1
1679792892369,1
1679797900546,2
1679800677376,2
1679810032616,2
1679813681915,2
1679815801377,2
1679822242061,2
1679824403203,2
1679829762205,2
1679838251592,2
1679841335707,2
1679844458356,2
1679846800819,2
1679848860687,2
1679866641571,2
1679870153513,2
1679872361784,2
1679875149115,2
1679877507262,3
1679879766860,2
1679883122696,1
1679888306956,2
1679890879565,4
1679892971265,4
1679895594839,3
1679901062735,2
1679907436197,2
1679911627552,3
1679956588984,2
1679959413938,1
1679961689236,2
1679963944257,3
1679966272665,4
1679969149925,2
1679974599933,2
1679977174732,3
1679982230142,3
1679986332209,2
1679988475017,4
1679990419844,3
1679994289276,4
1679999797753,2
1680001697401,3
1680017203083,1
1680046228972,2
1680052475733,3
1680054531530,3
1680058413597,2
1680063723056,3
1680070194684,4
1680072724525,2
1680075140589,4
1680077291221,4
1680079488539,4
1680081319301,4
1680083134623,4
1680088412824,2
1680092251213,1
1680100394560,4
1680102284150,2
1680104674238,4
1680107970123,4
1680110023577,4
1680112564794,4
1680117647632,4
1680138081092,2
1680140563696,2
1680144443668,4
1680146315720,4
1680150394652,4
1680152292505,2
1680156501325,3
1680162965626,3
1680167163494,4
1680170058701,2
1680240908944,3
1680242901699,3
1680246428019,4
1680248442629,2
1680253037219,2
1680256127607,3
1680260061365,3
1680262635494,3
1680266619766,3
1680268594605,2
1680275004200,2
1680278197679,2
1680280755985,4
1680283888375,2
1680305623871,2
1680307565168,2
1680310532649,2
1680313528251,3
1680316017649,3
1680320958308,3
1680327583126,3
1680330054915,3
1680338054678,4
1680343263267,2
1680427730726,2
1680429550806,2
1680432227252,4
1680435726298,3
1680437898478,4
1680440148005,4
1680441965347,3
1680450266121,2
1680455729776,4
1680458063123,2
1680477785229,2
1680481279116,4
1680490288975,3
1680494396211,4
1680497217484,4
1680504128851,3
1680506086544,3
1680511719735,2
1680521864780,2
1680523803519,2
1680527069027,2
1680531531992,4
1680536172413,4
1680563165514,2
1680567335160,3
1680569746685,4
1680572041043,5
1680575236849,5
1680581747237,2
1680585655778,2
1680588728521,3
1680591448235,2
1680594769004,4
1680597002016,2
1680600841493,5
1680606961268,3
1680616151496,2
1680624921708,2
1680649500190,2
1680652221802,2
1680654520374,4
1680656993065,4
1680660722357,2
1680668559041,3
1680673741711,2
1680676104838,2
1680678546058,4
1680681961933,4
1680684281944,4
1680686284794,4
1680692104304,2
1680693920478,2
1680757947893,4
1680759874030,3
1680762254871,3
1680765199519,3
1680768453734,2
1680777333702,2
1680781947045,2
1680784176351,2
1680788255150,3
1680790881952,4
1680831159888,3
1680834540794,1
1680837991969,2
1680839848875,2
1680841823521,3
1680843709917,4
1680846295568,4
1680853090618,4
1680860082085,4
1680863341180,5
1680867656636,3
1680870381978,4
1680872491492,3
1680876112870,2
1680879329592,4
1680885407471,4
1680889454100,4
1680894596881,2
1680910772996,2
1680917423630,4
1680921956314,4
1680923924650,2
1680929345724,4
1680931362350,4
1680936302641,4
1680938443740,4
1680942279779,4
1680947633637,4
1680954517137,2
1680959132567,4
1681001663142,2
1681007007409,2
1681018901651,2
1681022739648,2
1681037591308,2
1681044926048,2
1681046801765,4
1681048608017,4
1681050471637,4
1681052298273,4
1681055376519,4
1681061318006,4
1681063468909,2
1681082326264,2
1681084162331,4
1681086173628,4
1681090237978,3
1681092164631,4
1681094957678,4
1681098523489,4
1681101854354,5
1681107558295,2
1681109520731,4
1681111411854,3
1681113287870,3
1681115167844,2
1681137382026,4
1681142402539,4
1681145473429,4
1681150416357,4
1681172292281,3
1681177371090,3
1681180246829,4
1681186089120,2
1681188361573,4
1681190320907,5
1681193147729,4
1681195453975,4
1681197461135,4
1681199622610,5
1681203043768,4
1681205350747,4
1681217241193,2
1681224514654,4
1681228166601,4
1681230952802,4
1681250783088,2
1681252762446,4
1681254569343,4
1681257197897,4
1681264373192,2
1681266715476,2
1681271499022,2
1681274852946,3
1681279725242,4
1681282816636,4
1681284716971,4
1681286949037,4
1681289795540,4
1681362978057,3
1681365627279,5
1681371041044,2
1681373875325,3
1681377796102,2
1681380898091,2
1681383776597,5
1681396099613,2
1681397949267,4
1681400112465,4
1681403176078,4
1681429711706,2
1681432784123,2
1681436913269,2
1681446332554,2
1681450682959,4
1681453021805,4
1681455629482,5
1681459463963,3
1681462493600,4
1681464566665,4
1681467929819,4
1681480934007,2
1681483454251,2
1681486056417,4
1681490424657,2
1681513597519,3
1681515504644,3
1681518651238,4
1681524262539,4
1681530540950,4
1681534246732,4
1681537111838,4
1681541024943,4
1681543832259,4
1681548150074,4
1681550381313,4
1681552655529,4
1681569445870,2
1681575318105,2
1681609339053,2
1681614010893,2
1681622782705,2
1681627954135,3
1681631269697,2
1681636713362,4
1681647171411,4
1681649764632,4
1681653184064,4
1681656872458,4
1681664291446,4
1681668485959,4
1681697114731,4
1681702946073,3
1681715564151,3
1681721003377,2
1681733501877,4
1681736429076,4
1681739804099,4
1681743683650,4
1681745707231,4
1681748973304,4
1681754033311,4
1681759954355,4
1681780434606,4
1681784726606,4
1681790925304,4
1681795925429,4
1681799048130,4
1681800889841,5
1681808184140,2
1681815343288,2
1681832880225,2
1681838616111,1
1681870613936,2
1681875254964,2
1681878961984,2
1681898955852,2
1681902472131,2
1681912340437,2
1681959185176,2
1681963096230,2
1681967551531,2
1681973368725,2
1681985300630,2
1681990010410,2
1682007518394,4
1682048320645,2
1682051793632,3
1682058257704,3
1682060443596,2
1682062982197,2
1682067799584,4
1682071198715,4
1682074729200,4
1682076879628,4
1682079010399,4
1682081542001,4
1682084832236,2
1682090256731,1
1682118100632,2
1682123412184,4
1682126153849,4
1682128658420,4
1682131472925,4
1682137554176,4
1682142192736,4
1682147667425,4
1682152825561,4
1682158244471,4
1682161258968,2
1682174434776,2
1682179070187,1
1682218193509,2
1682222738788,2
1682243892216,2
1682247346093,2
1682256242995,5
1682290473354,2
1682295000038,4
1682297154955,4
1682300376572,4
1682306980795,5
1682310637326,5
1682315334457,5
1682320642252,3
1682323306300,2
1682326070403,2
1682334071242,2
1682337265872,4
1682341186747,4
1682343477047,5
1682346222277,4
1682350962452,4
1682352997473,4
1682354906934,4
1682357288641,4
1682360639485,2
1682379834880,2
1682385880841,4
1682388675089,4
1682390855278,5
1682393314409,5
1682395399224,5
1682398987104,4
1682401564500,3
1682405894588,4
1682409151293,4
1682460720775,2
1682462588100,4
1682465382218,4
1682467227906,4
1682472730423,3
1682475495200,4
1682478674583,4
1682481703655,4
1682483653181,4
1682487278552,4
1682491879565,5
1682497329661,2
1682528794791,4
1682539607597,4
1682557434158,2
1682562846018,2
1682569197078,4
1682574083222,4
1682579341635,4
1682583647955,4
1682589780317,3
1682592144769,4
1682604017398,2
1682611411000,2
1682620779693,2
1682643750171,2
1682645845308,2
1682649233024,4
1682658659693,2
1682666167941,2
1682670788780,2
1682673064104,4
1682676778475,4
1682690711720,3
1682694717117,2
1682696754856,2
1682703350981,2
1682731761455,2
1682739751915,2
1682749442503,2
1682756734903,2
1682760970545,2
1682766961581,3
1682779823323,4
1682785672875,2
1682812582445,2
1682818520369,4
1682821941703,2
1682827456905,3
1682830346609,2
1682839460771,4
1682844024518,4
1682845963963,4
1682849657148,4
1682854160245,2
1682857824147,4
1682860839624,4
1682869276387,2
1682878108484,1
1682896559560,2
1682901578476,4
1682909221340,4
1682915466215,4
1682918060965,4
1682921686104,2
1682925105949,4
1682927146236,3
1682930192428,3
1682936517539,2
1682943254368,2
1682947423190,2
1682953644156,2
1682956571133,2
1682961527262,4
1682964661171,4
1682988297125,2
1682992066866,3
1682994280676,3
1683000801636,4
1683003958081,2
1683009587932,5
1683013126633,5
1683016653323,4
1683026654847,3
1683035409691,4
1683038180676,4
1683040113178,4
1683043814677,4
1683067173402,2
1683069564511,3
1683073767078,3
1683077267533,3
1683084445679,4
1683087588861,4
1683092729605,2
1683097142710,4
1683102300639,4
1683105868333,4
1683109611113,3
1683122712891,4
1683124797077,4
