timestamp,Type,isEntered
1682468077690,STILL,False
1682468077690,ON_BICYCLE,True
1682468377855,ON_BICYCLE,False
1682468377855,WALKING,True
1682468429111,WALKING,False
1682468429111,ON_BICYCLE,True
1682468629900,ON_BICYCLE,False
1682468629900,WALKING,True
1682468698542,WALKING,False
1682468698542,STILL,True
1682472048100,STILL,False
1682472048100,WALKING,True
1682472138690,WALKING,False
1682472138690,ON_BICYCLE,True
1682472194753,ON_BICYCLE,False
1682472194753,WALKING,True
1682472281617,WALKING,False
1682472281617,ON_BICYCLE,True
1682472373073,ON_BICYCLE,False
1682472373073,WALKING,True
1682472493046,WALKING,False
1682472493046,STILL,True
1682472730758,STILL,False
1682472730758,WALKING,True
1682472948127,WALKING,False
1682472948127,STILL,True
1682473254021,STILL,False
1682473254021,WALKING,True
1682473462789,WALKING,False
1682473462789,STILL,True
1682473563981,STILL,False
1682473563981,WALKING,True
1682473674193,WALKING,False
1682473674193,STILL,True
1682476334489,STILL,False
1682476334489,WALKING,True
1682476421537,WALKING,False
1682476421537,ON_BICYCLE,True
1682476489559,ON_BICYCLE,False
1682476489559,WALKING,True
1682476599091,WALKING,False
1682476599091,STILL,True
1682478857855,STILL,False
1682478857855,WALKING,True
1682479074860,WALKING,False
1682479074860,ON_BICYCLE,True
1682479126384,ON_BICYCLE,False
1682479126384,IN_VEHICLE,True
1682480190388,IN_VEHICLE,False
1682480190388,ON_BICYCLE,True
1682480276292,ON_BICYCLE,False
1682480276292,WALKING,True
1682480474150,WALKING,False
1682480474150,STILL,True
1682481196418,STILL,False
1682481196418,WALKING,True
1682481484099,WALKING,False
1682481484099,STILL,True
1682481552050,STILL,False
1682481552050,WALKING,True
1682481620998,WALKING,False
1682481620998,STILL,True
1682486638740,STILL,False
1682486638740,WALKING,True
1682486674081,WALKING,False
1682486674081,ON_BICYCLE,True
1682486813735,ON_BICYCLE,False
1682486813735,WALKING,True
1682486866614,WALKING,False
1682486866614,ON_BICYCLE,True
1682486996712,ON_BICYCLE,False
1682486996712,WALKING,True
1682487085023,WALKING,False
1682487085023,STILL,True
1682489686720,STILL,False
1682489686720,WALKING,True
1682490253554,WALKING,False
1682490253554,ON_BICYCLE,True
1682490311772,ON_BICYCLE,False
1682490311772,WALKING,True
1682490469093,WALKING,False
1682490469093,STILL,True
1682490758231,STILL,False
1682490758231,WALKING,True
1682490847494,WALKING,False
1682490847494,STILL,True
1682501450650,STILL,False
1682501450650,WALKING,True
1682501541475,WALKING,False
1682501541475,STILL,True
1682501914616,STILL,False
1682501914616,WALKING,True
1682502005976,WALKING,False
1682502005976,STILL,True
1682505693945,STILL,False
1682505693945,WALKING,True
1682505794529,WALKING,False
1682505794529,STILL,True
1682505969734,STILL,False
1682505969734,WALKING,True
1682506106792,WALKING,False
1682506106792,STILL,True
1682507332012,STILL,False
1682507332012,WALKING,True
1682507377887,WALKING,False
1682507377887,STILL,True
1682516755100,STILL,False
1682516755100,WALKING,True
1682516915922,WALKING,False
1682516915922,STILL,True
1682516983990,STILL,False
1682516983990,ON_BICYCLE,True
1682517390624,ON_BICYCLE,False
1682517390624,WALKING,True
1682517464191,WALKING,False
1682517464191,STILL,True
1682518291152,STILL,False
1682518291152,IN_VEHICLE,True
1682519211190,IN_VEHICLE,False
1682519211190,STILL,True
1682526832228,STILL,False
1682526832228,IN_VEHICLE,True
1682527824093,IN_VEHICLE,False
1682527824093,STILL,True
1682403661454,STILL,False
1682403661454,WALKING,True
1682404730161,WALKING,False
1682404730161,STILL,True
1682404941941,STILL,False
1682404941941,WALKING,True
1682405350285,WALKING,False
1682405350285,STILL,True
1682410868114,STILL,False
1682410868114,WALKING,True
1682412047659,WALKING,False
1682412047659,STILL,True
1682440576574,STILL,False
1682440576574,WALKING,True
1682440661641,WALKING,False
1682440661641,STILL,True
1682441487604,STILL,False
1682441487604,IN_VEHICLE,True
1682442042520,IN_VEHICLE,False
1682442042520,STILL,True
1682048922366,STILL,False
1682048922366,IN_VEHICLE,True
1682050181193,IN_VEHICLE,False
1682050181193,STILL,True
1682050432273,STILL,False
1682050432273,IN_VEHICLE,True
1682052424672,IN_VEHICLE,False
1682052424672,STILL,True
1682055417757,STILL,False
1682055417757,WALKING,True
1682055621469,WALKING,False
1682055621469,STILL,True
1682056146735,STILL,False
1682056146735,WALKING,True
1682056354926,WALKING,False
1682056354926,STILL,True
1682056658000,STILL,False
1682056658000,WALKING,True
1682056926102,WALKING,False
1682056926102,STILL,True
1682059562427,STILL,False
1682059562427,WALKING,True
1682059969680,WALKING,False
1682059969680,STILL,True
1682060199733,STILL,False
1682060199733,IN_VEHICLE,True
1682060736474,IN_VEHICLE,False
1682060736474,WALKING,True
1682061049317,WALKING,False
1682061049317,STILL,True
1682061185539,STILL,False
1682061185539,IN_VEHICLE,True
1682061368646,IN_VEHICLE,False
1682061368646,WALKING,True
1682061616690,WALKING,False
1682061616690,STILL,True
1682070548435,STILL,False
1682070548435,WALKING,True
1682070736315,WALKING,False
1682070736315,STILL,True
1682071129798,STILL,False
1682071129798,IN_VEHICLE,True
1682071389361,IN_VEHICLE,False
1682071389361,WALKING,True
1682071795506,WALKING,False
1682071795506,STILL,True
1682072752529,STILL,False
1682072752529,IN_VEHICLE,True
1682072899501,IN_VEHICLE,False
1682072899501,IN_VEHICLE,True
1682074061086,IN_VEHICLE,False
1682074061086,IN_VEHICLE,True
1682074099562,IN_VEHICLE,False
1682074099562,IN_VEHICLE,True
1682076038937,IN_VEHICLE,False
1682076038937,IN_VEHICLE,True
1682076055922,IN_VEHICLE,False
1682076055922,IN_VEHICLE,True
1682076209862,IN_VEHICLE,False
1682076209862,IN_VEHICLE,True
1682076256960,IN_VEHICLE,False
1682076256960,IN_VEHICLE,True
1682076352497,IN_VEHICLE,False
1682076352497,IN_VEHICLE,True
1682076431994,IN_VEHICLE,False
1682076431994,IN_VEHICLE,True
1682076491075,IN_VEHICLE,False
1682076491075,IN_VEHICLE,True
1682076525147,IN_VEHICLE,False
1682076525147,IN_VEHICLE,True
1682076625472,IN_VEHICLE,False
1682076625472,IN_VEHICLE,True
1682076664730,IN_VEHICLE,False
1682076664730,IN_VEHICLE,True
1682077013229,IN_VEHICLE,False
1682077013229,IN_VEHICLE,True
1682077124135,IN_VEHICLE,False
1682077124135,IN_VEHICLE,True
1682077587409,IN_VEHICLE,False
1682077587409,ON_BICYCLE,True
1682077653516,ON_BICYCLE,False
1682077653516,IN_VEHICLE,True
1682078380993,IN_VEHICLE,False
1682078380993,IN_VEHICLE,True
1682078552970,IN_VEHICLE,False
1682078552970,IN_VEHICLE,True
1682079132021,IN_VEHICLE,False
1682079132021,IN_VEHICLE,True
1682079154157,IN_VEHICLE,False
1682079154157,IN_VEHICLE,True
1682079743514,IN_VEHICLE,False
1682079743514,WALKING,True
1682080073987,WALKING,False
1682080073987,STILL,True
1682080109524,STILL,False
1682080109524,IN_VEHICLE,True
1682080373566,IN_VEHICLE,False
1682080373566,IN_VEHICLE,True
1682080704883,IN_VEHICLE,False
1682080704883,WALKING,True
1682080824654,WALKING,False
1682080824654,STILL,True
1682080884267,STILL,False
1682080884267,WALKING,True
1682081281026,WALKING,False
1682081281026,STILL,True
1682081972483,STILL,False
1682081972483,WALKING,True
1682082208137,WALKING,False
1682082208137,STILL,True
1682082947131,STILL,False
1682082947131,IN_VEHICLE,True
1682083849136,IN_VEHICLE,False
1682083849136,STILL,True
1682087266764,STILL,False
1682087266764,WALKING,True
1682088584379,WALKING,False
1682088584379,STILL,True
1682089013086,STILL,False
1682089013086,WALKING,True
1682089796495,WALKING,False
1682089796495,STILL,True
1682090935847,STILL,False
1682090935847,WALKING,True
1682091237862,WALKING,False
1682091237862,STILL,True
1682092123382,STILL,False
1682092123382,IN_VEHICLE,True
1682092908272,IN_VEHICLE,False
1682092908272,STILL,True
1680847837378,STILL,False
1680847837378,IN_VEHICLE,True
1680848244279,IN_VEHICLE,False
1680848244279,WALKING,True
1680848314392,WALKING,False
1680848314392,STILL,True
1680848375410,STILL,False
1680848375410,WALKING,True
1680848512114,WALKING,False
1680848512114,STILL,True
1680849883611,STILL,False
1680849883611,WALKING,True
1680851126135,WALKING,False
1680851126135,STILL,True
1680854204137,STILL,False
1680854204137,WALKING,True
1680854677552,WALKING,False
1680854677552,STILL,True
1680854758484,STILL,False
1680854758484,WALKING,True
1680855042438,WALKING,False
1680855042438,STILL,True
1680858924512,STILL,False
1680858924512,WALKING,True
1680859688313,WALKING,False
1680859688313,STILL,True
1680861138762,STILL,False
1680861138762,IN_VEHICLE,True
1680862047770,IN_VEHICLE,False
1680862047770,STILL,True
1680862609081,STILL,False
1680862609081,WALKING,True
1680863115660,WALKING,False
1680863115660,STILL,True
1680864507273,STILL,False
1680864507273,WALKING,True
1680864801189,WALKING,False
1680864801189,STILL,True
1680867535414,STILL,False
1680867535414,IN_VEHICLE,True
1680868069233,IN_VEHICLE,False
1680868069233,WALKING,True
1680868137758,WALKING,False
1680868137758,STILL,True
1680869069092,STILL,False
1680869069092,IN_VEHICLE,True
1680869278830,IN_VEHICLE,False
1680869278830,WALKING,True
1680870475138,WALKING,False
1680870475138,STILL,True
1680870634473,STILL,False
1680870634473,WALKING,True
1680871201880,WALKING,False
1680871201880,STILL,True
1680567809325,STILL,False
1680567809325,WALKING,True
1680567904768,WALKING,False
1680567904768,ON_BICYCLE,True
1680568208043,ON_BICYCLE,False
1680568208043,WALKING,True
