timestamp,Type,isEntered
1682470191728,STILL,False
1682470191728,WALKING,True
1682470721770,WALKING,False
1682470721770,STILL,True
1682476104419,STILL,False
1682476104419,WALKING,True
1682476405045,WALKING,False
1682476405045,STILL,True
1682476495132,STILL,False
1682476495132,WALKING,True
1682477013852,WALKING,False
1682477013852,STILL,True
1682478854638,STILL,False
1682478854638,WALKING,True
1682479025426,WALKING,False
1682479025426,STILL,True
1682479356395,STILL,False
1682479356395,WALKING,True
1682479392685,WALKING,False
1682479392685,STILL,True
1682479444725,STILL,False
1682479444725,WALKING,True
1682479530697,WALKING,False
1682479530697,STILL,True
1682479680869,STILL,False
1682479680869,WALKING,True
1682479783264,WALKING,False
1682479783264,STILL,True
1682488269294,STILL,False
1682488269294,WALKING,True
1682488795034,WALKING,False
1682488795034,STILL,True
1682494006535,STILL,False
1682494006535,WALKING,True
1682494108718,WALKING,False
1682494108718,STILL,True
1682494515898,STILL,False
1682494515898,WALKING,True
1682494577020,WALKING,False
1682494577020,STILL,True
1682499032292,STILL,False
1682499032292,WALKING,True
1682499088160,WALKING,False
1682499088160,STILL,True
1682499276609,STILL,False
1682499276609,WALKING,True
1682499607518,WALKING,False
1682499607518,STILL,True
1682507424650,STILL,False
1682507424650,WALKING,True
1682507812265,WALKING,False
1682507812265,STILL,True
1682508031447,STILL,False
1682508031447,WALKING,True
1682508083833,WALKING,False
1682508083833,RUNNING,True
1682508126513,RUNNING,False
1682508126513,WALKING,True
1682508270503,WALKING,False
1682508270503,STILL,True
1682511569445,STILL,False
1682511569445,WALKING,True
1682512128449,WALKING,False
1682512128449,STILL,True
1682385913602,STILL,False
1682385913602,IN_VEHICLE,True
1682385982591,IN_VEHICLE,False
1682385982591,WALKING,True
1682386450602,WALKING,False
1682386450602,STILL,True
1682389190041,STILL,False
1682389190041,WALKING,True
1682389406563,WALKING,False
1682389406563,STILL,True
1682389511954,STILL,False
1682389511954,WALKING,True
1682389663527,WALKING,False
1682389663527,STILL,True
1682389867584,STILL,False
1682389867584,WALKING,True
1682389982610,WALKING,False
1682389982610,STILL,True
