timestamp,Type,isEntered
1682472104600,STILL,False
1682472104600,WALKING,True
1682472546492,WALKING,False
1682472546492,STILL,True
1682476889986,STILL,False
1682476889986,WALKING,True
1682477159889,WALKING,False
1682477159889,STILL,True
1682489683433,STILL,False
1682489683433,WALKING,True
1682490012464,WALKING,False
1682490012464,STILL,True
1682490636649,STILL,False
1682490636649,WALKING,True
1682491794465,WALKING,False
1682491794465,STILL,True
1682511513963,STILL,False
1682511513963,WALKING,True
1682512388788,WALKING,False
1682512388788,STILL,True
1682521090887,STILL,False
1682521090887,WALKING,True
1682521182696,WALKING,False
1682521182696,STILL,True
1682521907922,STILL,False
1682521907922,IN_VEHICLE,True
1682524276736,IN_VEHICLE,False
1682524276736,STILL,True
1682385407943,STILL,False
1682385407943,WALKING,True
1682386020708,WALKING,False
1682386020708,STILL,True
1682396009142,STILL,False
1682396009142,WALKING,True
1682397353225,WALKING,False
1682397353225,STILL,True
1682399867346,STILL,False
1682399867346,WALKING,True
1682400258572,WALKING,False
1682400258572,STILL,True
1682414480040,STILL,False
1682414480040,WALKING,True
1682414575233,WALKING,False
1682414575233,STILL,True
1682420775403,STILL,False
1682420775403,WALKING,True
1682421210299,WALKING,False
1682421210299,STILL,True
1682428089585,STILL,False
1682428089585,WALKING,True
1682428147928,WALKING,False
1682428147928,STILL,True
1682428802446,STILL,False
1682428802446,WALKING,True
1682429462916,WALKING,False
1682429462916,STILL,True
1682430369969,STILL,False
1682430369969,WALKING,True
1682431444801,WALKING,False
1682431444801,STILL,True
1682462283293,STILL,False
1682462283293,WALKING,True
1682462319922,WALKING,False
1682462319922,ON_BICYCLE,True
1682462386442,ON_BICYCLE,False
1682462386442,STILL,True
1682462806745,STILL,False
1682462806745,WALKING,True
1682463027169,WALKING,False
1682463027169,STILL,True
1682463714724,STILL,False
1682463714724,WALKING,True
1682464856455,WALKING,False
1682464856455,STILL,True
1682045313793,STILL,False
1682045313793,WALKING,True
1682045402222,WALKING,False
1682045402222,STILL,True
1682045544831,STILL,False
1682045544831,WALKING,True
1682046483328,WALKING,False
1682046483328,STILL,True
1682051061810,STILL,False
1682051061810,WALKING,True
1682051219083,WALKING,False
1682051219083,STILL,True
1682058540635,STILL,False
1682058540635,WALKING,True
1682058909578,WALKING,False
1682058909578,STILL,True
1682060021626,STILL,False
1682060021626,IN_VEHICLE,True
1682060960377,IN_VEHICLE,False
1682060960377,STILL,True
1682060977438,STILL,False
1682060977438,IN_VEHICLE,True
1682062622370,IN_VEHICLE,False
1682062622370,WALKING,True
1682062812835,WALKING,False
1682062812835,STILL,True
1682064149682,STILL,False
1682064149682,IN_VEHICLE,True
1682064844441,IN_VEHICLE,False
1682064844441,ON_BICYCLE,True
1682065268405,ON_BICYCLE,False
1682065268405,STILL,True
1682065517034,STILL,False
1682065517034,IN_VEHICLE,True
1682065622042,IN_VEHICLE,False
1682065622042,IN_VEHICLE,True
1682065835357,IN_VEHICLE,False
1682065835357,IN_VEHICLE,True
1682065889359,IN_VEHICLE,False
1682065889359,IN_VEHICLE,True
1682066046638,IN_VEHICLE,False
1682066046638,IN_VEHICLE,True
1682066718941,IN_VEHICLE,False
1682066718941,IN_VEHICLE,True
1682066808076,IN_VEHICLE,False
1682066808076,IN_VEHICLE,True
1682066944922,IN_VEHICLE,False
1682066944922,IN_VEHICLE,True
1682067059435,IN_VEHICLE,False
1682067059435,IN_VEHICLE,True
1682068575917,IN_VEHICLE,False
1682068575917,STILL,True
1682071509614,STILL,False
1682071509614,WALKING,True
1682072750415,WALKING,False
1682072750415,STILL,True
1682073191450,STILL,False
1682073191450,IN_VEHICLE,True
1682073932557,IN_VEHICLE,False
1682073932557,WALKING,True
1682074187819,WALKING,False
1682074187819,STILL,True
1680830184255,STILL,False
1680830184255,WALKING,True
1680831381251,WALKING,False
1680831381251,STILL,True
1680835934315,STILL,False
1680835934315,WALKING,True
1680839081438,WALKING,False
1680839081438,STILL,True
1680857053784,STILL,False
1680857053784,WALKING,True
1680857934660,WALKING,False
1680857934660,STILL,True
1680861897457,STILL,False
1680861897457,WALKING,True
1680863054815,WALKING,False
1680863054815,STILL,True
1680870757424,STILL,False
1680870757424,WALKING,True
1680871061225,WALKING,False
1680871061225,STILL,True
1680576227032,STILL,False
1680576227032,WALKING,True
1680576904327,WALKING,False
1680576904327,STILL,True
1680577144526,STILL,False
1680577144526,WALKING,True
1680577252531,WALKING,False
1680577252531,STILL,True
1680580809007,STILL,False
1680580809007,WALKING,True
1680580888305,WALKING,False
1680580888305,STILL,True
1680585277864,STILL,False
1680585277864,WALKING,True
1680586478976,WALKING,False
1680586478976,STILL,True
1680596389925,STILL,False
1680596389925,WALKING,True
1680596559494,WALKING,False
1680596559494,STILL,True
1680602184154,STILL,False
1680602184154,WALKING,True
1680602824352,WALKING,False
1680602824352,STILL,True
1680616727693,STILL,False
1680616727693,WALKING,True
1680617335729,WALKING,False
1680617335729,STILL,True
1680647628163,STILL,False
1680647628163,RUNNING,True
1680648891183,RUNNING,False
1680648891183,STILL,True
1680686755951,STILL,False
1680686755951,WALKING,True
1680688852754,WALKING,False
1680688852754,STILL,True
1680699874911,STILL,False
1680699874911,WALKING,True
1680700434852,WALKING,False
1680700434852,STILL,True
1682643484118,WALKING,False
1682643484118,RUNNING,True
1682646025811,RUNNING,False
1682646025811,WALKING,True
1682646878529,WALKING,False
1682646878529,STILL,True
1682648995890,STILL,False
1682648995890,WALKING,True
1682649971851,WALKING,False
1682649971851,STILL,True
1682651531654,STILL,False
1682651531654,WALKING,True
1682652708507,WALKING,False
1682652708507,STILL,True
1682663262882,STILL,False
1682663262882,WALKING,True
1682663713442,WALKING,False
1682663713442,STILL,True
1682665005023,STILL,False
1682665005023,IN_VEHICLE,True
1682665375001,IN_VEHICLE,False
1682665375001,IN_VEHICLE,True
1682669097057,IN_VEHICLE,False
1682669097057,IN_VEHICLE,True
1682669446401,IN_VEHICLE,False
1682669446401,IN_VEHICLE,True
1682669621110,IN_VEHICLE,False
1682669621110,IN_VEHICLE,True
1682669638313,IN_VEHICLE,False
1682669638313,IN_VEHICLE,True
1682670603356,IN_VEHICLE,False
1682670603356,WALKING,True
1682671022326,WALKING,False
1682671022326,STILL,True
1682671066416,STILL,False
1682671066416,WALKING,True
1682671999390,WALKING,False
1682671999390,STILL,True
1682675611308,STILL,False
1682675611308,WALKING,True
1682676528782,WALKING,False
1682676528782,STILL,True
1682679258567,STILL,False
1682679258567,WALKING,True
1682679342981,WALKING,False
1682679342981,STILL,True
1679712171147,STILL,False
1679712171147,WALKING,True
1679712875489,WALKING,False
1679712875489,STILL,True
1679713249368,STILL,False
1679713249368,WALKING,True
1679713731964,WALKING,False
1679713731964,STILL,True
1679713766084,STILL,False
1679713766084,WALKING,True
1679713958179,WALKING,False
1679713958179,STILL,True
1679714101103,STILL,False
1679714101103,WALKING,True
1679714160093,WALKING,False
1679714160093,STILL,True
1679714471850,STILL,False
1679714471850,WALKING,True
1679714887924,WALKING,False
1679714887924,STILL,True
1679722705997,STILL,False
1679722705997,IN_VEHICLE,True
1679723408857,IN_VEHICLE,False
1679723408857,STILL,True
1679731312785,STILL,False
1679731312785,WALKING,True
1679733672414,WALKING,False
1679733672414,STILL,True
1679736139904,STILL,False
1679736139904,WALKING,True
1679741839705,WALKING,False
1679741839705,STILL,True
1679747416316,STILL,False
1679747416316,WALKING,True
1679748655807,WALKING,False
1679748655807,STILL,True
1679788009229,STILL,False
1679788009229,WALKING,True
1679788283381,WALKING,False
1679788283381,STILL,True
1683169431251,STILL,False
1683169431251,WALKING,True
1683170206950,WALKING,False
1683170206950,STILL,True
1682124482202,STILL,False
1682124482202,WALKING,True
1682125506060,WALKING,False
1682125506060,STILL,True
1682132690333,STILL,False
1682132690333,WALKING,True
1682132964730,WALKING,False
1682132964730,STILL,True
1682136393870,STILL,False
1682136393870,IN_VEHICLE,True
1682136991462,IN_VEHICLE,False
1682136991462,IN_VEHICLE,True
1682138033530,IN_VEHICLE,False
1682138033530,IN_VEHICLE,True
1682138216516,IN_VEHICLE,False
1682138216516,IN_VEHICLE,True
1682140665937,IN_VEHICLE,False
1682140665937,WALKING,True
1682141039856,WALKING,False
1682141039856,STILL,True
1682141067185,STILL,False
1682141067185,WALKING,True
1682141625604,WALKING,False
1682141625604,STILL,True
1682144178610,STILL,False
1682144178610,WALKING,True
1682144330533,WALKING,False
1682144330533,ON_BICYCLE,True
1682144468057,ON_BICYCLE,False
1682144468057,STILL,True
1682144553296,STILL,False
1682144553296,IN_VEHICLE,True
1682146351122,IN_VEHICLE,False
1682146351122,STILL,True
1682150011557,STILL,False
1682150011557,WALKING,True
1682150092519,WALKING,False
1682150092519,STILL,True
1682150143593,STILL,False
1682150143593,WALKING,True
1682150393807,WALKING,False
1682150393807,STILL,True
1682157948929,STILL,False
1682157948929,WALKING,True
1682158400169,WALKING,False
1682158400169,STILL,True
1682160905563,STILL,False
1682160905563,WALKING,True
1682161133365,WALKING,False
1682161133365,STILL,True
1682161442904,STILL,False
1682161442904,WALKING,True
1682161685169,WALKING,False
1682161685169,STILL,True
1682162618201,STILL,False
1682162618201,WALKING,True
1682162721112,WALKING,False
1682162721112,STILL,True
1682813947429,STILL,False
1682813947429,WALKING,True
1682814018730,WALKING,False
1682814018730,STILL,True
1682814850710,STILL,False
1682814850710,IN_VEHICLE,True
1682819350993,IN_VEHICLE,False
1682819350993,STILL,True
1682819434896,STILL,False
1682819434896,IN_VEHICLE,True
1682821525231,IN_VEHICLE,False
1682821525231,STILL,True
1682823157189,STILL,False
1682823157189,IN_VEHICLE,True
1682824716742,IN_VEHICLE,False
1682824716742,STILL,True
1682825780714,STILL,False
1682825780714,WALKING,True
1682825905521,WALKING,False
1682825905521,STILL,True
1682825955634,STILL,False
1682825955634,WALKING,True
1682826826769,WALKING,False
1682826826769,STILL,True
1682829376477,STILL,False
1682829376477,RUNNING,True
1682829406625,RUNNING,False
1682829406625,STILL,True
1682830815756,STILL,False
1682830815756,WALKING,True
1682831838518,WALKING,False
1682831838518,STILL,True
1682832332055,STILL,False
1682832332055,IN_VEHICLE,True
1682832696338,IN_VEHICLE,False
1682832696338,WALKING,True
1682832848439,WALKING,False
1682832848439,STILL,True
1682833316590,STILL,False
1682833316590,IN_VEHICLE,True
1682833513776,IN_VEHICLE,False
1682833513776,WALKING,True
1682833916495,WALKING,False
1682833916495,STILL,True
1682845121740,STILL,False
1682845121740,WALKING,True
1682846034758,WALKING,False
1682846034758,STILL,True
1682851458435,STILL,False
1682851458435,WALKING,True
1682852061853,WALKING,False
1682852061853,STILL,True
1682857563754,STILL,False
1682857563754,WALKING,True
1682858940832,WALKING,False
1682858940832,STILL,True
1682860217430,STILL,False
1682860217430,IN_VEHICLE,True
1682863773040,IN_VEHICLE,False
1682863773040,WALKING,True
1682863991913,WALKING,False
1682863991913,STILL,True
1682864100699,STILL,False
1682864100699,WALKING,True
1682864194207,WALKING,False
1682864194207,STILL,True
1682865167641,STILL,False
1682865167641,WALKING,True
1682865336384,WALKING,False
1682865336384,STILL,True
1681433462225,STILL,False
1681433462225,WALKING,True
1681437619624,WALKING,False
1681437619624,STILL,True
1681442434800,STILL,False
1681442434800,WALKING,True
1681442934876,WALKING,False
1681442934876,STILL,True
1681445976652,STILL,False
1681445976652,WALKING,True
1681446134152,WALKING,False
1681446134152,STILL,True
1681451159269,STILL,False
1681451159269,WALKING,True
1681451839044,WALKING,False
1681451839044,STILL,True
1681460166087,STILL,False
1681460166087,WALKING,True
1681461624241,WALKING,False
1681461624241,STILL,True
1681466591551,STILL,False
1681466591551,WALKING,True
1681467760720,WALKING,False
1681467760720,STILL,True
1681474721661,STILL,False
1681474721661,WALKING,True
1681476388225,WALKING,False
1681476388225,STILL,True
1681485339083,STILL,False
1681485339083,WALKING,True
1681488048647,WALKING,False
1681488048647,STILL,True
1681950355591,STILL,False
1681950355591,WALKING,True
1681951445622,WALKING,False
1681951445622,STILL,True
1681961115510,STILL,False
1681961115510,WALKING,True
1681961506136,WALKING,False
1681961506136,STILL,True
1681974546432,STILL,False
1681974546432,WALKING,True
1681974982963,WALKING,False
1681974982963,STILL,True
1681978949292,STILL,False
1681978949292,WALKING,True
1681978995800,WALKING,False
1681978995800,STILL,True
1681979312923,STILL,False
1681979312923,WALKING,True
1681979752302,WALKING,False
1681979752302,STILL,True
1681996042881,STILL,False
1681996042881,WALKING,True
1681996348859,WALKING,False
1681996348859,STILL,True
1681997191579,STILL,False
1681997191579,WALKING,True
1681997786828,WALKING,False
1681997786828,STILL,True
1682997493138,STILL,False
1682997493138,WALKING,True
1682997587658,WALKING,False
1682997587658,STILL,True
1682997959675,STILL,False
1682997959675,WALKING,True
1683001617371,WALKING,False
1683001617371,STILL,True
1683004820343,STILL,False
1683004820343,WALKING,True
1683005137506,WALKING,False
1683005137506,STILL,True
1683014732192,STILL,False
1683014732192,WALKING,True
1683018227737,WALKING,False
1683018227737,STILL,True
1683018392189,STILL,False
1683018392189,WALKING,True
1683018813092,WALKING,False
1683018813092,STILL,True
1683023549491,STILL,False
1683023549491,WALKING,True
1683024849063,WALKING,False
1683024849063,STILL,True
1683033547606,STILL,False
1683033547606,WALKING,True
1683033935720,WALKING,False
1683033935720,STILL,True
1679885290426,STILL,False
1679885290426,WALKING,True
1679886111413,WALKING,False
1679886111413,STILL,True
1679886451944,STILL,False
1679886451944,RUNNING,True
1679886477565,RUNNING,False
1679886477565,WALKING,True
1679887377601,WALKING,False
1679887377601,STILL,True
1679889171887,STILL,False
1679889171887,WALKING,True
1679889401437,WALKING,False
1679889401437,STILL,True
1679899842603,STILL,False
1679899842603,WALKING,True
1679900287129,WALKING,False
1679900287129,STILL,True
1679906713755,STILL,False
1679906713755,WALKING,True
1679908451240,WALKING,False
1679908451240,STILL,True
1679909012295,STILL,False
1679909012295,WALKING,True
1679910244794,WALKING,False
1679910244794,STILL,True
1679917890453,STILL,False
1679917890453,WALKING,True
1679918434818,WALKING,False
1679918434818,STILL,True
1679927916208,STILL,False
1679927916208,WALKING,True
1679929337852,WALKING,False
1679929337852,STILL,True
1679958152680,STILL,False
1679958152680,WALKING,True
1679959211682,WALKING,False
1679959211682,STILL,True
1679966213975,STILL,False
1679966213975,WALKING,True
1679971964567,WALKING,False
1679971964567,STILL,True
1679972108605,STILL,False
1679972108605,WALKING,True
1679972330038,WALKING,False
1679972330038,STILL,True
1679974494778,STILL,False
1679974494778,WALKING,True
1679974716653,WALKING,False
1679974716653,STILL,True
1679976255156,STILL,False
1679976255156,WALKING,True
1679977562245,WALKING,False
1679977562245,STILL,True
1679980970785,STILL,False
1679980970785,WALKING,True
1679981122890,WALKING,False
1679981122890,STILL,True
1679992157524,STILL,False
1679992157524,WALKING,True
1679995503296,WALKING,False
1679995503296,STILL,True
1679998490283,STILL,False
1679998490283,WALKING,True
1679999333465,WALKING,False
1679999333465,STILL,True
1681175759919,STILL,False
1681175759919,WALKING,True
1681176158120,WALKING,False
1681176158120,STILL,True
1681181363208,STILL,False
1681181363208,WALKING,True
