timestamp,TILTING,STILL,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,UNDEFINED,RUNNING
1681965576506,,99.0,,,,,1.0,
1681965593604,,99.0,,,,,1.0,
1681965610911,,99.0,,,,,1.0,
1681965628202,,99.0,,,,,1.0,
1681965645315,,99.0,,,,,1.0,
1681965662466,,99.0,,,,,1.0,
1681965684656,,56.0,17.0,11.0,11.0,4.0,2.0,
1681965701888,,100.0,,,,,,
1681965719074,,99.0,,,,,1.0,
1681965740585,,100.0,,,,,,
1681965757785,,100.0,,,,,,
1681965775046,,99.0,,,,,1.0,
1681965994721,100.0,,,,,,,
1681965994744,,3.0,1.0,88.0,88.0,3.0,2.0,3.0
1681966011837,100.0,,,,,,,
1681966011906,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966028980,,68.0,2.0,25.0,25.0,3.0,1.0,
1681966046186,,97.0,,1.0,1.0,,2.0,
1681966063209,,97.0,1.0,1.0,1.0,,1.0,
1681966081008,,97.0,,1.0,1.0,,2.0,
1681966098987,,94.0,,3.0,3.0,2.0,1.0,
1681966116034,100.0,,,,,,,
1681966116064,,96.0,1.0,1.0,1.0,,2.0,
1681966138684,100.0,,,,,,,
1681966138714,,74.0,13.0,5.0,5.0,2.0,2.0,
1681966155703,,65.0,17.0,8.0,8.0,2.0,2.0,
1681966172740,,48.0,19.0,15.0,15.0,2.0,1.0,
1681966189685,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966206782,100.0,,,,,,,
1681966206851,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966230911,100.0,,,,,,,
1681966230921,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966248053,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966265357,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966287648,100.0,,,,,,,
1681966287721,,50.0,20.0,8.0,8.0,1.0,2.0,
1681966304745,100.0,,,,,,,
1681966304780,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966321764,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966338867,100.0,,,,,,,
1681966338952,,96.0,1.0,1.0,1.0,,1.0,
1681966356083,,99.0,,,,,1.0,
1681966373392,,99.0,,,,,1.0,
1681966391002,,99.0,,,,,1.0,
1681966408105,,99.0,,,,,1.0,
1681966430513,,100.0,,,,,,
1681966447968,,100.0,,,,,,
1681966465126,,99.0,,,,,1.0,
1681966477895,100.0,,,,,,,
1681966477902,,89.0,5.0,2.0,2.0,,2.0,
1681966494969,100.0,,,,,,,
1681966495046,,100.0,,,,,,
1681966512143,,99.0,,,,,1.0,
1681966529223,,99.0,,,,,1.0,
1681966546340,,99.0,,,,,1.0,
1681966563386,,100.0,,,,,,
1681966580358,,96.0,1.0,1.0,1.0,,1.0,
1681966597320,100.0,,,,,,,
1681966597330,,47.0,16.0,13.0,13.0,7.0,2.0,
1681966614447,100.0,,,,,,,
1681966614534,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966631874,,98.0,,1.0,1.0,,1.0,
1681966648987,,99.0,,,,,1.0,
1681966660883,,99.0,,,,,1.0,
1681966678154,,99.0,,,,,1.0,
1681966695390,,99.0,,,,,1.0,
1681966712609,,99.0,,,,,1.0,
1681966729921,,99.0,,,,,1.0,
1681966746948,,97.0,1.0,,,,2.0,
1681966768531,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681966785755,,99.0,,1.0,1.0,,,
1681966803000,,99.0,,,,,1.0,
1681966820076,,100.0,,,,,,
1681966837154,,99.0,,,,,1.0,
1681966854218,,99.0,,,,,1.0,
1681966871211,100.0,,,,,,,
1681966871233,,46.0,15.0,18.0,18.0,8.0,3.0,1.0
1681966888196,,34.0,27.0,17.0,17.0,3.0,1.0,
1681966905185,,1.0,1.0,93.0,93.0,2.0,2.0,1.0
1681966921825,,,,98.0,98.0,,2.0,
1681966938778,,,,97.0,97.0,,3.0,
1681966955762,,1.0,1.0,95.0,95.0,1.0,1.0,1.0
1681966972776,,1.0,,96.0,96.0,,3.0,
1681966989742,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681967011644,100.0,,,,,,,
1681967011668,,1.0,,88.0,88.0,4.0,3.0,4.0
1681967028897,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681967046384,100.0,,,,,,,
1681967046430,,87.0,2.0,6.0,6.0,1.0,2.0,
1681967063554,,99.0,,,,,1.0,
1681967080701,,99.0,,,,,1.0,
1681967098501,,99.0,,,,,1.0,
1681967115859,,99.0,,,,,1.0,
1681967133131,,99.0,,,,,1.0,
1681967151124,,99.0,,,,,1.0,
1681967168469,,99.0,,,,,1.0,
1681967185738,,99.0,,,,,1.0,
1681967202979,,99.0,,,,,1.0,
1681967220251,,99.0,,,,,1.0,
1681967237502,,99.0,,,,,1.0,
1681967254786,,99.0,,,,,1.0,
1681967272073,,99.0,,,,,1.0,
1681967289346,,99.0,,,,,1.0,
1681967306411,,100.0,,,,,,
1681967323531,,99.0,,,,,1.0,
1681967340660,,99.0,,,,,1.0,
1681967357743,,99.0,,,,,1.0,
1681967375050,,99.0,,,,,1.0,
1681967392320,,99.0,,,,,1.0,
1681967409649,,99.0,,,,,1.0,
1681967426891,,99.0,,,,,1.0,
1681967437713,,99.0,,,,,1.0,
1681967455092,,99.0,,,,,1.0,
1681967472425,,99.0,,,,,1.0,
1681967489709,,99.0,,,,,1.0,
1681967506957,,99.0,,,,,1.0,
1681967524326,,99.0,,,,,1.0,
1681967541600,,99.0,,,,,1.0,
1681968334118,,2.0,2.0,86.0,86.0,3.0,3.0,3.0
1681968351506,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968368455,,,,97.0,97.0,,2.0,1.0
1681968392522,100.0,,,,,,,
1681968392597,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968409349,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968426670,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968443968,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968461239,,,97.0,,,,2.0,
1681968478531,,,97.0,,,,2.0,
1681968495823,,1.0,98.0,,,,1.0,
1681968513101,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968531571,100.0,,,,,,,
1681968531589,,1.0,,93.0,93.0,1.0,3.0,2.0
1681968548568,,31.0,13.0,25.0,25.0,21.0,3.0,2.0
1681968553988,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968571256,,46.0,7.0,22.0,22.0,16.0,2.0,
1681968605079,,,,97.0,97.0,,2.0,1.0
1681968619939,100.0,,,,,,,
1681968619954,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968636908,100.0,,,,,,,
1681968636934,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968653878,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968670882,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968687841,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968704812,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968721786,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968738740,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968755742,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968772712,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968789741,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681968808059,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985315429,100.0,,,,,,,
1681985315499,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985332578,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985349683,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985366658,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985383605,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985414125,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985458120,,59.0,18.0,9.0,9.0,3.0,2.0,
1681985475077,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985492032,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985512105,100.0,,,,,,,
1681985512193,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985529448,,,,93.0,93.0,1.0,3.0,3.0
1681985546600,,67.0,1.0,26.0,26.0,2.0,2.0,1.0
1681985568605,100.0,,,,,,,
1681985568625,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985585610,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985611848,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985634500,,100.0,,,,,,
1681985656018,100.0,,,,,,,
1681985656096,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985680946,100.0,,,,,,,
1681985680961,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985697907,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985711304,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985739996,100.0,,,,,,,
1681985740048,,2.0,14.0,5.0,5.0,73.0,3.0,
1681985757300,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985774582,,1.0,96.0,,,,2.0,
1681985791835,,,97.0,,,,2.0,
1681985809069,,1.0,96.0,1.0,1.0,,1.0,
1681985826194,,,97.0,,,,2.0,
1681985875850,100.0,,,,,,,
1681985875880,,,95.0,1.0,1.0,2.0,1.0,
1681985920817,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985937796,100.0,,,,,,,
1681985937811,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985960511,100.0,,,,,,,
1681985960598,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681985977550,100.0,,,,,,,
1681985977559,,100.0,,,,,,
1681985994501,,97.0,1.0,,,,1.0,
1681986020078,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986037149,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986054219,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986071854,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986088149,,99.0,,,,,1.0,
1681986105089,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986122038,,96.0,2.0,,,,2.0,
1681986138985,,99.0,,,,,1.0,
1681986155934,,98.0,,,,,2.0,
1681986172889,,37.0,16.0,28.0,28.0,4.0,2.0,1.0
1681986189886,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986212056,,100.0,,,,,,
1681986229110,,43.0,9.0,33.0,33.0,4.0,2.0,
1681986246206,,55.0,14.0,20.0,20.0,2.0,2.0,
1681986268189,,52.0,33.0,3.0,3.0,1.0,2.0,
1681986285121,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986302057,,45.0,29.0,5.0,5.0,2.0,1.0,
1681986319003,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986335933,,96.0,2.0,,,,1.0,
1681986352880,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986369816,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986386745,,97.0,,1.0,1.0,,2.0,
1681986403687,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986420623,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986437566,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986454509,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986471751,100.0,,,,,,,
1681986471799,,100.0,,,,,,
1681986488987,,100.0,,,,,,
1681986507473,,64.0,24.0,3.0,3.0,,1.0,
1681986525470,,99.0,,,,,1.0,
1681986542427,100.0,,,,,,,
1681986542441,,97.0,1.0,,,,1.0,
1681986559387,,52.0,30.0,6.0,6.0,1.0,3.0,
1681986583656,100.0,,,,,,,
1681986583668,,100.0,,,,,,
1681986601378,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681986623520,,100.0,,,,,,
1681986641496,,100.0,,,,,,
1681986659305,,99.0,,,,,1.0,
1681986676393,,96.0,1.0,1.0,1.0,,2.0,
1681986693591,,100.0,,,,,,
1681986711092,100.0,,,,,,,
1681986711189,,64.0,20.0,4.0,4.0,1.0,2.0,
1681986728505,100.0,,,,,,,
1681986728593,,69.0,8.0,10.0,10.0,3.0,2.0,
1681986745738,,99.0,,,,,1.0,
1681986762845,,99.0,,,,,1.0,
1681986780455,,99.0,,,,,1.0,
1681986798453,,99.0,,,,,1.0,
1681986815556,,99.0,,,,,1.0,
1681986833364,,99.0,,,,,1.0,
1681986850498,,99.0,,,,,1.0,
1681986868452,,99.0,,,,,1.0,
1681986885603,,100.0,,,,,,
1681986902736,,99.0,,,,,1.0,
1681986920316,,99.0,,,,,1.0,
1681986946836,,99.0,,,,,1.0,
1681986963523,,96.0,,2.0,2.0,,2.0,
1681986980621,,99.0,,,,,1.0,
1681987015427,,100.0,,,,,,
1681987033479,,99.0,,,,,1.0,
1681987051442,,99.0,,,,,1.0,
1681987069426,,99.0,,,,,1.0,
1681987086586,,100.0,,,,,,
1681987104502,,99.0,,,,,1.0,
1681987538465,100.0,,,,,,,
1681987538523,,,92.0,,,6.0,2.0,
1681987555657,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987573499,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987590688,,,6.0,5.0,5.0,87.0,2.0,
1681987608367,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987625465,,,89.0,,,8.0,3.0,
1681987648497,100.0,,,,,,,
1681987648501,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987664747,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987681734,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987698684,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987723184,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987752704,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987795125,,50.0,20.0,8.0,8.0,1.0,2.0,
1681987819197,,99.0,,,,,1.0,
1681987848525,,100.0,,,,,,
1681987865498,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987875793,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987893569,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987913177,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987930115,100.0,,,,,,,
1681987930128,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987947061,,100.0,,,,,,
1681987964010,,100.0,,,,,,
1681987981011,,44.0,23.0,11.0,11.0,2.0,1.0,
1681987997949,,100.0,,,,,,
1681988014908,,100.0,,,,,,
1681988031879,,100.0,,,,,,
1681988048814,,100.0,,,,,,
1681988065761,,6.0,90.0,,,,2.0,
1681988082705,,100.0,,,,,,
1681988099704,,100.0,,,,,,
1681988116644,,100.0,,,,,,
1681988133587,,100.0,,,,,,
1681988150537,,100.0,,,,,,
1681988167468,,100.0,,,,,,
1681988184416,,100.0,,,,,,
1681988201377,,100.0,,,,,,
1681988218346,,99.0,,,,,1.0,
1681988235295,,99.0,,,,,1.0,
1681988252269,,99.0,,,,,1.0,
1681988269250,,99.0,,,,,1.0,
1681988286224,,99.0,,,,,1.0,
1681988303223,,99.0,,,,,1.0,
1681988320401,,99.0,,,,,1.0,
1681988337636,,99.0,,,,,1.0,
1681988354938,,99.0,,,,,1.0,
1681988360997,100.0,,,,,,,
1681988361156,,99.0,,,,,1.0,
1681988366423,100.0,,,,,,,
1681988366441,,78.0,10.0,3.0,3.0,,1.0,
1681988376864,100.0,,,,,,,
1681988376938,,100.0,,,,,,
1681988382265,,100.0,,,,,,
1681988387606,,100.0,,,,,,
1681988392921,,100.0,,,,,,
1681988398257,,99.0,,,,,1.0,
1681988403622,,99.0,,,,,1.0,
1681988408799,,60.0,17.0,5.0,5.0,,2.0,
1681988414014,,96.0,1.0,2.0,2.0,,1.0,
1681988424297,,100.0,,,,,,
1681988429536,,100.0,,,,,,
1681988434748,,100.0,,,,,,
1681988439906,,100.0,,,,,,
1681988445119,,98.0,,1.0,1.0,,1.0,
1681988450345,,96.0,1.0,1.0,1.0,,1.0,
1681988455565,,99.0,,,,,1.0,
1681988460787,,99.0,,,,,1.0,
1681988466011,,99.0,,,,,1.0,
1681988471226,,99.0,,,,,1.0,
1681988476455,,99.0,,,,,1.0,
1681988481687,,99.0,,,,,1.0,
1681988486902,,99.0,,,,,1.0,
1681988492134,,99.0,,,,,1.0,
1681988497327,,99.0,,,,,1.0,
1681988502554,,99.0,,,,,1.0,
1681988507791,,99.0,,,,,1.0,
1681988513009,,99.0,,,,,1.0,
1681988518243,,96.0,,3.0,3.0,,1.0,
1681988535529,,100.0,,,,,,
1681988553428,,99.0,,,,,1.0,
1681988571545,,99.0,,,,,1.0,
1681988716387,100.0,,,,,,,
1681988734946,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988761102,,,98.0,,,,1.0,
1681988778383,,2.0,89.0,1.0,1.0,,3.0,
1681988796284,,2.0,96.0,,,,1.0,
1681988813583,,1.0,97.0,,,,1.0,
1681988831568,,1.0,97.0,,,,2.0,
1681988844674,,1.0,97.0,1.0,1.0,,1.0,
1681988861918,,2.0,96.0,1.0,1.0,,1.0,
1681988879198,,1.0,97.0,,,,1.0,
1681988896507,,,97.0,,,,2.0,
1681988910865,100.0,,,,,,,
1681988916212,100.0,,,,,,,
1681988916309,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988921604,,1.0,,96.0,96.0,,3.0,
1681988945299,100.0,,,,,,,
1681988945338,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988962354,,2.0,1.0,91.0,91.0,2.0,3.0,1.0
1681988979445,,,,96.0,96.0,,2.0,2.0
1681988996434,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681989013417,,44.0,7.0,33.0,33.0,8.0,1.0,1.0
1681989031266,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681989048244,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681989065208,,3.0,3.0,87.0,87.0,2.0,2.0,1.0
1681989082222,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681989099558,,97.0,,1.0,1.0,,2.0,
1681989116978,,99.0,,,,,1.0,
1681989134249,,99.0,,,,,1.0,
1681989151402,,99.0,,,,,1.0,
1681989173391,100.0,,,,,,,
1681989173403,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681989190730,100.0,,,,,,,
1681989190807,,100.0,,,,,,
1681989206141,,99.0,,,,,1.0,
1681989223388,,99.0,,,,,1.0,
1681989240694,,99.0,,,,,1.0,
1681989257997,,99.0,,,,,1.0,
1681989275074,,100.0,,,,,,
1681989292183,,99.0,,,,,1.0,
1681989309367,,99.0,,,,,1.0,
1681989326470,,99.0,,,,,1.0,
1681989343758,,99.0,,,,,1.0,
1681989361040,,99.0,,,,,1.0,
1681989378343,,99.0,,,,,1.0,
1681989390796,,99.0,,,,,1.0,
1681989408114,,99.0,,,,,1.0,
1681989425343,,99.0,,,,,1.0,
1681989442656,,99.0,,,,,1.0,
1681989459938,,99.0,,,,,1.0,
1681989477093,,99.0,,,,,1.0,
1681989494435,,99.0,,,,,1.0,
1681989511575,100.0,,,,,,,
1681989511583,,46.0,30.0,10.0,10.0,1.0,1.0,
1681989528526,100.0,,,,,,,
1681989528542,,100.0,,,,,,
1681989545508,100.0,,,,,,,
1681989545525,,97.0,1.0,,,,2.0,
1681989562565,100.0,,,,,,,
1681989562605,,99.0,,,,,1.0,
1681989579699,,99.0,,,,,1.0,
1681989596936,,99.0,,,,,1.0,
1681989614194,,99.0,,,,,1.0,
1681989631450,,99.0,,,,,1.0,
1681989648718,,99.0,,,,,1.0,
1681989666061,,99.0,,,,,1.0,
1681989689086,100.0,,,,,,,
1681989689142,,99.0,,,,,1.0,
1681989920403,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681989957907,,,,97.0,97.0,,3.0,
1681989992090,,1.0,2.0,91.0,91.0,2.0,1.0,2.0
1681990009189,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681990042312,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681990080300,,92.0,2.0,1.0,1.0,1.0,2.0,
1681990098266,,39.0,14.0,17.0,17.0,19.0,2.0,1.0
1681990115325,,99.0,,,,,1.0,
1681990135826,,97.0,1.0,,,1.0,1.0,
1681990152893,,99.0,,,,,1.0,
1681990170242,,98.0,,,,,2.0,
1681990187177,,81.0,4.0,5.0,5.0,6.0,2.0,
1681990204429,,30.0,17.0,26.0,26.0,14.0,2.0,
1681990226414,100.0,,,,,,,
1681990226424,,99.0,,,,,1.0,
1681990243365,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681990258034,,98.0,1.0,,,,1.0,
1681990274994,,100.0,,,,,,
1681990291939,,100.0,,,,,,
1681990308884,,55.0,26.0,5.0,5.0,2.0,1.0,
1681990325827,,50.0,20.0,8.0,8.0,1.0,2.0,
1681990342775,,46.0,22.0,11.0,11.0,4.0,2.0,
1681990359722,,35.0,29.0,12.0,12.0,3.0,2.0,
1681990376667,,99.0,,,,,1.0,
1681990393660,,100.0,,,,,,
1681990410616,,36.0,26.0,8.0,8.0,2.0,2.0,
1681990427562,,100.0,,,,,,
1681990444503,,100.0,,,,,,
1681990461446,,65.0,14.0,9.0,9.0,1.0,3.0,
1681990478395,,100.0,,,,,,
1681990495281,,99.0,,,,,1.0,
1681990500283,,99.0,,,,,1.0,
1681990505367,,100.0,,,,,,
1681990522327,,99.0,1.0,,,,,
1681990539269,,99.0,1.0,,,,,
1681990556217,,99.0,,,,,1.0,
1681990573152,,99.0,,,,,1.0,
1681990590085,,100.0,,,,,,
1681990607041,,96.0,2.0,,,,1.0,
1681990623980,,98.0,1.0,,,,1.0,
1681990640930,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681990657870,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681990674817,,100.0,,,,,,
1681990691755,,100.0,,,,,,
1681990708695,,99.0,,,,,1.0,
1681990725644,,99.0,,,,,1.0,
1681990742583,,98.0,,,,,2.0,
1681990759519,,100.0,,,,,,
1681990776461,,51.0,14.0,16.0,16.0,4.0,2.0,
1681990794353,,99.0,,,,,1.0,
1681990811575,,96.0,2.0,1.0,1.0,,1.0,
1681990828803,,97.0,2.0,,,,1.0,
1681990853206,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681990878067,,100.0,,,,,,
1681990895053,,62.0,15.0,8.0,8.0,3.0,1.0,
1681990912021,,77.0,15.0,2.0,2.0,1.0,2.0,
1681990929117,,62.0,15.0,6.0,6.0,2.0,1.0,
1681990946356,,96.0,,,,1.0,3.0,
1681990963588,,96.0,1.0,1.0,1.0,1.0,1.0,
1681990980837,,98.0,,,,,2.0,
1681990998281,100.0,,,,,,,
1681990998375,,70.0,9.0,6.0,6.0,6.0,2.0,
1681991016290,,38.0,13.0,10.0,10.0,33.0,2.0,
1681991033420,,98.0,,,,,2.0,
1681991053258,,97.0,,1.0,1.0,1.0,1.0,
1681991070493,,98.0,,,,,2.0,
1681991112436,,100.0,,,,,,
1681991150298,,100.0,,,,,,
1681991168274,,76.0,7.0,5.0,5.0,8.0,2.0,
1681991185369,,81.0,7.0,2.0,2.0,7.0,2.0,
1681991202713,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991220235,,31.0,27.0,8.0,8.0,27.0,2.0,1.0
1681991256301,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991296443,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991313398,100.0,,,,,,,
1681991313422,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991330414,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991347380,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991364358,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991381330,,100.0,,,,,,
1681991405046,,97.0,1.0,,,,1.0,
1681991441723,,38.0,24.0,18.0,18.0,4.0,2.0,1.0
1681991456018,,100.0,,,,,,
1681991474095,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991490067,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991507043,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991524044,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991541009,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991558024,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991575001,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991591968,,41.0,37.0,5.0,5.0,5.0,1.0,
1681991608938,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991625908,,37.0,27.0,9.0,9.0,5.0,3.0,
1681991642868,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991659825,,100.0,,,,,,
1681991676798,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991693780,,98.0,1.0,,,,1.0,
1681991710750,,39.0,23.0,9.0,9.0,7.0,1.0,
1681991727717,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991744693,,98.0,,,,,2.0,
1681991761670,,43.0,12.0,6.0,6.0,33.0,2.0,
1681991778633,,100.0,,,,,,
1681991795611,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991812581,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991829548,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991846509,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991863473,,96.0,1.0,,,,2.0,
1681991880444,,100.0,,,,,,
1681991897416,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991914392,,100.0,,,,,,
1681991931373,,53.0,17.0,11.0,11.0,2.0,2.0,
1681991948345,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681991965313,,100.0,,,,,,
1681991982265,,97.0,1.0,1.0,1.0,,1.0,
1681991999221,,100.0,,,,,,
1681992016186,,100.0,,,,,,
1681992034502,,99.0,,,,,1.0,
1681992051737,,45.0,31.0,8.0,8.0,3.0,3.0,
1681992069017,,90.0,3.0,2.0,2.0,4.0,1.0,
1681992109946,,50.0,20.0,7.0,7.0,7.0,2.0,1.0
1681992142708,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681992175474,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681992213688,100.0,,,,,,,
1681992213761,,67.0,13.0,8.0,8.0,2.0,2.0,
1681992231262,,100.0,,,,,,
1681992248331,,100.0,,,,,,
1681992265427,,99.0,,,,,1.0,
1681992284361,,99.0,,,,,1.0,
1681992301464,,99.0,,,,,1.0,
1681992318695,,99.0,,,,,1.0,
1681992336113,,99.0,,,,,1.0,
1681992353203,,99.0,,,,,1.0,
1681992370311,,99.0,,,,,1.0,
1681992387421,,99.0,,,,,1.0,
1681992405184,,99.0,,,,,1.0,
1681992422305,,99.0,,,,,1.0,
1681992439407,,99.0,,,,,1.0,
1681992456484,,99.0,,,,,1.0,
1681992468227,,99.0,,,,,1.0,
1681992486133,100.0,,,,,,,
1681992486210,,30.0,21.0,21.0,21.0,5.0,3.0,
1681992503356,,100.0,,,,,,
1681992520581,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681992537820,,47.0,23.0,10.0,10.0,7.0,2.0,
1681992555211,,97.0,1.0,1.0,1.0,,,
1681992573145,100.0,,,,,,,
1681992573231,,96.0,,1.0,1.0,1.0,2.0,
1681992590311,,80.0,6.0,5.0,5.0,3.0,1.0,
1681992607388,,89.0,1.0,2.0,2.0,4.0,3.0,
1681992624650,,82.0,2.0,3.0,3.0,9.0,2.0,
1681992642216,,26.0,23.0,13.0,13.0,12.0,3.0,
1681992659330,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
