timestamp,stress
1680193926058,3
1680219637481,1
1680224632838,2
1680230113520,2
1680235349681,4
1680237520627,3
1680239352518,2
1680253806767,1
1680253810694,1
1680253810361,1
1680253810528,1
1680253802070,1
1680256664416,1
1680259038661,2
1680262337970,3
1680264750964,2
1680267078156,1
1680272135880,1
1680274187240,2
1680276539706,2
1680301955222,1
1680303865524,1
1680315313390,2
1680319324780,2
1680322417499,1
1680326381327,1
1680331672826,3
1680337086552,3
1680339229573,2
1680344641660,2
1680353964555,2
1680355792068,2
1680358372175,1
1680360722574,2
1680368790497,1
1680387109733,2
1680399684194,1
1680402232774,2
1680406677100,2
1680412089504,4
1680414676537,2
1680416771866,3
1680418955741,3
1680421277560,2
1680423110131,3
1680424956455,3
1680437568776,1
1680440078141,2
1680445589209,2
1680447722290,2
1680450040405,1
1680452101240,2
1680452103538,2
1680479282915,1
1680482673302,1
1680486896077,1
1680490653384,2
1680499662393,2
1680505167979,2
1680507274355,1
1680511799277,3
1680514034952,2
1680514034069,2
1680519444085,1
1680521826880,2
1680524334883,2
1680526640304,1
1680532051877,1
1680534401441,1
1680538752448,2
1680558205903,1
1680571379992,2
1680576931219,1
1680582441370,1
1680587907573,2
1680595199020,2
1680598860467,2
1680600894350,2
1680604385218,2
1680607478299,2
1680612908231,1
1680615656877,1
1680621082432,1
1680626753334,1
1680654669360,3
1680660080280,2
1680666392254,2
1680669121453,2
1680682564858,2
1680685930099,2
1680688425312,1
1680690317121,2
1680692722914,2
1680695629504,2
1680699322017,1
1680701417290,1
1680705938825,4
1680707767540,3
1680712774848,2
1680733835798,2
1680745867066,2
1680750775087,1
1680753314473,2
1680756752086,2
1680759099118,3
1680762034663,2
1680767069886,1
1680769075485,2
1680772409482,3
1680775030621,1
1680780439075,4
1680785856404,4
1680787838899,3
1680790625031,2
1680792963265,1
1680796366966,3
1680820529741,1
1680830920683,3
1680840154684,2
1680842160470,1
1680851177424,3
1680854718858,3
1680857529287,2
1680859525670,2
1680861474282,3
1680863822186,4
1680867006488,3
1680869030502,4
1680871018013,1
1680889047967,2
1680906637883,3
1680908765756,2
1680913715174,2
1680913718088,2
1680921544602,3
1680925738410,3
1680929018262,1
1680931953676,2
1680935363367,2
1680945757896,2
1680951169448,1
1680955083187,3
1680956952054,2
1680960578328,1
1680964203029,2
1680969004843,1
1680971355905,1
1680993073881,2
1681012058271,2
1681018692124,5
1681020601906,5
1681022535571,3
1681027477597,4
1681032892367,1
1681035270675,2
1681040974622,3
1681043989346,3
1681046244634,2
1681048203019,2
1681050368595,5
1681053179235,4
1681056372749,3
1681091413141,1
1681093593189,3
1681095818037,2
1681098783868,1
1681103448862,2
1681106480719,3
1681108313603,2
1681114100455,3
1681119581540,3
1681121767134,4
1681124861263,1
1681124859314,1
1681127403616,3
1681133132967,3
1681137026270,3
1681139179049,3
1681141930085,4
1681144326111,2
1681167147096,1
1681176158114,3
1681180140826,2
1681182111806,2
1681189142143,3
1681192713444,1
1681200202981,3
1681202120177,3
1681207659509,4
1681211301390,1
1681211302389,1
1681214810536,3
1681221401041,1
1681224533919,3
1681229976781,1
1681259482022,2
1681261414194,2
1681264658786,3
1681268282766,2
1681271579337,1
1681276035382,5
1681281461010,2
1681286725346,4
1681295501977,2
1681300219616,3
1681308028532,3
1681310970549,2
1681313217946,5
1681319701689,2
1681347723215,1
1681349914004,2
1681352074806,1
1681354884080,1
1681356868985,3
1681359902030,2
1681362745443,2
1681364902263,1
1681367611815,2
1681373027323,1
1681377309960,1
1681380072209,2
1681385446154,2
1681388070386,1
1681395112035,2
1681396979816,4
1681400485909,5
1681403533296,5
1681407090336,2
1681437311210,3
1681441005150,1
1681443146214,2
1681447477234,2
1681449332397,3
1681451796597,2
1681454511350,1
1681462489384,2
1681465228386,2
1681467249832,2
1681469386398,3
1681472277249,3
1681476408660,3
1681480134835,1
1681489834773,3
1681491684346,3
1681494195801,4
1681508168951,1
1681513587825,1
1681523417183,3
1681525660947,3
1681527756850,3
1681529619123,4
1681531539028,1
1681536335597,3
1681544394796,5
1681554171765,5
1681556617673,3
1681562030904,5
1681567443421,5
1681569627638,5
1681572096374,4
1681576197641,4
1681578644119,5
1681583177774,2
1681590391277,3
1681605988531,1
1681608779913,1
1681611911591,4
1681617319628,4
1681621179347,3
1681624702789,4
1681629702308,1
1681633627988,3
1681635945953,4
1681644509415,2
1681649708839,3
1681654406931,5
1681657211252,4
1681661844426,5
1681668237147,4
1681685558871,2
1681694020477,2
1681698589817,3
1681700817609,4
1681703542410,3
1681714516573,4
1681719446136,4
1681722809624,2
1681724878797,2
1681736802086,4
1681740221276,4
1681743645402,4
1681747614842,5
1681751702198,4
1681754175868,4
1681783237713,3
1681785309932,4
1681788401698,2
1681793050845,5
1681796338737,4
1681800859016,4
1681802696146,4
