timestamp,Type,isEntered
1682481088508,STILL,False
1682481088508,WALKING,True
1682481714699,WALKING,False
1682481714699,STILL,True
1682486388678,STILL,False
1682486388678,WALKING,True
1682487124822,WALKING,False
1682487124822,STILL,True
1682490093795,STILL,False
1682490093795,WALKING,True
1682491019908,WALKING,False
1682491019908,STILL,True
1682491363814,STILL,False
1682491363814,WALKING,True
1682491644691,WALKING,False
1682491644691,STILL,True
1682497917266,STILL,False
1682497917266,WALKING,True
1682498060278,WALKING,False
1682498060278,STILL,True
1682500148456,STILL,False
1682500148456,WALKING,True
1682500284390,WALKING,False
1682500284390,STILL,True
1682504593637,STILL,False
1682504593637,WALKING,True
1682505530125,WALKING,False
1682505530125,STILL,True
1682509457033,STILL,False
1682509457033,WALKING,True
1682510455799,WALKING,False
1682510455799,STILL,True
1682520501332,STILL,False
1682520501332,WALKING,True
1682521855962,WALKING,False
1682521855962,STILL,True
1682381567124,WALKING,False
1682381567124,STILL,True
1682385427459,STILL,False
1682385427459,WALKING,True
1682386153148,WALKING,False
1682386153148,STILL,True
1682400185085,STILL,False
1682400185085,WALKING,True
1682400828753,WALKING,False
1682400828753,STILL,True
1682405498651,STILL,False
1682405498651,WALKING,True
1682406207011,WALKING,False
1682406207011,STILL,True
1682406977606,STILL,False
1682406977606,WALKING,True
1682407091338,WALKING,False
1682407091338,STILL,True
1682413174550,STILL,False
1682413174550,WALKING,True
1682413506669,WALKING,False
1682413506669,STILL,True
1682413753225,STILL,False
1682413753225,WALKING,True
1682413856865,WALKING,False
1682413856865,STILL,True
1682413936190,STILL,False
1682413936190,WALKING,True
1682414008848,WALKING,False
1682414008848,STILL,True
1682416082789,STILL,False
1682416082789,WALKING,True
1682416739571,WALKING,False
1682416739571,STILL,True
1682416841787,STILL,False
1682416841787,ON_BICYCLE,True
1682416978875,ON_BICYCLE,False
1682416978875,STILL,True
1682418948917,STILL,False
1682418948917,WALKING,True
1682419737808,WALKING,False
1682419737808,STILL,True
1682420360195,STILL,False
1682420360195,WALKING,True
1682420492097,WALKING,False
1682420492097,STILL,True
1682420572814,STILL,False
1682420572814,WALKING,True
1682420624089,WALKING,False
1682420624089,STILL,True
1682425635022,STILL,False
1682425635022,WALKING,True
1682425730051,WALKING,False
1682425730051,STILL,True
1682430148862,STILL,False
1682430148862,WALKING,True
1682430764743,WALKING,False
1682430764743,RUNNING,True
1682430799923,RUNNING,False
1682430799923,WALKING,True
1682430957495,WALKING,False
1682430957495,STILL,True
1682432572881,STILL,False
1682432572881,WALKING,True
1682433634954,WALKING,False
1682433634954,STILL,True
1682079491362,STILL,False
1682079491362,WALKING,True
1682079651720,WALKING,False
1682079651720,STILL,True
1682079764521,STILL,False
1682079764521,WALKING,True
1682079965394,WALKING,False
1682079965394,STILL,True
1682083342698,STILL,False
1682083342698,WALKING,True
1682083509671,WALKING,False
1682083509671,STILL,True
1680844469459,STILL,False
1680844469459,WALKING,True
1680844554527,WALKING,False
1680844554527,STILL,True
1680847715810,STILL,False
1680847715810,WALKING,True
1680847761816,WALKING,False
1680847761816,STILL,True
1680853308019,STILL,False
1680853308019,WALKING,True
1680853395953,WALKING,False
1680853395953,STILL,True
1680876992391,STILL,False
1680876992391,WALKING,True
1680877060437,WALKING,False
1680877060437,STILL,True
1680879509263,STILL,False
1680879509263,WALKING,True
1680879722183,WALKING,False
1680879722183,STILL,True
1680879773118,STILL,False
1680879773118,WALKING,True
1680879894797,WALKING,False
1680879894797,STILL,True
1680885899168,STILL,False
1680885899168,WALKING,True
1680885967038,WALKING,False
1680885967038,STILL,True
1680568736617,STILL,False
1680568736617,WALKING,True
1680569477873,WALKING,False
1680569477873,STILL,True
1680570858009,STILL,False
1680570858009,WALKING,True
1680571868058,WALKING,False
1680571868058,STILL,True
1680572031550,STILL,False
1680572031550,WALKING,True
1680572564630,WALKING,False
1680572564630,STILL,True
1680572750699,STILL,False
1680572750699,WALKING,True
1680573163383,WALKING,False
1680573163383,STILL,True
1680573185433,STILL,False
1680573185433,WALKING,True
1680574161211,WALKING,False
1680574161211,STILL,True
1680575940635,STILL,False
1680575940635,WALKING,True
1680576805491,WALKING,False
1680576805491,STILL,True
