timestamp,stress
1679470482947,1
1679473099699,2
1679478759990,1
1679482525893,1
1679486888767,2
1679496476134,1
1679501126828,1
1679505709735,2
1679510707736,2
1679536704250,2
1679543997467,2
1679547744028,1
1679554025559,3
1679557508617,2
1679561742646,2
1679569632109,4
1679573963015,2
1679576216335,2
1679579974277,2
1679581788653,2
1679583594707,2
1679585745841,3
1679587917245,2
1679591082521,3
1679616198253,2
1679622085904,4
1679625177532,2
1679630457503,2
1679634657163,1
1679638877901,2
1679643907768,1
1679650510810,1
1679653962417,2
1679657892676,1
1679661026818,1
1679666063180,3
1679668839476,1
1679671605094,1
1679703310414,2
1679705131214,2
1679708849451,1
1679715136876,2
1679723060262,1
1679726637314,2
1679729428982,2
1679735168096,1
1679738023783,1
1679741019897,2
1679744042761,4
1679746478178,2
1679748463527,1
1679752838707,2
1679758868117,1
1679763356070,1
1679767379454,1
1679794348123,2
1679801048780,2
1679808616066,1
1679814048096,1
1679821828074,1
1679825775144,1
1679829087365,4
1679831836645,4
1679834062794,4
1679835980297,5
1679838376657,4
1679840806223,2
1679842785277,1
1679845381725,1
1679872782557,4
1679875358924,2
1679877532329,4
1679882940981,2
1679886860774,2
1679889323950,2
1679893691067,4
1679899144966,1
1679903381148,2
1679908850567,2
1679912706835,2
1679919179007,2
1679921016952,1
1679926804571,1
1679934003809,2
1679964435462,4
1679966375061,2
1679969140588,2
1679975085711,1
1679977846554,1
1679983697558,4
1679986122435,4
1679989582193,5
1679991418237,5
1679996880093,2
1680002144506,4
1680011063781,4
1680014175485,2
1680017666566,2
1680059739603,2
1680063135133,2
1680069318294,4
1680077503209,4
1680082284030,1
1680085505185,1
1680090564929,1
1680097822300,1
1680099934466,1
1680104444767,2
1680106868384,1
1680141307673,2
1680144252185,4
1680146247921,5
1680150604293,2
1680154276057,2
1680160275525,1
1680162542194,2
1680165437687,4
1680170848814,2
1680173250473,2
1680175426666,3
1680180421469,1
1680182270876,2
1680186580411,4
1680191990267,2
1680195753762,1
1680199941989,2
1680233791560,4
1680235599339,4
1680246574447,4
1680254245234,2
1680256647840,4
1680259740630,5
1680261970442,4
1680263981981,4
1680266183345,4
1680268487585,4
1680270325713,4
1680272162487,2
1680274539958,2
1680281484078,4
1680310554808,2
1680315974750,4
1680335244509,2
1680338208482,2
1680340918691,2
1680343487072,2
1680345374439,3
1680353677130,2
1680358460006,1
1680400878204,2
1680405066416,2
1680413323862,2
1680418614700,3
1680420749777,4
1680428102364,2
1680432777086,2
1680435636609,4
1680441221006,2
1680450233255,2
1680478422604,2
1680487461259,2
1680492198371,2
1680499124227,4
1680505104718,2
1680508298737,4
1680510970260,2
1680516011673,2
1680519189296,4
1680521061320,4
1680525086940,2
1680527615115,2
1680529713426,2
1680533162950,2
1680541023065,2
1680569750354,2
1680572097601,1
1680578056817,2
1680584690534,1
1680591109705,2
1680597056908,2
1680602203907,2
1680604780451,2
1680611487387,2
1680614474466,2
1680616300862,2
1680618298834,2
1680620286234,2
1680651460522,2
1680654074151,4
1680659220655,2
1680665438336,2
1680672026796,4
1680673849263,2
1680679483398,2
1680681623763,2
1680688736697,4
1680692388759,1
1680698186087,2
1680700231148,2
1680703471790,2
1680705459820,2
1680712503110,2
1680714409144,2
1680716429760,2
1680749640303,2
1680752362838,2
1680756343561,2
1680759114142,2
1680763776692,2
1680765631348,2
1680767949171,1
1680771482191,2
1680773724501,4
1680775724928,4
1680777610759,2
1680784805921,1
1680787429509,2
1680791579669,2
1680796432986,4
1680798613439,4
1680800730226,2
1680829615875,4
1680837551576,2
1680841410335,4
1680843342121,5
1680846538169,4
1680851811986,4
1680860799575,4
1680864235354,4
1680869382837,4
1680874797654,4
1680879536329,2
1680883271188,2
1680885917162,2
1680888710631,2
1680925906103,4
1680932473022,4
1680936476198,4
1680940131988,2
1680944174870,2
1680951678378,2
1680959482062,2
1680963045598,2
1680968537171,2
1680973269099,2
1680976917993,2
1680981914894,4
1681008169544,4
1681010329170,4
1681016117912,2
1681021185044,2
1681026593552,2
1681033643756,4
1681038457522,4
1681041675131,4
1681045346483,4
1681050188325,5
1681052081004,5
1681057252006,4
1681059451965,4
1681061692503,2
1681083073678,4
1681088522571,4
1681099240408,4
1681104056237,4
1681106430501,2
1681109081683,4
1681114730033,4
1681120141001,2
1681125982590,4
1681132239162,2
1681139051540,4
1681146026675,4
1681148647679,4
1681171775887,4
1681181062569,4
1681185388296,4
1681187371048,4
1681189761960,4
1681198472011,4
1681210063873,4
1681218392714,4
1681220612503,4
1681223201327,5
1681225192488,4
1681264871260,4
1681269256944,4
1681272053470,4
1681282936484,4
1681288344282,4
1681293817368,4
1681299030143,4
1681304467428,4
1681306584183,4
1681310246556,4
1681316185611,4
1681320390812,4
1681349033600,2
1681352898362,2
1681358351743,4
1681363325113,4
1681367169210,4
1681370504259,2
1681375500682,2
1681380927974,4
1681383268568,4
1681387221759,2
1681389382791,4
1681393820423,4
1681399231165,4
1681406317984,4
1681439951265,4
1681441873693,4
1681447409720,5
1681456448994,4
1681461354222,4
1681466985702,4
1681472833127,4
1681481894975,4
1681486472220,4
1681504176314,2
1681522736679,4
1681528730503,4
1681534904376,4
1681540312260,2
1681550310155,4
1681554112269,3
1681559521027,2
1681564935698,3
1681567307652,4
1681576566147,5
1681604405411,4
1681610152243,4
1681626790726,5
1681634018691,5
1681641221262,4
1681647526628,5
1681656534388,5
1681660216791,5
1681670989483,5
1681702234328,5
1681711948638,5
1681717503168,4
1681724088885,5
1681729499874,4
1681735175710,4
1681740421003,5
1681744496043,5
1681752676000,5
1681773138504,5
1681775349053,5
1681799432418,5
1681802354743,2
1681806882432,1
1681810288757,2
1681815698216,2
1681822337068,2
1681846834758,3
1681852790582,2
1681866310788,4
1681875318558,2
1681885158728,2
1681892873848,2
1681895597953,2
1681901008733,2
1681911255362,2
1681916665124,2
1681928710876,5
1681932700723,4
1681956439498,5
1681977618584,4
1681980483876,4
1681987164143,4
1681999772090,4
1682002381638,4
1682055729498,4
1682061138104,4
1682065298453,4
1682070779819,4
1682074588711,3
1682079749313,2
1682085158390,2
1682090564926,2
1682094354978,2
1682144548517,4
1682148582131,2
1682153995178,2
1682159072129,4
1682166469323,4
1682168857332,4
1682171945989,3
1682175416418,2
1682183973035,4
1682196578290,2
1682200854977,2
1682208084053,2
1682212398536,2
1682225351321,2
1682244666309,2
1682249278802,3
1682254658315,2
1682256546809,2
1682261955606,2
1682291007828,2
1682310914782,2
1682316907116,5
1682323506229,2
1682325930880,2
1682330110342,2
1682332019014,4
1682338318329,4
1682340203733,4
1682345803491,4
1682351219771,4
1682353903171,2
1682363307915,4
1682379877749,4
1682384472296,4
1682399235775,5
1682406234851,4
1682408578776,4
1682411219662,4
1682413104146,4
1682418684955,2
1682421516125,2
1682430919397,2
1682433101699,2
1682439253253,4
1682442882957,2
1682474765741,4
1682477703981,4
1682482893040,3
1682489671629,2
1682494083692,2
1682503926620,2
1682509725089,4
1682513004860,4
1682517296485,4
1682523364950,4
1682526430526,4
1682539947612,4
1682546025495,4
1682548277368,4
1682551611366,2
1682571420477,4
1682578632075,2
1682582472973,4
1682586988192,4
1682596012566,4
1682598170742,4
1682600640280,5
1682606048733,4
1682609104204,4
1682623969774,4
1682628145134,4
1682640858144,2
1682646962201,2
1682651709782,4
1682657594784,2
1682664375765,2
1682670127697,2
1682674250040,2
1682681161083,2
1682686947177,4
1682690734331,2
1682695278489,2
1682732142215,2
1682739830605,2
1682745243508,2
1682749384848,2
1682758825038,2
1682762666365,2
1682771144531,5
1682812892394,2
1682817649095,1
1682820778668,1
1682823390942,2
1682833875211,2
1682836676713,2
1682842379161,2
1682847794762,4
1682856611080,1
1682863084590,2
1682867576491,2
1682901252442,2
1682910264348,2
1682917906718,2
1682920581324,1
1682925204609,2
1682927558986,2
1682931093864,2
1682934765117,2
1682939204167,2
1682941767014,2
1682946160942,2
1682950476277,2
1682952533162,2
1682956511613,1
1682988371401,2
1682993572719,2
1682998983360,2
1683001269940,2
1683007289891,3
1683010963534,2
1683014589162,2
1683020007851,2
1683025418167,1
1683029048562,3
1683031390926,2
1683035035428,2
1683040911351,4
1683044066098,2
1683080337960,2
1683084387687,2
1683086443457,2
1683089383559,2
1683094750835,2
1683099637866,2
1683105629214,2
1683111099234,1
1683114566648,1
1683120539117,1
1683122816958,1
1683124924912,1
