timestamp,Type,isEntered
1682480577849,STILL,False
1682480577849,RUNNING,True
1682480610711,RUNNING,False
1682480610711,ON_BICYCLE,True
1682481136156,ON_BICYCLE,False
1682481136156,STILL,True
1682482718641,STILL,False
1682482718641,IN_VEHICLE,True
1682483790284,IN_VEHICLE,False
1682483790284,STILL,True
1682484119080,STILL,False
1682484119080,WALKING,True
1682484184772,WALKING,False
1682484184772,ON_BICYCLE,True
1682484352286,ON_BICYCLE,False
1682484352286,STILL,True
1682486137202,STILL,False
1682486137202,IN_VEHICLE,True
1682487362482,IN_VEHICLE,False
1682487362482,STILL,True
1682488222371,STILL,False
1682488222371,ON_BICYCLE,True
1682488314028,ON_BICYCLE,False
1682488314028,WALKING,True
1682488731814,WALKING,False
1682488731814,STILL,True
1682492366595,STILL,False
1682492366595,WALKING,True
1682493082757,WALKING,False
1682493082757,STILL,True
1682493958792,STILL,False
1682493958792,WALKING,True
1682494509579,WALKING,False
1682494509579,STILL,True
1682495148843,STILL,False
1682495148843,WALKING,True
1682495330555,WALKING,False
1682495330555,STILL,True
1682495518897,STILL,False
1682495518897,WALKING,True
1682496250500,WALKING,False
1682496250500,STILL,True
1682496453996,STILL,False
1682496453996,WALKING,True
1682496585312,WALKING,False
1682496585312,STILL,True
1682496650934,STILL,False
1682496650934,WALKING,True
1682497042204,WALKING,False
1682497042204,STILL,True
1682497450435,STILL,False
1682497450435,WALKING,True
1682497579920,WALKING,False
1682497579920,STILL,True
1682497645309,STILL,False
1682497645309,WALKING,True
1682497759627,WALKING,False
1682497759627,STILL,True
1682498469507,STILL,False
1682498469507,WALKING,True
1682498777178,WALKING,False
1682498777178,ON_BICYCLE,True
1682499173576,ON_BICYCLE,False
1682499173576,STILL,True
1682499624872,STILL,False
1682499624872,WALKING,True
1682499718122,WALKING,False
1682499718122,ON_BICYCLE,True
1682499823650,ON_BICYCLE,False
1682499823650,WALKING,True
1682500068872,WALKING,False
1682500068872,STILL,True
1682518060530,STILL,False
1682518060530,WALKING,True
1682518274799,WALKING,False
1682518274799,STILL,True
1682546742697,STILL,False
1682546742697,WALKING,True
1682546822052,WALKING,False
1682546822052,STILL,True
1682386284839,STILL,False
1682386284839,ON_BICYCLE,True
1682386511382,ON_BICYCLE,False
1682386511382,WALKING,True
1682386746266,WALKING,False
1682386746266,STILL,True
1682388131029,STILL,False
1682388131029,WALKING,True
1682388346813,WALKING,False
1682388346813,ON_BICYCLE,True
1682388428091,ON_BICYCLE,False
1682388428091,WALKING,True
1682388641505,WALKING,False
1682388641505,STILL,True
1682412964058,STILL,False
1682412964058,WALKING,True
1682413053951,WALKING,False
1682413053951,STILL,True
1682415267085,STILL,False
1682415267085,WALKING,True
1682415554770,WALKING,False
1682415554770,ON_BICYCLE,True
1682415800935,ON_BICYCLE,False
1682415800935,WALKING,True
1682415984379,WALKING,False
1682415984379,STILL,True
1682416308483,STILL,False
1682416308483,WALKING,True
1682416683184,WALKING,False
1682416683184,STILL,True
1682422250675,STILL,False
1682422250675,WALKING,True
1682422377497,WALKING,False
1682422377497,ON_BICYCLE,True
