timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,TILTING
1680888526363,100.0,,,,,,,
1680888550641,100.0,,,,,,,
1680888575127,100.0,,,,,,,
1680888600132,100.0,,,,,,,
1680888624579,100.0,,,,,,,
1680888648812,100.0,,,,,,,
1680888673145,100.0,,,,,,,
1680888698157,100.0,,,,,,,
1680888723094,100.0,,,,,,,
1680888747573,100.0,,,,,,,
1680888772110,100.0,,,,,,,
1680888796575,100.0,,,,,,,
1680888821139,100.0,,,,,,,
1680888846127,100.0,,,,,,,
1680888871126,100.0,,,,,,,
1680888895601,100.0,,,,,,,
1680888919856,100.0,,,,,,,
1680888945115,100.0,,,,,,,
1680888970111,100.0,,,,,,,
1680888995125,100.0,,,,,,,
1680889020130,100.0,,,,,,,
1680889045140,100.0,,,,,,,
1680889070112,100.0,,,,,,,
1680889094369,100.0,,,,,,,
1680889118654,100.0,,,,,,,
1680889142896,100.0,,,,,,,
1680889168131,100.0,,,,,,,
1680889193159,100.0,,,,,,,
1680889226136,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680889251112,100.0,,,,,,,
1680889275324,100.0,,,,,,,
1680889299552,100.0,,,,,,,
1680889323774,100.0,,,,,,,
1680889347997,100.0,,,,,,,
1680889372209,100.0,,,,,,,
1680889396433,100.0,,,,,,,
1680889420635,100.0,,,,,,,
1680889446088,100.0,,,,,,,
1680889470315,100.0,,,,,,,
1680889494515,100.0,,,,,,,
1680889565349,100.0,,,,,,,
1680889604222,100.0,,,,,,,
1680889629269,100.0,,,,,,,
1680889653458,100.0,,,,,,,
1680889677672,100.0,,,,,,,
1680889701875,100.0,,,,,,,
1680889727629,100.0,,,,,,,
1680889751873,100.0,,,,,,,
1680890121128,100.0,,,,,,,
1680894267828,100.0,,,,,,,
1680901494794,100.0,,,,,,,
1680903722412,,,,,,,,100.0
1680903722435,100.0,,,,,,,
1680903902455,100.0,,,,,,,
1680910301785,,,,,,,,100.0
1680910301785,100.0,,,,,,,
1680870965392,100.0,,,,,,,
1680870990167,100.0,,,,,,,
1680871015138,100.0,,,,,,,
1680871039370,100.0,,,,,,,
1680871065586,100.0,,,,,,,
1680871090091,100.0,,,,,,,
1680871115116,100.0,,,,,,,
1680871139344,100.0,,,,,,,
1680871164104,100.0,,,,,,,
1680871189139,100.0,,,,,,,
1680871213599,100.0,,,,,,,
1680871239129,100.0,,,,,,,
1680871264112,100.0,,,,,,,
1680871289128,100.0,,,,,,,
1680871314091,100.0,,,,,,,
1680871338341,100.0,,,,,,,
1680871363118,100.0,,,,,,,
1680871388160,100.0,,,,,,,
1680871413154,100.0,,,,,,,
1680871438140,100.0,,,,,,,
1680871462420,100.0,,,,,,,
1680871487115,100.0,,,,,,,
1680871511324,100.0,,,,,,,
1680871535471,100.0,,,,,,,
1680871559629,100.0,,,,,,,
1680871583790,100.0,,,,,,,
1680871607911,100.0,,,,,,,
1680871632057,100.0,,,,,,,
1680871656211,100.0,,,,,,,
1680871680376,100.0,,,,,,,
1680871704528,100.0,,,,,,,
1680871729769,100.0,,,,,,,
1680871754007,100.0,,,,,,,
1680871778246,100.0,,,,,,,
1680871802568,100.0,,,,,,,
1680871827133,100.0,,,,,,,
1680871852100,100.0,,,,,,,
1680871876364,100.0,,,,,,,
1680871901205,100.0,,,,,,,
1680871925456,100.0,,,,,,,
1680871950098,100.0,,,,,,,
1680871974350,100.0,,,,,,,
1680871998620,100.0,,,,,,,
1680872023581,100.0,,,,,,,
1680872047810,100.0,,,,,,,
1680872072087,100.0,,,,,,,
1680872097163,100.0,,,,,,,
1680872121357,100.0,,,,,,,
1680872146061,100.0,,,,,,,
1680872170574,100.0,,,,,,,
1680872195104,100.0,,,,,,,
1680872219321,100.0,,,,,,,
1680872244131,100.0,,,,,,,
1680872269122,100.0,,,,,,,
1680872293595,100.0,,,,,,,
1680872318108,100.0,,,,,,,
1680872342592,100.0,,,,,,,
1680872367123,100.0,,,,,,,
1680872392079,100.0,,,,,,,
1680872416578,100.0,,,,,,,
1680872441142,100.0,,,,,,,
1680872466088,100.0,,,,,,,
1680872491122,100.0,,,,,,,
1680872516130,100.0,,,,,,,
1680872540363,100.0,,,,,,,
1680872564595,100.0,,,,,,,
1680872588833,100.0,,,,,,,
1680872614150,100.0,,,,,,,
1680872639110,100.0,,,,,,,
1680872664069,100.0,,,,,,,
1680872688320,100.0,,,,,,,
1680872712575,100.0,,,,,,,
1680872737076,100.0,,,,,,,
1680872761290,100.0,,,,,,,
1680872786579,100.0,,,,,,,
1680872811129,100.0,,,,,,,
1680872835591,100.0,,,,,,,
1680872860126,100.0,,,,,,,
1680872885141,100.0,,,,,,,
1680872910144,100.0,,,,,,,
1680872935083,100.0,,,,,,,
1680872959568,100.0,,,,,,,
1680872984125,100.0,,,,,,,
1680873009740,100.0,,,,,,,
1680873034139,100.0,,,,,,,
1680873058303,100.0,,,,,,,
1680873091045,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873126275,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873150563,100.0,,,,,,,
1680873175052,100.0,,,,,,,
1680873199302,100.0,,,,,,,
1680873224067,100.0,,,,,,,
1680873249035,100.0,,,,,,,
1680873274044,100.0,,,,,,,
1680873299006,100.0,,,,,,,
1680873323186,100.0,,,,,,,
1680873355889,,,,,,,,100.0
1680873355972,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873388796,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873421590,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873445820,100.0,,,,,,,
1680873478581,3.0,1.0,93.0,,,,,
1680873511250,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873545132,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873573587,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873596051,100.0,,,,,,,
1680873635826,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873666566,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873689670,100.0,,,,,,,
1680873722362,55.0,3.0,17.0,1.0,8.0,8.0,,
1680873754338,100.0,,,,,,,
1680873793613,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873813639,100.0,,,,,,,
1680873842587,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680873875212,,,,,,,,100.0
1680873875255,55.0,2.0,18.0,3.0,9.0,9.0,,
1680873900634,100.0,,,,,,,
1680873924916,100.0,,,,,,,
1680873958123,,,,,,,,100.0
1680873958189,30.0,3.0,23.0,5.0,23.0,23.0,,
1680873990877,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874015104,100.0,,,,,,,
1680874039337,100.0,,,,,,,
1680874072034,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874104672,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874128848,100.0,,,,,,,
1680874161483,39.0,1.0,26.0,3.0,10.0,10.0,,
1680874194147,48.0,2.0,27.0,4.0,8.0,8.0,,
1680874218305,100.0,,,,,,,
1680874242473,100.0,,,,,,,
1680874266664,100.0,,,,,,,
1680874290837,100.0,,,,,,,
1680874315023,100.0,,,,,,,
1680874335982,98.0,2.0,,,,,,
1680874368689,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874401285,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874433996,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874466643,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874490777,100.0,,,,,,,
1680874523432,100.0,,,,,,,
1680874556620,99.0,1.0,,,,,,
1680874591378,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874621956,35.0,3.0,14.0,7.0,30.0,30.0,,
1680874655198,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874687915,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874720650,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874753360,46.0,2.0,12.0,8.0,22.0,22.0,,
1680874786049,25.0,2.0,24.0,7.0,23.0,23.0,1.0,
1680874818777,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874851667,,,,,,,,100.0
1680874851759,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1680874884674,,,,,,,,100.0
1680874884913,2.0,3.0,1.0,3.0,88.0,88.0,2.0,
1680874909057,100.0,,,,,,,
1680874928399,100.0,,,,,,,
1680874952634,100.0,,,,,,,
1680874976998,100.0,,,,,,,
1680875001375,100.0,,,,,,,
1680875025797,100.0,,,,,,,
1680875051244,100.0,,,,,,,
1680875076311,100.0,,,,,,,
1680875101624,100.0,,,,,,,
1680875127614,100.0,,,,,,,
1680875152215,100.0,,,,,,,
1680875176626,100.0,,,,,,,
1680875201191,100.0,,,,,,,
1680875226153,100.0,,,,,,,
1680875250500,100.0,,,,,,,
1680875274763,100.0,,,,,,,
1680875299039,100.0,,,,,,,
1680875324219,100.0,,,,,,,
1680875349245,100.0,,,,,,,
1680875374175,100.0,,,,,,,
1680875399206,100.0,,,,,,,
1680875423620,100.0,,,,,,,
1680875447954,100.0,,,,,,,
