timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,TILTING
1682044509971,99.0,1.0,,,,,,
1682044526939,97.0,1.0,1.0,,,,,
1682044543917,98.0,1.0,1.0,,,,,
1682044560948,67.0,1.0,25.0,,2.0,2.0,,
1682044577998,84.0,2.0,9.0,,1.0,1.0,,
1682044595049,86.0,2.0,8.0,,1.0,1.0,,
1682044612048,65.0,2.0,17.0,1.0,3.0,3.0,,
1682044629089,57.0,2.0,19.0,1.0,13.0,13.0,,
1682044646115,,,,,,,,100.0
1682044646155,80.0,2.0,1.0,8.0,9.0,9.0,,
1682044658928,72.0,1.0,3.0,17.0,6.0,6.0,,
1682044675957,88.0,3.0,1.0,7.0,1.0,1.0,,
1682044692900,98.0,2.0,,,,,,
1682044709884,96.0,1.0,1.0,1.0,1.0,1.0,,
1682044816006,,,,,,,,100.0
1682044816046,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682045241670,96.0,2.0,1.0,,1.0,1.0,,
1682045520318,71.0,2.0,11.0,1.0,8.0,8.0,,
1682045967926,97.0,1.0,1.0,,,,,
1682046070672,100.0,,,,,,,
1682046431366,53.0,2.0,20.0,2.0,10.0,10.0,,
1682046549846,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046610272,9.0,,1.0,2.0,85.0,85.0,2.0,
1682046627252,1.0,2.0,4.0,3.0,86.0,86.0,3.0,
1682046644061,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046667587,48.0,2.0,11.0,4.0,25.0,25.0,,
1682046684533,,3.0,1.0,,96.0,96.0,,
1682046701513,,2.0,,1.0,97.0,97.0,,
1682046718516,1.0,3.0,1.0,2.0,93.0,93.0,,
1682046735544,,,,,,,,100.0
1682046735565,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046752590,,,,,,,,100.0
1682046752612,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046769580,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046786594,,,,,,,,100.0
1682046786610,83.0,2.0,3.0,1.0,9.0,9.0,,
1682046820104,97.0,2.0,1.0,,,,,
1682046842890,,,,,,,,100.0
1682046842922,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046859908,,,,,,,,100.0
1682046859942,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046876924,,,,,,,,100.0
1682046876956,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046893933,,,,,,,,100.0
1682046893974,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046910952,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682046932602,99.0,1.0,,,,,,
1682046949569,96.0,1.0,1.0,,1.0,1.0,,
1682046966553,29.0,2.0,20.0,10.0,20.0,20.0,1.0,
1682046983559,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682047000535,97.0,1.0,2.0,,,,,
1682047017511,97.0,1.0,1.0,,1.0,1.0,,
1682047034514,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682047051512,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682047068489,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682047085463,73.0,2.0,5.0,5.0,11.0,11.0,,
1682047109614,99.0,1.0,,,,,,
1682047126580,99.0,1.0,,,,,,
1682047143561,99.0,1.0,,,,,,
1682047160525,96.0,3.0,1.0,,,,,
1682047177490,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682047194453,96.0,1.0,1.0,,1.0,1.0,,
1682047211406,96.0,,2.0,,1.0,1.0,,
1682047228375,97.0,2.0,1.0,,,,,
1682047245339,99.0,1.0,,,,,,
1682047262301,98.0,2.0,,,,,,
1682047284865,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682047307575,41.0,2.0,30.0,4.0,13.0,13.0,,
1682047324551,31.0,1.0,20.0,14.0,20.0,20.0,1.0,
1682047341536,45.0,3.0,35.0,6.0,7.0,7.0,,
1682047358527,97.0,1.0,2.0,,,,,
1682047375486,,,,,,,,100.0
1682047375509,65.0,2.0,19.0,2.0,5.0,5.0,,
1682047392465,99.0,1.0,,,,,,
1682047409443,99.0,1.0,,,,,,
1682047426411,99.0,1.0,,,,,,
1682047443363,99.0,1.0,,,,,,
1682047460337,99.0,1.0,,,,,,
1682047482799,99.0,1.0,,,,,,
1682047499761,99.0,1.0,,,,,,
1682047516722,96.0,1.0,1.0,,1.0,1.0,,
1682047533700,98.0,2.0,,,,,,
1682047550661,99.0,1.0,,,,,,
1682047567630,99.0,1.0,,,,,,
1682047584591,96.0,1.0,1.0,,1.0,1.0,,
1682047601559,96.0,1.0,1.0,,1.0,1.0,,
1682047618535,99.0,1.0,,,,,,
1682047635500,99.0,1.0,,,,,,
1682047652488,100.0,,,,,,,
1682047669470,99.0,1.0,,,,,,
1682047686440,99.0,1.0,,,,,,
1682047703413,99.0,1.0,,,,,,
1682047720394,99.0,1.0,,,,,,
1682047744707,98.0,2.0,,,,,,
1682047761674,99.0,1.0,,,,,,
1682047778641,99.0,1.0,,,,,,
1682047795611,99.0,1.0,,,,,,
1682047812556,96.0,1.0,1.0,,1.0,1.0,,
1682047829514,99.0,1.0,,,,,,
1682047846494,30.0,2.0,28.0,8.0,19.0,19.0,,
1682047863464,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682047880441,99.0,1.0,,,,,,
1682047897407,99.0,1.0,,,,,,
1682047919905,98.0,2.0,,,,,,
1682047936877,99.0,1.0,,,,,,
1682047953863,99.0,1.0,,,,,,
1682047970833,99.0,1.0,,,,,,
1682047987798,66.0,,18.0,1.0,5.0,5.0,,
1682048004790,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682048021761,95.0,1.0,2.0,,1.0,1.0,,
1682048038729,98.0,1.0,1.0,,,,,
1682048055701,97.0,2.0,1.0,,,,,
1682048072668,73.0,2.0,18.0,,2.0,2.0,,
1682048089640,96.0,2.0,1.0,,,,,
1682048106607,99.0,1.0,,,,,,
1682048123566,96.0,1.0,2.0,,1.0,1.0,,
1682048140526,99.0,1.0,,,,,,
1682048157490,99.0,1.0,,,,,,
1682048174462,99.0,1.0,,,,,,
1682048261107,,,,,,,,100.0
1682048261129,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682048278144,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682048295153,96.0,1.0,1.0,,1.0,1.0,,
1682048312127,84.0,1.0,9.0,,2.0,2.0,,
1682048329137,96.0,2.0,1.0,,,,,
1682048346098,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682048363055,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055302471,,,,,,,,100.0
1682055302476,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055319150,,,,,,,,100.0
1682055319182,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055336165,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055353153,1.0,1.0,1.0,1.0,94.0,94.0,1.0,
1682055370191,,3.0,,1.0,93.0,93.0,3.0,
1682055387243,3.0,2.0,,1.0,87.0,87.0,7.0,
1682055404229,,3.0,,,96.0,96.0,1.0,
1682055421195,,2.0,,1.0,96.0,96.0,1.0,
1682055438207,1.0,2.0,,1.0,94.0,94.0,2.0,
1682055455202,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055472210,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055513924,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055530904,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055547555,,,,,,,,100.0
1682055547589,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055564594,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055581625,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055598658,34.0,2.0,19.0,5.0,32.0,32.0,,
1682055615675,,,,,,,,100.0
1682055615709,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055632690,,,,,,,,100.0
1682055632707,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055649717,33.0,3.0,26.0,7.0,24.0,24.0,,
1682055672559,2.0,3.0,1.0,3.0,91.0,91.0,,
1682055711619,65.0,2.0,5.0,3.0,23.0,23.0,,
1682055728607,83.0,1.0,12.0,,3.0,3.0,,
1682055745631,55.0,1.0,36.0,,5.0,5.0,,
1682055762615,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055779614,94.0,2.0,4.0,,,,,
1682055796596,,,,,,,,100.0
1682055796618,97.0,2.0,1.0,,,,,
1682055813581,97.0,2.0,1.0,,,,,
1682055830559,97.0,2.0,,,1.0,1.0,,
1682055847822,86.0,2.0,4.0,3.0,2.0,2.0,,
1682055864802,92.0,2.0,2.0,3.0,1.0,1.0,,
1682055881802,98.0,2.0,,,,,,
1682055898806,94.0,1.0,2.0,,1.0,1.0,,
1682055918572,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055923605,45.0,2.0,34.0,3.0,10.0,10.0,,
1682055928585,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682055933611,100.0,,,,,,,
1682055938609,99.0,1.0,,,,,,
1682055943642,97.0,,2.0,,,,,
1682055948652,56.0,2.0,26.0,1.0,4.0,4.0,,
1682055953713,97.0,1.0,1.0,,,,,
1682055958724,54.0,1.0,36.0,1.0,4.0,4.0,,
1682055963748,97.0,1.0,2.0,,,,,
1682055968807,66.0,2.0,19.0,2.0,4.0,4.0,,
1682055973786,99.0,,1.0,,,,,
1682055978829,99.0,1.0,,,,,,
1682055983844,100.0,,,,,,,
1682055988886,99.0,1.0,,,,,,
1682055993916,98.0,,1.0,,,,,
1682055998969,100.0,,,,,,,
1682056003967,97.0,,2.0,,,,,
1682056009008,42.0,2.0,18.0,10.0,17.0,17.0,2.0,
1682056014022,58.0,1.0,9.0,5.0,23.0,23.0,,
1682056031018,53.0,2.0,25.0,3.0,4.0,4.0,,
1682056056048,68.0,3.0,10.0,5.0,5.0,5.0,,
1682056073062,94.0,2.0,2.0,,1.0,1.0,,
1682056090063,40.0,2.0,27.0,7.0,11.0,11.0,,
1682056107071,35.0,2.0,20.0,10.0,14.0,14.0,1.0,
1682056124059,80.0,2.0,8.0,2.0,4.0,4.0,,
1682056141025,96.0,1.0,2.0,,,,,
1682056158000,97.0,1.0,2.0,,,,,
1682056181940,98.0,1.0,1.0,,,,,
1682056198935,86.0,3.0,7.0,,1.0,1.0,,
1682056215944,98.0,1.0,1.0,,,,,
1682056588445,99.0,1.0,,,,,,
1682056758367,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682056807790,59.0,2.0,15.0,2.0,8.0,8.0,,
1682056828992,75.0,1.0,14.0,1.0,5.0,5.0,,
1682056845987,82.0,1.0,9.0,1.0,3.0,3.0,,
1682057228614,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057245591,33.0,2.0,29.0,2.0,26.0,26.0,,
1682057262559,63.0,2.0,13.0,2.0,9.0,9.0,,
1682057279540,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057296542,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057313517,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057330699,53.0,2.0,28.0,4.0,7.0,7.0,,
1682057347731,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057364740,39.0,2.0,13.0,8.0,26.0,26.0,,
1682057381728,54.0,1.0,12.0,4.0,18.0,18.0,,
1682057402577,98.0,1.0,1.0,,,,,
1682057419533,97.0,2.0,1.0,,,,,
1682057443817,62.0,2.0,24.0,1.0,6.0,6.0,,
1682057461347,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057479628,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057496762,42.0,1.0,27.0,2.0,8.0,8.0,,
1682057517182,81.0,2.0,6.0,1.0,4.0,4.0,,
1682057534187,39.0,2.0,28.0,2.0,14.0,14.0,,
1682057552212,77.0,3.0,9.0,1.0,3.0,3.0,,
1682057565995,96.0,2.0,1.0,,,,,
1682057587343,82.0,1.0,7.0,1.0,4.0,4.0,,
1682057604326,85.0,2.0,6.0,,1.0,1.0,,
1682057621302,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057638334,39.0,1.0,33.0,1.0,3.0,3.0,,
1682057655339,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057672348,97.0,1.0,2.0,,,,,
1682057689344,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057706360,55.0,2.0,25.0,1.0,12.0,12.0,,
1682057735185,52.0,2.0,21.0,1.0,12.0,12.0,,
1682057757070,33.0,3.0,26.0,4.0,25.0,25.0,,
1682057762070,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057778495,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682057783558,100.0,,,,,,,
1682057788548,98.0,1.0,1.0,,,,,
1682057793561,100.0,,,,,,,
1682057798607,97.0,1.0,1.0,,,,,
1682057803614,100.0,,,,,,,
1682057808643,100.0,,,,,,,
1682057813673,100.0,,,,,,,
1682058746617,97.0,1.0,1.0,,,,,
1682058881633,,,,,,,,100.0
1682058881656,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059573852,,,,,,,,100.0
1682059573887,96.0,2.0,1.0,,,,,
1682059602817,100.0,,,,,,,
1682059619819,79.0,2.0,13.0,1.0,2.0,2.0,,
1682059636779,69.0,2.0,21.0,,5.0,5.0,,
1682059653765,84.0,1.0,13.0,,1.0,1.0,,
1682059670779,66.0,,20.0,2.0,5.0,5.0,,
1682060241225,,,,,,,,100.0
1682060241243,2.0,1.0,1.0,1.0,94.0,94.0,,
1682060260632,,,,,,,,100.0
1682060260637,3.0,2.0,1.0,1.0,93.0,93.0,,
1682060265675,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060270729,5.0,2.0,4.0,2.0,83.0,83.0,,
1682060275676,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060280699,2.0,2.0,2.0,1.0,90.0,90.0,1.0,
1682060285781,2.0,2.0,1.0,3.0,88.0,88.0,4.0,
1682060290783,,2.0,,1.0,94.0,94.0,3.0,
1682060296025,,2.0,,,96.0,96.0,2.0,
1682060313248,1.0,2.0,,1.0,96.0,96.0,,
1682060318351,,1.0,,1.0,97.0,97.0,1.0,
1682060323542,,2.0,,2.0,93.0,93.0,3.0,
1682060328784,,,,,,,,100.0
1682060328813,,2.0,,1.0,95.0,95.0,2.0,
1682060334029,,,,,,,,100.0
1682060334057,,2.0,,,97.0,97.0,1.0,
1682060339306,,3.0,,,97.0,97.0,,
1682060344543,1.0,2.0,,1.0,90.0,90.0,6.0,
1682060349736,,,,,,,,100.0
1682060349753,1.0,1.0,,2.0,93.0,93.0,3.0,
1682060366355,,2.0,,,92.0,92.0,6.0,
1682060399227,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060404287,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060409361,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060676003,3.0,1.0,87.0,,,,,
1682060692983,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060715683,97.0,2.0,1.0,,,,,
1682060732646,99.0,1.0,,,,,,
1682060749605,98.0,2.0,,,,,,
1682060766573,50.0,1.0,34.0,1.0,2.0,2.0,,
1682060783548,7.0,1.0,90.0,,,,,
1682060800543,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060817526,51.0,2.0,26.0,3.0,8.0,8.0,,
1682060834492,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060851480,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060874943,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060891928,1.0,1.0,97.0,,,,,
1682060908930,4.0,1.0,93.0,,,,,
1682060925895,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060941936,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060956894,,,,,,,,100.0
1682061060649,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061097963,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061115034,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061132009,,1.0,92.0,,,,,
1682061149044,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061166018,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061182969,98.0,1.0,1.0,,,,,
1682061205300,80.0,2.0,12.0,,2.0,2.0,,
1682061222285,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061239248,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061242267,,,,,,,,100.0
1682061262635,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061267746,3.0,1.0,92.0,,,,,
1682061284744,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061301705,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061318667,97.0,,1.0,,1.0,1.0,,
1682061335678,99.0,1.0,,,,,,
1682061352676,97.0,1.0,1.0,,,,,
1682061369684,98.0,1.0,1.0,,,,,
1682061386694,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061403678,,1.0,96.0,,,,,
1682061421368,1.0,2.0,97.0,,,,,
1682061437674,2.0,1.0,96.0,,,,,
1682061454649,,1.0,96.0,,,,,
1682061471681,10.0,1.0,87.0,,,,,
1682061488699,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061505701,3.0,1.0,91.0,,,,,
1682061522709,3.0,2.0,83.0,,,,,
1682061539677,1.0,1.0,83.0,,,,,
1682078028908,5.0,1.0,1.0,2.0,88.0,88.0,2.0,
1682078346456,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078399911,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078469116,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078486119,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078503068,98.0,1.0,1.0,,,,,
1682078520080,94.0,2.0,2.0,,1.0,1.0,,
1682078537165,11.0,1.0,82.0,,1.0,1.0,,
1682078670106,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078799518,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078815024,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078830109,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078835341,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078852528,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078868048,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682079281099,1.0,3.0,,,96.0,96.0,,
1682079291196,1.0,1.0,,1.0,96.0,96.0,1.0,
1682079313204,,1.0,,1.0,96.0,96.0,2.0,
1682079447648,98.0,2.0,,,,,,
1682079485071,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682079502122,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682079519099,94.0,3.0,1.0,,1.0,1.0,,
1682079536068,96.0,1.0,1.0,,1.0,1.0,,
1682079595390,72.0,2.0,7.0,1.0,16.0,16.0,,
1682079658690,93.0,2.0,3.0,,1.0,1.0,,
1682079675662,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682079689235,36.0,2.0,34.0,3.0,13.0,13.0,,
1682079694284,49.0,2.0,22.0,3.0,9.0,9.0,,
1682079699299,98.0,1.0,1.0,,,,,
1682079704302,100.0,,,,,,,
1682079709310,52.0,2.0,26.0,2.0,6.0,6.0,,
1682079714357,100.0,,,,,,,
1682079719389,42.0,2.0,23.0,3.0,8.0,8.0,,
1682079724429,42.0,3.0,24.0,2.0,8.0,8.0,,
1682079729430,100.0,,,,,,,
1682079734480,100.0,,,,,,,
1682079739481,45.0,1.0,26.0,3.0,9.0,9.0,,
1682079744482,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682079749491,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682079766142,72.0,2.0,13.0,1.0,4.0,4.0,,
1682079783185,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682079824378,82.0,2.0,6.0,,6.0,6.0,,
1682079841362,35.0,1.0,18.0,16.0,19.0,19.0,1.0,
1682079858367,50.0,1.0,23.0,8.0,9.0,9.0,,
1682079875337,62.0,2.0,15.0,4.0,11.0,11.0,,
1682079910632,96.0,1.0,1.0,,2.0,2.0,,
1682080021144,97.0,2.0,1.0,,,,,
1682080038130,89.0,2.0,3.0,,3.0,3.0,,
1682080868289,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682081459969,,,,,,,,100.0
1682081460011,,2.0,,,97.0,97.0,1.0,
1682081477020,,,,,,,,100.0
1682081477052,1.0,2.0,,1.0,96.0,96.0,,
1682081494014,1.0,2.0,1.0,,96.0,96.0,,
1682081511003,,3.0,,,97.0,97.0,,
1682081533192,7.0,1.0,2.0,1.0,86.0,86.0,1.0,
1682081865828,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682081882831,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682081903724,72.0,2.0,5.0,5.0,15.0,15.0,,
1682081942370,56.0,2.0,16.0,3.0,17.0,17.0,,
1682081959412,,,,,,,,100.0
1682081959444,31.0,3.0,25.0,5.0,20.0,20.0,,
1682081976418,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682081993431,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682082010448,56.0,3.0,2.0,2.0,36.0,36.0,,
1682082027450,82.0,3.0,2.0,2.0,11.0,11.0,,
1682082044465,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682082061461,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682082079020,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682082165316,43.0,1.0,22.0,11.0,8.0,8.0,1.0,
1682082182300,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682082900038,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682082922317,4.0,3.0,4.0,1.0,85.0,85.0,1.0,
1682082939320,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682082956278,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682083339135,,,,,,,,100.0
1682083339164,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682083356153,,,,,,,,100.0
1682083356179,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682083373161,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682083390145,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682083407157,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682083424166,39.0,3.0,17.0,4.0,25.0,25.0,,
1682083441180,34.0,1.0,18.0,9.0,24.0,24.0,1.0,
1682083458165,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682083475156,67.0,2.0,10.0,2.0,14.0,14.0,,
1682061556706,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061569588,1.0,1.0,87.0,,,,,
1682061586541,,2.0,97.0,,,,,
1682061603530,1.0,1.0,96.0,,,,,
1682061620503,,1.0,96.0,,2.0,2.0,,
1682061637483,,1.0,97.0,,,,,
1682061654481,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061671490,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061688670,81.0,2.0,11.0,1.0,2.0,2.0,,
1682061705644,,,,,,,,100.0
1682061705674,73.0,1.0,15.0,1.0,5.0,5.0,,
1682061710777,81.0,3.0,10.0,2.0,2.0,2.0,,
1682061715884,98.0,2.0,,,,,,
1682061720977,96.0,1.0,1.0,,1.0,1.0,,
1682061726064,98.0,1.0,1.0,,,,,
1682061731141,97.0,1.0,1.0,,1.0,1.0,,
1682061736222,99.0,1.0,,,,,,
1682061741340,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061746432,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061751556,4.0,1.0,91.0,,,,,
1682061775854,4.0,1.0,94.0,,,,,
1682061792819,2.0,1.0,95.0,,,,,
1682061809790,8.0,1.0,90.0,,,,,
1682061819055,,,,,,,,100.0
1682061819141,5.0,1.0,92.0,,,,,
1682061825796,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061842828,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061861890,,,,,,,,100.0
1682061945645,,,,,,,,100.0
1682061945672,1.0,2.0,93.0,,,,,
1682062024861,,,,,,,,100.0
1682062045300,,,,,,,,100.0
1682062045322,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062070777,1.0,,88.0,,,,,
1682062094031,,,,,,,,100.0
1682062390473,100.0,,,,,,,
1682062394419,,,,,,,,100.0
1682062406276,,,,,,,,100.0
1682062406384,1.0,1.0,,1.0,96.0,96.0,1.0,
1682062531842,,,,,,,,100.0
1682062531869,1.0,2.0,1.0,5.0,89.0,89.0,2.0,
1682062569266,46.0,2.0,21.0,3.0,17.0,17.0,,
1682062586270,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062603266,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062627491,97.0,1.0,1.0,,1.0,1.0,,
1682062664932,47.0,2.0,23.0,3.0,9.0,9.0,,
1682062681942,47.0,2.0,10.0,2.0,30.0,30.0,,
1682062698991,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062715995,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062728217,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062777185,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062818676,,,,,,,,100.0
1682062818696,83.0,1.0,3.0,2.0,10.0,10.0,,
1682062835734,41.0,1.0,25.0,3.0,18.0,18.0,,
1682062852725,31.0,2.0,23.0,3.0,25.0,25.0,,
1682062872340,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062889527,28.0,3.0,18.0,10.0,26.0,26.0,1.0,
1682062906349,53.0,2.0,5.0,19.0,16.0,16.0,,
1682062923387,46.0,2.0,5.0,6.0,36.0,36.0,,
1682062941475,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062958454,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062975470,36.0,2.0,13.0,11.0,33.0,33.0,1.0,
1682062997736,36.0,2.0,22.0,8.0,13.0,13.0,,
1682063014722,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063031701,48.0,2.0,14.0,6.0,19.0,19.0,,
1682063048699,96.0,1.0,1.0,,1.0,1.0,,
1682063065720,71.0,2.0,6.0,4.0,12.0,12.0,,
1682063082721,76.0,2.0,8.0,1.0,11.0,11.0,,
1682063099759,61.0,2.0,9.0,3.0,23.0,23.0,,
1682063116768,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063133758,5.0,2.0,1.0,,92.0,92.0,,
1682063150775,,2.0,1.0,1.0,96.0,96.0,,
1682063168250,1.0,2.0,,1.0,96.0,96.0,,
1682063184752,,2.0,2.0,,96.0,96.0,,
1682063201823,1.0,1.0,3.0,1.0,91.0,91.0,1.0,
1682063218821,3.0,3.0,2.0,1.0,90.0,90.0,,
1682063248528,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063265537,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063282528,73.0,2.0,12.0,1.0,6.0,6.0,,
1682063299522,97.0,2.0,1.0,,,,,
1682063316503,97.0,1.0,2.0,,,,,
1682063333513,96.0,2.0,2.0,,,,,
1682063352729,98.0,1.0,1.0,,,,,
1682063369711,98.0,1.0,1.0,,,,,
1682063386712,96.0,1.0,2.0,,,,,
1682063403695,97.0,1.0,1.0,,,,,
1682063420685,87.0,2.0,5.0,,2.0,2.0,,
1682063437680,86.0,2.0,10.0,,1.0,1.0,,
