timestamp,STILL,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING,TILTING
1682074207354,,3.0,5.0,86.0,5.0,5.0,,
1682074240010,,2.0,,95.0,3.0,3.0,,
1682074273644,,1.0,2.0,93.0,4.0,4.0,,
1682074306565,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682074339524,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682074372622,,,,,,,,100.0
1682074372668,,3.0,2.0,90.0,5.0,5.0,,
1682074406037,,1.0,13.0,84.0,2.0,2.0,,
1682074440125,,,,,,,,100.0
1682074442228,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682074474323,,,,,,,,100.0
1682074474381,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682074515289,,,,,,,,100.0
1682074515337,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682074549575,,,,,,,,100.0
1682074549614,76.0,2.0,2.0,14.0,6.0,6.0,,
1682074575855,100.0,,,,,,,
1682074600552,100.0,,,,,,,
1682074625059,100.0,,,,,,,
1682074649587,100.0,,,,,,,
1682074674025,100.0,,,,,,,
1682074698548,100.0,,,,,,,
1682074722733,100.0,,,,,,,
1682074747081,100.0,,,,,,,
1682074772076,100.0,,,,,,,
1682074797080,100.0,,,,,,,
1682074821279,100.0,,,,,,,
1682074846093,100.0,,,,,,,
1682074870550,100.0,,,,,,,
1682074895026,100.0,,,,,,,
1682074919234,100.0,,,,,,,
1682074944008,100.0,,,,,,,
1682074969524,100.0,,,,,,,
1682074993681,98.0,1.0,1.0,,,,,
1682075026354,100.0,,,,,,,
1682075054270,,,,,,,,100.0
1682075054307,100.0,,,,,,,
1682075078452,100.0,,,,,,,
1682077531495,,,,,,,,100.0
1682077531506,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682077564593,,,,,,,,100.0
1682077564645,1.0,2.0,1.0,3.0,86.0,86.0,7.0,
1682077588568,,1.0,,99.0,,,,
1682077617026,,1.0,1.0,98.0,,,,
1682077651549,,1.0,3.0,93.0,3.0,3.0,,
1682077684583,,,,,,,,100.0
1682077684626,1.0,2.0,7.0,82.0,6.0,6.0,1.0,
1682077717376,,,,,,,,100.0
1682077717417,,1.0,,98.0,1.0,1.0,,
1682077750665,,1.0,1.0,93.0,5.0,5.0,,
1682077783369,,,,,,,,100.0
1682077783403,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682077816158,,,,,,,,100.0
1682077816199,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682077840558,,,,,,,,100.0
1682077840605,,1.0,,97.0,2.0,2.0,,
1682077873567,,,,,,,,100.0
1682077873609,1.0,1.0,11.0,77.0,7.0,7.0,1.0,
1682077906528,,,,,,,,100.0
1682077906573,1.0,1.0,4.0,72.0,16.0,6.0,16.0,
1682102528274,,,,,,,,100.0
1682102528358,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682102561131,,,,,,,,100.0
1682102561172,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682102593817,,,,,,,,100.0
1682102593871,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682102618037,,,,,,,,100.0
1682102618119,100.0,,,,,,,
1682102643266,100.0,,,,,,,
1682102674880,100.0,,,,,,,
1682102699050,100.0,,,,,,,
1682102723204,100.0,,,,,,,
1682102747361,100.0,,,,,,,
1682102771497,100.0,,,,,,,
1682102795636,100.0,,,,,,,
1682102819792,100.0,,,,,,,
1682102844541,100.0,,,,,,,
1682102868682,100.0,,,,,,,
1682102892807,100.0,,,,,,,
1682102916949,100.0,,,,,,,
1682102941119,100.0,,,,,,,
1682102965268,100.0,,,,,,,
1682102989442,100.0,,,,,,,
1682103011082,100.0,,,,,,,
1682103035240,100.0,,,,,,,
1682103059468,100.0,,,,,,,
1682103083696,100.0,,,,,,,
1682103107929,100.0,,,,,,,
1682113629887,100.0,,,,,,,
1682114257229,100.0,,,,,,,
1682067254013,,,,,,,,100.0
1682067254062,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067278704,100.0,,,,,,,
1682067311439,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067344108,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067376750,,,,,,,,100.0
1682067376808,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067409530,71.0,1.0,16.0,4.0,3.0,3.0,,
1682067442868,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067482033,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067517095,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067553224,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067585191,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067608706,,,,,,,,100.0
1682067608772,100.0,,,,,,,
1682067641434,,,,,,,,100.0
1682067641468,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067674545,39.0,2.0,7.0,11.0,33.0,33.0,3.0,
1682067708140,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067741015,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067774025,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067798237,1.0,2.0,,,96.0,96.0,1.0,
1682067830970,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067863685,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067904605,,,,,,,,100.0
1682067904651,1.0,2.0,,,96.0,96.0,1.0,
1682067938040,,,,,,,,100.0
1682067938086,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682067963100,,,,,,,,100.0
1682067963141,100.0,,,,,,,
1682068001625,100.0,,,,,,,
1682068034356,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682068061203,45.0,2.0,13.0,6.0,25.0,25.0,,
1682068085393,100.0,,,,,,,
1682068109613,100.0,,,,,,,
1682068133803,100.0,,,,,,,
1682068158056,100.0,,,,,,,
1682068182261,100.0,,,,,,,
1682068206484,100.0,,,,,,,
1682068230731,100.0,,,,,,,
1682068254988,100.0,,,,,,,
1682068287662,,,,,,,,100.0
1682068287694,52.0,1.0,24.0,2.0,9.0,9.0,,
1682068311886,,,,,,,,100.0
1682068311933,100.0,,,,,,,
1682068336146,100.0,,,,,,,
1682068365193,100.0,,,,,,,
1682068397858,71.0,3.0,6.0,4.0,11.0,11.0,,
1682068422008,100.0,,,,,,,
1682068446180,100.0,,,,,,,
1682068470445,100.0,,,,,,,
1682068494640,100.0,,,,,,,
1682068518809,100.0,,,,,,,
1682068539336,100.0,,,,,,,
1682068559177,100.0,,,,,,,
1682068569235,100.0,,,,,,,
1682072828198,,,,,,,,100.0
1682072828255,100.0,,,,,,,
1682072898739,,,,,,,,100.0
1682072898781,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682072931352,,,,,,,,100.0
1682072931384,,2.0,1.0,,97.0,97.0,,
1682072964093,30.0,2.0,26.0,5.0,22.0,22.0,,
1682073007658,,,,,,,,100.0
1682073007714,,1.0,1.0,98.0,,,,
1682073040557,,,,100.0,,,,
1682073065560,,1.0,,97.0,2.0,2.0,,
1682073098556,,,,,,,,100.0
1682073098604,1.0,2.0,6.0,85.0,6.0,6.0,,
1682073131296,,,,,,,,100.0
1682073131351,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682073155812,,,,,,,,100.0
1682073155892,96.0,1.0,2.0,,,,,
1682073188588,,,,,,,,100.0
1682073188678,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682073220959,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682073253561,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682073287173,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682036613245,,,,,,,,100.0
1682036613303,99.0,1.0,,,,,,
1682040535768,,,,,,,,100.0
1682040535786,2.0,3.0,1.0,2.0,89.0,89.0,2.0,
1682040576345,44.0,2.0,16.0,5.0,17.0,17.0,,
1682040600512,100.0,,,,,,,
1682040633273,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682040658288,100.0,,,,,,,
1682040682423,100.0,,,,,,,
1682040706588,99.0,1.0,,,,,,
1682040739297,,,,,,,,100.0
1682040739352,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682040772080,2.0,2.0,2.0,3.0,86.0,86.0,3.0,
1682040803675,,,,,,,,100.0
1682040803798,46.0,2.0,34.0,1.0,6.0,6.0,,
1682040813515,98.0,,1.0,,,,,
1682040823592,99.0,1.0,,,,,,
1682040834411,99.0,1.0,,,,,,
1682040844482,99.0,1.0,,,,,,
1682040857918,98.0,,1.0,,,,,
1682040873015,44.0,2.0,22.0,2.0,12.0,12.0,,
1682040897260,100.0,,,,,,,
1682040920251,100.0,,,,,,,
1682040954635,60.0,2.0,24.0,1.0,6.0,6.0,,
1682040969708,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682040984813,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682040999884,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682041021935,55.0,1.0,35.0,1.0,3.0,3.0,,
1682041054075,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682041086789,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682041119491,58.0,3.0,25.0,2.0,5.0,5.0,,
1682041143723,98.0,1.0,1.0,,,,,
1682041163592,98.0,1.0,1.0,,,,,
1682041196392,57.0,1.0,28.0,2.0,4.0,4.0,,
1682041228859,99.0,1.0,,,,,,
1682041260327,100.0,,,,,,,
1682041284574,100.0,,,,,,,
1682041317310,,,,,,,,100.0
1682041317365,45.0,2.0,12.0,5.0,27.0,27.0,,
1682041342122,100.0,,,,,,,
1682041366326,100.0,,,,,,,
1682041390558,100.0,,,,,,,
1682041424333,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682041449095,100.0,,,,,,,
1682041473299,100.0,,,,,,,
1682041497506,100.0,,,,,,,
1682041521720,100.0,,,,,,,
1682041545926,100.0,,,,,,,
1682041570160,100.0,,,,,,,
1682041594360,100.0,,,,,,,
1682041623138,100.0,,,,,,,
1682041647336,100.0,,,,,,,
1682041671537,100.0,,,,,,,
1682041695727,100.0,,,,,,,
1682041719946,100.0,,,,,,,
1682041744160,100.0,,,,,,,
1682041768406,100.0,,,,,,,
1682041792624,100.0,,,,,,,
1682041816914,100.0,,,,,,,
1682041841097,100.0,,,,,,,
1682041865307,100.0,,,,,,,
1682041890038,100.0,,,,,,,
1682041914248,100.0,,,,,,,
1682041938454,100.0,,,,,,,
1682058430447,1.0,2.0,13.0,80.0,3.0,3.0,,
1682058465153,,,,,,,,100.0
1682058465200,,3.0,30.0,66.0,1.0,1.0,,
1682058498596,,2.0,24.0,74.0,,,,
1682058531623,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058564712,,,,,,,,100.0
1682058564757,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058597567,,,,,,,,100.0
1682058597610,1.0,2.0,26.0,63.0,6.0,6.0,,
1682058632922,,,,,,,,100.0
1682058636209,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058667077,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058701170,,,,,,,,100.0
1682058701214,1.0,2.0,6.0,84.0,5.0,5.0,1.0,
1682058726087,,,,,,,,100.0
1682058726140,,1.0,1.0,96.0,2.0,2.0,,
1682058759423,,,,,,,,100.0
1682058759478,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058792145,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058824891,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058857687,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058895389,47.0,3.0,19.0,4.0,11.0,11.0,,
1682058928106,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682058960844,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059004894,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059031964,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059050337,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059087918,,,,,,,,100.0
1682059087985,,1.0,,99.0,,,,
1682059120743,,1.0,1.0,98.0,,,,
1682059153626,,1.0,2.0,91.0,6.0,6.0,,
1682059187034,,,,,,,,100.0
1682059187080,44.0,2.0,29.0,7.0,12.0,12.0,,
1682059219808,,,,,,,,100.0
1682059219850,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059252674,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059285440,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059320564,,,,,,,,100.0
1682059320602,,,4.0,96.0,,,,
1682059353569,,,,,,,,100.0
1682059353627,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059385095,,,,,,,,100.0
1682059385146,,1.0,,98.0,1.0,1.0,,
1682059422036,,1.0,2.0,97.0,,,,
1682059454198,,1.0,2.0,89.0,8.0,8.0,,
1682059492568,,,1.0,95.0,4.0,4.0,,
1682059526673,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059559650,,2.0,89.0,4.0,1.0,1.0,,
1682059593280,,2.0,20.0,63.0,13.0,13.0,1.0,
1682059625841,,,,,,,,100.0
1682059625878,45.0,3.0,27.0,2.0,8.0,8.0,,
1682059639421,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059654553,58.0,2.0,10.0,4.0,17.0,17.0,,
1682059673115,,,,,,,,100.0
1682059673158,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059706563,,2.0,,98.0,,,,
1682059739556,,,,99.0,1.0,1.0,,
1682059772279,,2.0,7.0,85.0,5.0,5.0,,
1682059799660,,,,,,,,100.0
1682059799687,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059818152,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059840271,,,,,,,,100.0
1682059840317,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059874077,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059914140,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682059947030,,1.0,8.0,91.0,,,,
1682059980059,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060012817,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060045416,,,1.0,99.0,,,,
1682060072501,,,,,,,,100.0
1682060072552,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060097056,,1.0,,99.0,,,,
1682060129788,,2.0,,96.0,1.0,1.0,1.0,
1682060154101,,,,,,,,100.0
1682060154150,,1.0,,99.0,,,,
1682060178522,,1.0,,99.0,,,,
1682060211285,,,,,,,,100.0
1682060211333,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060244539,,,,,,,,100.0
1682060244593,,1.0,,,96.0,96.0,3.0,
1682060269552,,3.0,,,97.0,97.0,,
1682060302261,,,,,,,,100.0
1682060302313,,2.0,1.0,1.0,94.0,94.0,1.0,
1682060326525,,2.0,,1.0,96.0,96.0,1.0,
1682060359235,,3.0,,,97.0,97.0,,
1682060392451,,2.0,,1.0,96.0,96.0,1.0,
1682060416696,1.0,1.0,,1.0,96.0,96.0,1.0,
1682060440906,1.0,2.0,,,96.0,96.0,1.0,
1682060473552,,2.0,,,98.0,98.0,,
1682060497228,,,,,,,,100.0
1682060497274,,2.0,,,98.0,98.0,,
1682060522580,,,,,,,,100.0
1682060522642,,2.0,,,97.0,97.0,1.0,
1682060551526,,,,,,,,100.0
1682060551562,1.0,2.0,1.0,,96.0,96.0,,
1682060567357,,1.0,,1.0,94.0,94.0,4.0,
1682060582450,,,,,,,,100.0
1682060582521,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060597586,,,,,,,,100.0
1682060597669,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060619180,6.0,1.0,7.0,64.0,20.0,20.0,1.0,
1682060644269,,,3.0,97.0,,,,
1682060669514,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060701244,,1.0,8.0,90.0,1.0,1.0,,
1682060714602,,,,,,,,100.0
1682060714647,,1.0,,98.0,1.0,1.0,,
1682060747648,,,,,,,,100.0
1682060747714,,1.0,1.0,97.0,1.0,1.0,,
1682060780476,3.0,2.0,7.0,83.0,5.0,5.0,,
1682060814046,,,,,,,,100.0
1682060814087,,2.0,,98.0,,,,
1682060849487,,,,,,,,100.0
1682060849582,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060876055,,,,,,,,100.0
1682060876100,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682060910034,,3.0,,90.0,6.0,6.0,1.0,
1682060942716,,1.0,,99.0,,,,
1682060976614,,1.0,,99.0,,,,
1682061010564,,,,,,,,100.0
1682061010607,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061043332,1.0,2.0,1.0,3.0,91.0,91.0,2.0,
1682061079516,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061112233,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061144903,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061178567,,,,,,,,100.0
1682061178622,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061211610,47.0,3.0,6.0,5.0,34.0,34.0,1.0,
1682061245100,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061278641,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061311582,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061344559,,,,,,,,100.0
1682061344601,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061377565,,,,,,,,100.0
1682061377611,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061411557,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061450381,,,,,,,,100.0
1682061450420,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061483176,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061510341,,,,,,,,100.0
1682061510388,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682077945553,,,,,,,,100.0
1682077945600,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682077978575,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078003534,,,,,,,,100.0
1682078003580,100.0,,,,,,,
1682078028063,100.0,,,,,,,
1682078053485,100.0,,,,,,,
1682078079043,100.0,,,,,,,
1682078103565,100.0,,,,,,,
1682078136555,,,,,,,,100.0
1682078136611,4.0,1.0,3.0,2.0,87.0,87.0,1.0,
1682078169537,,,,,,,,100.0
1682078169575,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078202523,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078235278,,,,,,,,100.0
1682078235298,63.0,2.0,12.0,4.0,11.0,11.0,,
1682078267969,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682078297577,99.0,1.0,,,,,,
1682078323983,100.0,,,,,,,
1682078348184,100.0,,,,,,,
1682078374083,100.0,,,,,,,
1682078398549,100.0,,,,,,,
1682078423525,100.0,,,,,,,
1682078447719,100.0,,,,,,,
1682078471041,100.0,,,,,,,
1682078496561,99.0,1.0,,,,,,
1682078529589,50.0,2.0,20.0,1.0,8.0,8.0,,
1682078554095,100.0,,,,,,,
1682078579034,100.0,,,,,,,
1682078604079,100.0,,,,,,,
1682078628292,100.0,,,,,,,
1682078654537,100.0,,,,,,,
1682078679534,100.0,,,,,,,
1682078704087,100.0,,,,,,,
1682078729087,100.0,,,,,,,
1682078753567,100.0,,,,,,,
1682078777823,100.0,,,,,,,
1682080923900,100.0,,,,,,,
1682080923901,,,,,,,,100.0
1682080950781,,,,,,,,100.0
1682080950828,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682080971946,,,,,,,,100.0
1682080971991,98.0,1.0,1.0,,,,,
1682061543035,,,,,,,,100.0
1682061543097,47.0,1.0,9.0,6.0,31.0,31.0,1.0,
1682061575851,35.0,2.0,24.0,4.0,26.0,26.0,,
1682061608556,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061641273,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061673933,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061706602,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061742763,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061775441,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061802907,,,,,,,,100.0
1682061802951,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061835671,,,,,,,,100.0
1682061835729,4.0,3.0,1.0,2.0,88.0,88.0,2.0,
1682061869530,,,,,,,,100.0
1682061869663,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682061897201,100.0,,,,,,,
1682061929851,52.0,2.0,8.0,15.0,16.0,16.0,,
1682061969258,60.0,2.0,23.0,2.0,7.0,7.0,,
1682062003542,,,,,,,,100.0
1682062003586,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062036305,,,,,,,,100.0
1682062036373,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062069066,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062101722,,,,,,,,100.0
1682062101767,50.0,,6.0,6.0,32.0,32.0,1.0,
1682062135051,,2.0,,,97.0,97.0,1.0,
1682062169032,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062193216,,,,,,,,100.0
1682062193260,,,,100.0,,,,
1682062217551,,,1.0,99.0,,,,
1682062242080,,,,100.0,,,,
1682062267110,,,,,,,,100.0
1682062267152,,2.0,2.0,96.0,,,,
1682062294147,,,,100.0,,,,
1682062327013,,,,,,,,100.0
1682062327082,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062360538,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062393257,,,,,,,,100.0
1682062393305,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062417546,,1.0,,99.0,,,,
1682062450272,,1.0,,99.0,,,,
1682062482972,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062507186,,,,100.0,,,,
1682062531426,,1.0,,99.0,,,,
1682062555690,,,,100.0,,,,
1682062584193,,,,,,,,100.0
1682062584253,,1.0,,97.0,2.0,2.0,,
1682062617040,,1.0,,98.0,1.0,1.0,,
1682062649744,,,,,,,,100.0
1682062649785,,,2.0,97.0,1.0,1.0,,
1682062686298,,,,,,,,100.0
1682062686298,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062718955,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062763700,,,,,,,,100.0
1682062763755,,,,100.0,,,,
1682062787949,,1.0,1.0,98.0,,,,
1682062820565,1.0,,4.0,86.0,7.0,7.0,1.0,
1682062854546,,,,100.0,,,,
1682062878752,,,,100.0,,,,
1682062911569,,,,,,,,100.0
1682062911717,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062944751,,,,,,,,100.0
1682062944806,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682062979540,,,,,,,,100.0
1682062979581,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063013643,,,,,,,,100.0
1682063013692,,1.0,1.0,98.0,,,,
1682063038072,,,,100.0,,,,
1682063071043,,,,,,,,100.0
1682063071097,,3.0,,1.0,95.0,95.0,1.0,
1682063105464,1.0,3.0,,1.0,94.0,94.0,1.0,
1682063131123,,2.0,,,98.0,98.0,,
1682063163804,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063188064,100.0,,,,,,,
1682063220770,42.0,2.0,10.0,7.0,28.0,28.0,1.0,
1682063253536,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063286213,,,,,,,,100.0
1682063286248,1.0,3.0,1.0,3.0,86.0,86.0,6.0,
1682063310418,,,,,,,,100.0
1682063310457,,2.0,,,98.0,98.0,,
1682063334655,,2.0,,,98.0,98.0,,
1682063367388,,,,,,,,100.0
1682063367448,1.0,1.0,2.0,1.0,92.0,92.0,1.0,
1682063399559,,,,,,,,100.0
1682063399600,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063425109,100.0,,,,,,,
1682063450056,100.0,,,,,,,
1682063475056,100.0,,,,,,,
1682063499274,100.0,,,,,,,
1682063523529,100.0,,,,,,,
1682063548132,100.0,,,,,,,
1682063573614,100.0,,,,,,,
1682063598545,100.0,,,,,,,
1682063623016,100.0,,,,,,,
1682063647551,100.0,,,,,,,
1682063672093,100.0,,,,,,,
1682063697092,100.0,,,,,,,
1682063723117,100.0,,,,,,,
1682063748102,100.0,,,,,,,
1682063780806,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063813466,,,,,,,,100.0
1682063813505,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682063838511,100.0,,,,,,,
1682063862754,100.0,,,,,,,
1682063886933,100.0,,,,,,,
1682063911202,100.0,,,,,,,
1682063935389,100.0,,,,,,,
1682063959559,100.0,,,,,,,
1682063983700,100.0,,,,,,,
1682064007860,100.0,,,,,,,
1682064032044,100.0,,,,,,,
1682064056191,100.0,,,,,,,
1682064080364,100.0,,,,,,,
1682064104570,100.0,,,,,,,
1682064128770,100.0,,,,,,,
1682064153006,100.0,,,,,,,
1682064186620,44.0,1.0,23.0,2.0,11.0,11.0,,
1682064211155,100.0,,,,,,,
1682064236556,100.0,,,,,,,
1682064261128,100.0,,,,,,,
1682064286062,100.0,,,,,,,
1682064311117,100.0,,,,,,,
1682064336092,100.0,,,,,,,
1682052589966,1.0,3.0,1.0,2.0,91.0,91.0,2.0,
1682052621346,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682052657784,,,,,,,,100.0
1682052657835,3.0,2.0,16.0,62.0,12.0,12.0,2.0,
1682052690596,,,,,,,,100.0
1682052690651,,1.0,7.0,92.0,,,,
1682052723362,,2.0,1.0,87.0,10.0,10.0,,
1682052753357,,1.0,4.0,93.0,2.0,2.0,,
1682052785852,,2.0,,88.0,10.0,10.0,,
1682052818687,,1.0,3.0,92.0,4.0,4.0,,
1682052846506,,,,,,,,100.0
1682052846569,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682052877854,,,,,,,,100.0
1682052877904,,,,,99.0,99.0,1.0,
1682052910596,,,,,,,,100.0
1682052910644,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682052934870,100.0,,,,,,,
1682052968088,,,,,,,,100.0
1682052968144,38.0,2.0,9.0,13.0,32.0,32.0,1.0,
1682053001598,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682053025799,,,,,,,,100.0
1682053025856,99.0,1.0,,,,,,
1682053058592,36.0,3.0,19.0,4.0,20.0,20.0,,
1682053091329,,,,,,,,100.0
1682053091379,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682053116076,,,,,,,,100.0
1682053116113,99.0,1.0,,,,,,
1682053140321,,,,,,,,100.0
1682053140364,100.0,,,,,,,
1682053165027,100.0,,,,,,,
1682053190023,100.0,,,,,,,
1682053215075,100.0,,,,,,,
1682053240531,100.0,,,,,,,
1682053265113,100.0,,,,,,,
1682053289553,100.0,,,,,,,
1682053313796,100.0,,,,,,,
1682053338183,100.0,,,,,,,
1682053363165,,,,,,,,100.0
1682053363212,98.0,1.0,1.0,,,,,
1682053387419,100.0,,,,,,,
1682053412026,100.0,,,,,,,
1682053436228,100.0,,,,,,,
1682053460533,100.0,,,,,,,
1682053485028,100.0,,,,,,,
1682053510052,100.0,,,,,,,
1682085612960,,,,,,,,100.0
1682085613053,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682085643138,,,,,,,,100.0
1682085643184,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
1682085676088,,,,,,,,100.0
1682085676136,10.0,40.0,10.0,10.0,10.0,10.0,10.0,
