timestamp,STILL,TILTING,UNDEFINED,IN_VEHICLE,ON_BICYCLE,ON_FOOT,WALKING,RUNNING
1682246639509,,100.0,,,,,,
1682246639562,,,3.0,,,96.0,96.0,1.0
1682246675024,,,1.0,,,98.0,98.0,1.0
1682246699237,,,2.0,,,98.0,98.0,
1682246723489,1.0,,2.0,,,96.0,96.0,1.0
1682246757552,5.0,,1.0,1.0,1.0,91.0,91.0,1.0
1682246793525,,100.0,,,,,,
1682246793565,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682246827541,,100.0,,,,,,
1682246827588,2.0,,2.0,,,96.0,96.0,
1682246860287,,,2.0,,,98.0,98.0,
1682246884508,1.0,,1.0,,1.0,96.0,96.0,1.0
1682246917194,,,2.0,,,98.0,98.0,
1682246949770,,100.0,,,,,,
1682246949818,3.0,,3.0,1.0,3.0,87.0,87.0,2.0
1682246982379,3.0,,3.0,,1.0,92.0,92.0,1.0
1682247018056,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247050655,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247083237,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247115851,,,2.0,,,98.0,98.0,
1682247148490,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247181084,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247213640,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247246172,36.0,,2.0,10.0,11.0,35.0,35.0,1.0
1682247278800,28.0,,2.0,26.0,4.0,23.0,23.0,1.0
1682247311547,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247344155,46.0,,2.0,19.0,7.0,17.0,17.0,
1682247376703,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247409374,,100.0,,,,,,
1682247409432,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247444551,2.0,,1.0,,1.0,95.0,95.0,1.0
1682247478531,,,2.0,,,98.0,98.0,
1682247511122,,100.0,,,,,,
1682247511159,2.0,,2.0,2.0,3.0,88.0,88.0,2.0
1682247543731,,100.0,,,,,,
1682247543748,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247576411,61.0,,1.0,24.0,1.0,3.0,3.0,
1682247609019,27.0,,3.0,24.0,6.0,25.0,25.0,1.0
1682247641552,49.0,,2.0,25.0,4.0,7.0,7.0,
1682247665737,,100.0,,,,,,
1682247665792,99.0,,1.0,,,,,
1682247699959,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682247724210,100.0,,,,,,,
1682247761684,,100.0,,,,,,
1682247761719,59.0,,2.0,17.0,2.0,7.0,7.0,
1682247785790,97.0,,1.0,1.0,,,,
1682247809915,99.0,,1.0,,,,,
1682247833990,99.0,,1.0,,,,,
1682247858085,100.0,,,,,,,
1682247882245,100.0,,,,,,,
1682247906473,100.0,,,,,,,
1682247930622,99.0,,1.0,,,,,
1682247954748,100.0,,,,,,,
1682247978957,100.0,,,,,,,
1682248003069,100.0,,,,,,,
1682248027307,100.0,,,,,,,
1682248051561,100.0,,,,,,,
1682248075794,100.0,,,,,,,
1682248099866,98.0,,1.0,1.0,,,,
1682248124037,99.0,,1.0,,,,,
1682248156632,100.0,,,,,,,
1682248180798,100.0,,,,,,,
1682248204924,100.0,,,,,,,
1682248595763,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248628352,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248660890,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248693426,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248726036,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248758656,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248791334,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248823903,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248856467,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248886697,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248919269,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682248951876,,,1.0,94.0,,,,
1682248984401,,,,91.0,,,,
1682249016979,,,,95.0,,,,
1682249049539,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682249082122,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682249114709,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682249147221,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682249179753,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682249212345,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682249244913,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682249277520,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682213869537,97.0,,,2.0,,,,
1682213894527,99.0,,1.0,,,,,
1682213928584,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682213962552,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682213996528,10.0,,1.0,77.0,,2.0,2.0,
1682214020727,97.0,,2.0,1.0,,,,
1682214044958,100.0,,,,,,,
1682214069696,100.0,,,,,,,
1682214095067,100.0,,,,,,,
1682214121542,100.0,,,,,,,
1682214146524,100.0,,,,,,,
1682214179582,44.0,,1.0,23.0,2.0,11.0,11.0,
1682214214542,1.0,,1.0,86.0,,,,
1682214248557,,,1.0,84.0,,,,
1682214281334,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214316511,,,,82.0,,,,
1682214349237,1.0,,2.0,75.0,,,,
1682214382004,3.0,,1.0,81.0,,,,
1682214407528,97.0,,1.0,2.0,,,,
1682214441519,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214475563,,,1.0,88.0,,,,
1682214509502,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214543506,1.0,,2.0,71.0,,1.0,1.0,
1682214578529,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214611254,,,2.0,77.0,,,,
1682214644031,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214678506,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214680887,,100.0,,,,,,
1682214701346,,100.0,,,,,,
1682214701365,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214726748,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214752155,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214761288,,100.0,,,,,,
1682214782582,,100.0,,,,,,
1682214782649,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214808997,,,1.0,82.0,,,,
1682214843491,,,1.0,88.0,,,,
1682214877523,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214910331,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682214945411,1.0,,1.0,77.0,1.0,3.0,3.0,
1682214980518,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215014967,,,1.0,93.0,,,,
1682215049519,,,1.0,74.0,,,,
1682215083528,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215120526,6.0,,1.0,74.0,,1.0,1.0,
1682215154046,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215188509,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215224533,,,3.0,80.0,,1.0,1.0,
1682215258543,,,1.0,86.0,,,,
1682215285516,,,1.0,97.0,,,,
1682215318249,,,,74.0,,,,
1682215352076,,,1.0,71.0,,,,
1682215384831,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215419495,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215453526,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215488568,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215521998,48.0,,2.0,21.0,2.0,11.0,11.0,
1682215556529,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215589521,3.0,,2.0,77.0,,2.0,2.0,
1682215622290,50.0,,2.0,20.0,1.0,8.0,8.0,
1682215647535,100.0,,,,,,,
1682215672530,100.0,,,,,,,
1682215697537,100.0,,,,,,,
1682215722533,100.0,,,,,,,
1682215747077,100.0,,,,,,,
1682215767520,100.0,,,,,,,
1682215791984,99.0,,1.0,,,,,
1682215825602,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682215850074,100.0,,,,,,,
1682215874417,100.0,,,,,,,
1682215907180,39.0,,1.0,26.0,2.0,9.0,9.0,
1682215941548,,,1.0,81.0,,,,
1682215975555,,,2.0,82.0,,,,
1682216010562,,,1.0,80.0,,,,
1682216045554,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216079534,3.0,,1.0,91.0,,,,
1682216114517,2.0,,1.0,85.0,,,,
1682216147553,55.0,,1.0,25.0,1.0,4.0,4.0,
1682216180302,2.0,,1.0,79.0,,1.0,1.0,
1682216214517,51.0,,2.0,37.0,,1.0,1.0,
1682216250514,6.0,,2.0,75.0,1.0,3.0,3.0,
1682216285067,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216319520,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216354510,48.0,,2.0,26.0,2.0,8.0,8.0,
1682216380515,96.0,,1.0,2.0,,,,
1682216406069,100.0,,,,,,,
1682216430304,96.0,,1.0,2.0,,,,
1682216454519,100.0,,,,,,,
1682216488494,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216505943,,100.0,,,,,,
1682216521499,,100.0,,,,,,
1682216521530,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216546888,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216572230,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216597628,,100.0,,,,,,
1682216597663,55.0,,2.0,36.0,1.0,2.0,2.0,
1682216618961,45.0,,2.0,20.0,3.0,13.0,13.0,
1682216651733,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216656543,,100.0,,,,,,
1682216676862,,100.0,,,,,,
1682216676880,33.0,,2.0,29.0,2.0,19.0,19.0,
1682216698722,40.0,,3.0,19.0,7.0,17.0,17.0,
1682216716011,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216740858,51.0,,1.0,23.0,2.0,18.0,18.0,
1682216758004,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216776315,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216798444,,100.0,,,,,,
1682216803242,,,2.0,,,97.0,97.0,1.0
1682216818270,,,1.0,,,99.0,99.0,
1682216828303,1.0,,2.0,,1.0,96.0,96.0,
1682216843338,1.0,,2.0,,1.0,94.0,94.0,2.0
1682216858377,1.0,,1.0,,1.0,92.0,92.0,5.0
1682216873407,,,1.0,,,99.0,99.0,
1682216888457,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216903490,9.0,,2.0,1.0,1.0,86.0,86.0,1.0
1682216918534,,,2.0,1.0,,97.0,97.0,
1682216933574,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216948607,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216963616,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682216978680,99.0,,1.0,,,,,
1682216993703,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217008749,38.0,,2.0,15.0,5.0,31.0,31.0,1.0
1682217023782,43.0,,2.0,6.0,5.0,39.0,39.0,1.0
1682217042435,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217075028,,100.0,,,,,,
1682217075076,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217109129,,100.0,,,,,,
1682217109180,100.0,,,,,,,
1682217142422,,100.0,,,,,,
1682217142472,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217175509,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217209015,,100.0,,,,,,
1682217209082,38.0,,1.0,14.0,4.0,31.0,31.0,
1682217242896,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217264584,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217279632,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217301729,2.0,,1.0,2.0,3.0,88.0,88.0,2.0
1682217333354,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217348416,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217363460,1.0,,2.0,1.0,1.0,94.0,94.0,1.0
1682217378513,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217411152,,100.0,,,,,,
1682217411204,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217445510,,100.0,,,,,,
1682217445557,44.0,,1.0,23.0,2.0,11.0,11.0,
1682217479933,,100.0,,,,,,
1682217479982,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217497892,100.0,,,,,,,
1682217513156,,100.0,,,,,,
1682217513234,100.0,,,,,,,
1682217547532,44.0,,1.0,23.0,2.0,11.0,11.0,
1682217572040,100.0,,,,,,,
1682217596450,100.0,,,,,,,
1682217632538,100.0,,,,,,,
1682217657548,100.0,,,,,,,
1682217690939,,100.0,,,,,,
1682217690972,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217712103,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217727147,60.0,,2.0,12.0,4.0,10.0,10.0,
1682217756547,,100.0,,,,,,
1682217756598,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217789975,,100.0,,,,,,
1682217790073,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217825504,54.0,,2.0,26.0,2.0,6.0,6.0,
1682217858521,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217893573,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217927919,46.0,,3.0,17.0,4.0,18.0,18.0,
1682217953169,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682217988517,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218022006,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218054837,,,1.0,90.0,,1.0,1.0,
1682218088570,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218124493,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682275537307,,100.0,,,,,,
1682275537360,100.0,,,,,,,
1682282768312,100.0,,,,,,,
1682292441934,100.0,,,,,,,
1682292615957,100.0,,,,,,,
1682218157594,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218192491,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218225941,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218252200,42.0,,3.0,22.0,3.0,14.0,14.0,
1682218288536,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218321532,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218347556,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218382011,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218416529,50.0,,3.0,39.0,,2.0,2.0,
1682218444027,100.0,,,,,,,
1682218479577,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218513999,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218547474,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218580026,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218604953,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218638121,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218670890,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218703468,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218737547,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218771514,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218805040,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218837779,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218863517,100.0,,,,,,,
1682218898041,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682218930783,,,,87.0,,,,
1682218965541,39.0,,1.0,13.0,4.0,34.0,34.0,1.0
1682219000553,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219035547,,,1.0,92.0,,1.0,1.0,
1682219069899,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219099613,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219132218,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219142958,,100.0,,,,,,
1682219150260,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219165351,1.0,,2.0,,2.0,90.0,90.0,5.0
1682219180361,,100.0,,,,,,
1682219180403,,,1.0,,,98.0,98.0,1.0
1682219190389,1.0,,2.0,,,96.0,96.0,1.0
1682219200412,,,3.0,,,97.0,97.0,
1682219210447,,100.0,,,,,,
1682219210472,,,2.0,,1.0,96.0,96.0,1.0
1682219220501,1.0,,3.0,,,96.0,96.0,
1682219235536,1.0,,1.0,1.0,,95.0,95.0,1.0
1682219250577,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219268888,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219287232,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219305550,,100.0,,,,,,
1682219305592,,,1.0,,,52.0,47.0,52.0
1682219323910,,100.0,,,,,,
1682219323936,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219338945,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219354003,,,2.0,,1.0,94.0,94.0,3.0
1682219369042,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219384075,2.0,,1.0,,1.0,94.0,94.0,2.0
1682219394113,,,2.0,,,98.0,98.0,
1682219404153,1.0,,2.0,,,96.0,96.0,1.0
1682219419185,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219434238,4.0,,2.0,1.0,4.0,86.0,86.0,3.0
1682219449270,1.0,,2.0,1.0,2.0,88.0,88.0,5.0
1682219464369,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219479407,1.0,,2.0,1.0,2.0,87.0,87.0,7.0
1682219494461,1.0,,2.0,,1.0,90.0,90.0,6.0
1682219509496,3.0,,1.0,,2.0,87.0,87.0,7.0
1682219524541,1.0,,2.0,,2.0,87.0,87.0,8.0
1682219539577,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219554611,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219569656,66.0,,2.0,6.0,3.0,15.0,15.0,2.0
1682219584713,44.0,,3.0,,,39.0,39.0,14.0
1682219599744,3.0,,2.0,2.0,1.0,89.0,89.0,2.0
1682219609785,,100.0,,,,,,
1682219609832,,,,,,98.0,2.0,98.0
1682219631230,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219663432,,100.0,,,,,,
1682219663478,1.0,,3.0,2.0,2.0,89.0,89.0,2.0
1682219685223,,100.0,,,,,,
1682219685279,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219719541,,100.0,,,,,,
1682219719588,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219754502,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682219779529,100.0,,,,,,,
1682219804573,100.0,,,,,,,
1682219829576,100.0,,,,,,,
1682219854523,100.0,,,,,,,
1682219876612,100.0,,,,,,,
1682219902545,100.0,,,,,,,
1682219928527,100.0,,,,,,,
1682219954540,100.0,,,,,,,
1682219979544,100.0,,,,,,,
1682220004530,100.0,,,,,,,
1682220029062,100.0,,,,,,,
1682220062021,100.0,,,,,,,
1682220088505,100.0,,,,,,,
1682220113037,100.0,,,,,,,
1682220138528,100.0,,,,,,,
1682220164528,100.0,,,,,,,
1682220189533,100.0,,,,,,,
1682220215502,100.0,,,,,,,
1682220240202,100.0,,,,,,,
1682220265045,100.0,,,,,,,
1682222233497,,100.0,,,,,,
1682222233569,1.0,,3.0,1.0,4.0,90.0,90.0,1.0
1682222266633,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682222301011,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682222341511,,100.0,,,,,,
1682222341561,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682222374487,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682222408572,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682222443543,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682222477513,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682222502534,100.0,,,,,,,
1682222527613,100.0,,,,,,,
1682209803042,100.0,,,,,,,
1682209841590,,,2.0,1.0,,97.0,97.0,
1682209865671,,100.0,,,,,,
1682209865727,100.0,,,,,,,
1682209894932,,100.0,,,,,,
1682209894963,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682209929571,,100.0,,,,,,
1682209929638,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682209962230,,100.0,,,,,,
1682209962262,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682209989754,1.0,,3.0,1.0,2.0,89.0,89.0,4.0
1682210011526,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210026776,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210059650,,100.0,,,,,,
1682210059726,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210094036,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210126819,,,1.0,1.0,97.0,1.0,1.0,
1682210160532,1.0,,1.0,4.0,86.0,6.0,6.0,1.0
1682210193299,,,2.0,,98.0,,,
1682210236530,1.0,,2.0,11.0,71.0,5.0,5.0,1.0
1682210270495,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210305034,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210329650,,,1.0,1.0,96.0,2.0,2.0,
1682210363919,,100.0,,,,,,
1682210363956,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210402533,,100.0,,,,,,
1682210402586,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210427495,,,1.0,1.0,98.0,,,
1682210452545,,,1.0,1.0,98.0,,,
1682210487540,,,3.0,28.0,68.0,,,
1682210521538,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210555517,1.0,,,4.0,86.0,7.0,7.0,1.0
1682210581302,,,1.0,1.0,98.0,,,
1682210617505,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210651526,,,2.0,14.0,70.0,10.0,10.0,
1682210684520,1.0,,1.0,18.0,72.0,4.0,4.0,1.0
1682210718473,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210754540,1.0,,2.0,1.0,2.0,61.0,33.0,61.0
1682210779052,,,2.0,1.0,97.0,,,
1682210813544,,,,,100.0,,,
1682210846265,,,1.0,9.0,89.0,1.0,1.0,
1682210878844,,100.0,,,,,,
1682210878874,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210911416,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210943982,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682210971773,,100.0,,,,,,
1682210971837,,,3.0,,,95.0,95.0,2.0
1682211006537,,,2.0,,4.0,91.0,91.0,3.0
1682211039500,,100.0,,,,,,
1682211039542,2.0,,3.0,,2.0,90.0,90.0,3.0
1682211072124,,100.0,,,,,,
1682211072151,1.0,,2.0,1.0,1.0,92.0,92.0,2.0
1682211104765,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211137357,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211175131,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211207736,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211240308,39.0,,2.0,11.0,5.0,37.0,37.0,1.0
1682211272917,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211305505,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211338052,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211370576,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211403149,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211435724,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211468242,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211500837,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211533392,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211557500,98.0,,1.0,1.0,,,,
1682211590031,3.0,,2.0,88.0,,,,
1682211619970,1.0,,1.0,87.0,,1.0,1.0,
1682211644093,100.0,,,,,,,
1682211676747,59.0,,3.0,11.0,6.0,13.0,13.0,
1682211709387,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211742868,50.0,,2.0,19.0,4.0,9.0,9.0,
1682211766934,99.0,,1.0,,,,,
1682211799523,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682211832055,3.0,,1.0,73.0,1.0,4.0,4.0,
1682211864642,36.0,,2.0,29.0,6.0,13.0,13.0,
1682211885264,99.0,,1.0,,,,,
1682211909400,99.0,,1.0,,,,,
1682211941944,1.0,,1.0,96.0,,,,
1682211974502,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212007024,45.0,,3.0,16.0,5.0,16.0,16.0,
1682212036240,,100.0,,,,,,
1682212039682,63.0,,2.0,8.0,6.0,15.0,15.0,
1682212067553,1.0,,1.0,97.0,,,,
1682212101490,6.0,,2.0,80.0,,2.0,2.0,
1682212134292,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212166532,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212199277,3.0,,2.0,73.0,1.0,2.0,2.0,
1682212232027,4.0,,2.0,72.0,2.0,8.0,8.0,
1682212245938,,100.0,,,,,,
1682212256139,,100.0,,,,,,
1682212256159,99.0,,1.0,,,,,
1682212273119,100.0,,,,,,,
1682212298516,4.0,,1.0,74.0,3.0,6.0,6.0,
1682212315415,,,1.0,96.0,,,,
1682212347968,48.0,,2.0,16.0,4.0,16.0,16.0,
1682212372116,100.0,,,,,,,
1682212404701,1.0,,2.0,78.0,1.0,3.0,3.0,
1682212437269,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212457895,,100.0,,,,,,
1682212469896,,100.0,,,,,,
1682212469957,5.0,,2.0,11.0,63.0,16.0,16.0,
1682212497548,2.0,,2.0,1.0,5.0,88.0,88.0,2.0
1682212530273,,,2.0,,6.0,92.0,92.0,
1682212562995,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212597225,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212631083,,,2.0,,1.0,97.0,97.0,
1682212663742,,100.0,,,,,,
1682212663776,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212699048,,100.0,,,,,,
1682212699136,51.0,,3.0,15.0,4.0,16.0,16.0,
1682212733477,,,2.0,,1.0,96.0,96.0,1.0
1682212767243,,100.0,,,,,,
1682212767282,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212801530,,100.0,,,,,,
1682212801581,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212834327,28.0,,3.0,25.0,6.0,18.0,18.0,
1682212869491,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212905028,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212939535,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682212972234,,100.0,,,,,,
1682212972275,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682213005958,,100.0,,,,,,
1682213006006,,,2.0,,2.0,93.0,93.0,3.0
1682213030239,,,3.0,,,97.0,97.0,
1682213062915,,100.0,,,,,,
1682213062957,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682213095529,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
1682213128121,1.0,,2.0,2.0,3.0,86.0,86.0,5.0
1682213160651,10.0,,40.0,10.0,10.0,10.0,10.0,10.0
