timestamp,TILTING,STILL,IN_VEHICLE,ON_FOOT,WALKING,ON_BICYCLE,UNDEFINED,RUNNING
1682252406809,,99.0,,,,,1.0,
1682252423280,,99.0,,,,,1.0,
1682252438573,,95.0,1.0,2.0,2.0,,1.0,
1682252453921,,75.0,6.0,14.0,14.0,2.0,1.0,
1682252469392,,73.0,5.0,16.0,16.0,3.0,1.0,
1682252484930,,97.0,1.0,1.0,1.0,,1.0,
1682252496138,,97.0,,1.0,1.0,,2.0,
1682252526887,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682252553630,,100.0,,,,,,
1682252571181,,97.0,1.0,,,,1.0,
1682252576482,,97.0,1.0,,,,1.0,
1682252591791,,50.0,16.0,18.0,18.0,6.0,1.0,
1682252622600,,73.0,12.0,6.0,6.0,2.0,1.0,
1682252650484,100.0,,,,,,,
1682252651893,,99.0,,,,,1.0,
1682252668357,,98.0,,,,,2.0,
1682252678756,,99.0,,,,,1.0,
1682252684095,,100.0,,,,,,
1682252689323,,99.0,,,,,1.0,
1682252694534,,100.0,,,,,,
1682252699819,,98.0,,,,,2.0,
1682252705059,,97.0,,1.0,1.0,,2.0,
1682252749455,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682252775595,,100.0,,,,,,
1682252786082,,97.0,1.0,,,,1.0,
1682252811963,100.0,,,,,,,
1682252812026,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682252830582,100.0,,,,,,,
1682252832348,,,,97.0,97.0,,3.0,
1682252862660,100.0,,,,,,,
1682252862678,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682252942704,100.0,,,,,,,
1682252942765,,,,96.0,96.0,,2.0,2.0
1682252958397,,1.0,,94.0,94.0,1.0,1.0,3.0
1682252986665,100.0,,,,,,,
1682252986776,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682253012471,100.0,,,,,,,
1682253012605,,44.0,23.0,11.0,11.0,2.0,1.0,
1682253027975,,96.0,2.0,1.0,1.0,,1.0,
1682253050492,,100.0,,,,,,
1682253078368,,100.0,,,,,,
1682253093748,,100.0,,,,,,
1682253109189,,99.0,,,,,1.0,
1682253124611,,99.0,,,,,1.0,
1682253140066,,75.0,13.0,2.0,2.0,,1.0,
1682253155458,,99.0,,,,,1.0,
1682253170836,,98.0,1.0,,,,1.0,
1682253184597,100.0,,,,,,,
1682253186734,,41.0,20.0,10.0,10.0,11.0,2.0,
1682254269259,100.0,,,,,,,
1682254269730,,100.0,,,,,,
1682254270056,,100.0,,,,,,
1682254272647,,100.0,,,,,,
1682254717164,,99.0,,,,,1.0,
1682236910744,,99.0,,,,,1.0,
1682237278351,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682237304925,100.0,,,,,,,
1682237304984,,100.0,,,,,,
1682237315289,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682237320529,,98.0,,,,,2.0,
1682237336069,,100.0,,,,,,
1682237341278,,99.0,,,,,1.0,
1682237346490,,100.0,,,,,,
1682237351706,,100.0,,,,,,
1682237361891,,99.0,,,,,1.0,
1682237367161,,96.0,1.0,1.0,1.0,,1.0,
1682237382494,,99.0,,,,,1.0,
1682237397854,,80.0,2.0,12.0,12.0,4.0,1.0,
1682237413203,,85.0,1.0,10.0,10.0,2.0,2.0,
1682237428522,,96.0,1.0,1.0,1.0,,1.0,
1682237443971,100.0,,,,,,,
1682237444067,,47.0,16.0,20.0,20.0,7.0,3.0,
1682237455101,,48.0,18.0,12.0,12.0,10.0,2.0,
1682237470465,,61.0,9.0,8.0,8.0,16.0,2.0,1.0
1682237485929,,60.0,7.0,9.0,9.0,17.0,2.0,1.0
1682237501313,,50.0,18.0,9.0,9.0,12.0,2.0,
1682237516681,,44.0,14.0,10.0,10.0,18.0,3.0,
1682237532062,,38.0,6.0,20.0,20.0,29.0,3.0,2.0
1682237547227,,97.0,1.0,,,,2.0,
1682237552487,,97.0,1.0,,,,2.0,
1682237567894,,96.0,2.0,,,,2.0,
1682237582127,,52.0,8.0,15.0,15.0,17.0,2.0,
1682237593893,100.0,,,,,,,
1682237593952,,96.0,2.0,,,,1.0,
1682237599189,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682237614509,,36.0,28.0,11.0,11.0,8.0,2.0,
1682237625038,,66.0,20.0,6.0,6.0,3.0,2.0,
1682237636943,,95.0,1.0,1.0,1.0,1.0,1.0,
1682237652270,,96.0,1.0,1.0,1.0,,2.0,
1682237667668,,96.0,2.0,1.0,1.0,,1.0,
1682237683049,,96.0,2.0,,,,2.0,
1682237698549,,89.0,2.0,4.0,4.0,3.0,2.0,
1682237713946,,97.0,1.0,1.0,1.0,,1.0,
1682237729282,,96.0,1.0,1.0,1.0,,1.0,
1682237744593,,96.0,1.0,1.0,1.0,,2.0,
1682237757830,,97.0,1.0,1.0,1.0,,1.0,
1682237778147,,99.0,,,,,1.0,
1682237783397,,100.0,,,,,,
1682237798709,,100.0,,,,,,
1682237814083,100.0,,,,,,,
1682237814130,,96.0,1.0,,,,3.0,
1682237829488,,63.0,12.0,8.0,8.0,10.0,2.0,
1682237844908,,98.0,,,,,2.0,
1682237860295,,97.0,1.0,,,,2.0,
1682237875657,,96.0,1.0,1.0,1.0,,2.0,
1682237887513,,97.0,,,,,3.0,
1682237905990,,99.0,,,,,1.0,
1682237911213,,97.0,1.0,,,,2.0,
1682237926569,,100.0,,,,,,
1682237941935,,98.0,,,,,2.0,
1682237954340,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682237959577,,98.0,,,,,2.0,
1682237965182,,37.0,18.0,8.0,8.0,24.0,2.0,1.0
1682237970564,,37.0,22.0,11.0,11.0,6.0,3.0,
1682237975845,,45.0,14.0,9.0,9.0,18.0,2.0,1.0
1682237981219,,42.0,16.0,12.0,12.0,16.0,2.0,1.0
1682237986595,,33.0,25.0,13.0,13.0,10.0,1.0,1.0
1682237991949,,39.0,10.0,16.0,16.0,22.0,3.0,1.0
1682237997180,,31.0,19.0,27.0,27.0,10.0,2.0,1.0
1682238009295,,88.0,3.0,1.0,1.0,4.0,2.0,
1682238014567,,34.0,12.0,30.0,30.0,12.0,1.0,1.0
1682238029905,,98.0,,,,,2.0,
1682238045255,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682238060620,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682238075967,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682238089888,100.0,,,,,,,
1682238089962,,30.0,21.0,25.0,25.0,8.0,2.0,
1682238267631,100.0,,,,,,,
1682238267687,,100.0,,,,,,
1682238285024,,96.0,1.0,,,,2.0,
1682238298722,,97.0,1.0,,,,2.0,
1682238320776,,98.0,1.0,,,,1.0,
1682238332126,,96.0,1.0,,,,2.0,
1682238347263,,40.0,10.0,31.0,31.0,10.0,2.0,1.0
1682238362501,,86.0,4.0,5.0,5.0,2.0,2.0,
1682238367712,,90.0,3.0,4.0,4.0,1.0,1.0,
1682238372855,,98.0,1.0,,,,1.0,
1682238378000,,98.0,1.0,,,,1.0,
1682238383124,,96.0,1.0,1.0,1.0,1.0,1.0,
1682238388305,,96.0,1.0,1.0,1.0,1.0,1.0,
1682238393526,,96.0,1.0,1.0,1.0,1.0,1.0,
1682238398731,,94.0,5.0,,,,1.0,
1682238403871,,99.0,,,,,1.0,
1682238409038,,97.0,1.0,1.0,1.0,,1.0,
1682238414189,,96.0,2.0,1.0,1.0,,1.0,
1682238419351,,89.0,3.0,2.0,2.0,1.0,3.0,
1682238424525,,98.0,1.0,,,,1.0,
1682238429739,,99.0,,,,,1.0,
1682238435069,,71.0,17.0,4.0,4.0,4.0,1.0,
1682238440318,,72.0,9.0,12.0,12.0,3.0,2.0,
1682238451491,,84.0,13.0,1.0,1.0,,2.0,
1682238456699,,69.0,11.0,9.0,9.0,6.0,1.0,
1682238466732,,78.0,4.0,7.0,7.0,8.0,2.0,
1682238476681,,63.0,9.0,13.0,13.0,11.0,2.0,
1682238481973,,36.0,29.0,13.0,13.0,11.0,1.0,
1682238488374,,62.0,6.0,11.0,11.0,17.0,2.0,
1682238562033,,64.0,22.0,5.0,5.0,2.0,1.0,
1682238566055,,98.0,1.0,,,,1.0,
1682238581435,,98.0,,,,,2.0,
1682238596758,,99.0,,,,,1.0,
1682238616074,,96.0,1.0,,,,2.0,
1682238631361,,98.0,,,,,2.0,
1682238646563,,42.0,18.0,18.0,18.0,8.0,2.0,
1682238651848,,73.0,11.0,6.0,6.0,2.0,2.0,
1682238657097,,100.0,,,,,,
1682238660952,,100.0,,,,,,
1682238667370,,97.0,1.0,1.0,1.0,,1.0,
1682238672745,,99.0,,,,,1.0,
1682238682991,,100.0,,,,,,
1682238698367,,100.0,,,,,,
1682238713788,,100.0,,,,,,
1682238729233,,99.0,,,,,1.0,
1682238744623,,99.0,,,,,1.0,
1682238874907,,98.0,1.0,,,,1.0,
1682238880445,,100.0,,,,,,
1682238881844,,100.0,,,,,,
1682238883289,,100.0,,,,,,
1682238883302,,100.0,,,,,,
1682239166372,,97.0,,,,1.0,2.0,
1682239474444,,98.0,,,,,2.0,
1682223546018,100.0,,,,,,,
1682223546429,,,96.0,,,,2.0,
1682224404703,100.0,,,,,,,
1682224404754,,1.0,91.0,,,,2.0,
1682224441290,,4.0,89.0,1.0,1.0,,1.0,
1682225054815,,100.0,,,,,,
1682225315760,,,,98.0,98.0,,2.0,
1682225341424,100.0,,,,,,,
1682225341549,,,,97.0,97.0,,2.0,1.0
1682225855837,,,,95.0,95.0,1.0,3.0,1.0
1682225905351,100.0,,,,,,,
1682225905414,,2.0,,95.0,95.0,1.0,2.0,
1682225959250,100.0,,,,,,,
1682225959410,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682225977285,,99.0,,,,,1.0,
1682225987781,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682226018497,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682226049221,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682226071956,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682226102710,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682226139376,,52.0,20.0,13.0,13.0,6.0,3.0,
1682226144513,,97.0,,1.0,1.0,,2.0,
1682226149644,,100.0,,,,,,
1682226164808,,98.0,1.0,,,,1.0,
1682226181135,,96.0,1.0,1.0,1.0,,2.0,
1682226196294,,96.0,1.0,1.0,1.0,,1.0,
1682226218587,,100.0,,,,,,
1682226246361,,100.0,,,,,,
1682226261661,,100.0,,,,,,
1682226276990,,96.0,2.0,,,,2.0,
1682226292353,,95.0,2.0,1.0,1.0,,2.0,
1682226307792,,97.0,,1.0,1.0,,2.0,
1682226318569,,91.0,2.0,5.0,5.0,,1.0,
1682226333691,,96.0,2.0,,,,1.0,
1682226348918,,98.0,1.0,,,,1.0,
1682226364086,,99.0,,,,,1.0,
1682226379272,,87.0,7.0,1.0,1.0,,2.0,
1682226401542,,100.0,,,,,,
1682226428884,,98.0,1.0,,,,1.0,
1682226439529,,100.0,,,,,,
1682226454830,,100.0,,,,,,
1682226470208,,96.0,1.0,1.0,1.0,,1.0,
1682226485537,,99.0,,,,,1.0,
1682226509638,,100.0,,,,,,
1682226514844,,100.0,,,,,,
1682226530026,,98.0,1.0,,,,1.0,
1682226545236,,62.0,15.0,11.0,11.0,4.0,3.0,
1682226564620,,96.0,,1.0,1.0,1.0,2.0,
1682226579918,,97.0,2.0,,,,,
1682226595216,,98.0,1.0,,,,1.0,
1682226610559,,99.0,,,,,1.0,
1682226625911,,96.0,2.0,1.0,1.0,,,
1682226815958,,56.0,21.0,7.0,7.0,3.0,3.0,
1682226843735,,99.0,,,,,1.0,
1682254909776,,100.0,,,,,,
1682254933536,,44.0,23.0,11.0,11.0,2.0,1.0,
1682256013263,,100.0,,,,,,
1682256686167,100.0,,,,,,,
1682256688031,,58.0,12.0,18.0,18.0,2.0,2.0,
1682256704378,,100.0,,,,,,
1682256929613,,44.0,18.0,15.0,15.0,11.0,2.0,1.0
1682256958143,100.0,,,,,,,
1682256958209,,99.0,,,,,1.0,
1682257358315,100.0,,,,,,,
1682257358405,,41.0,18.0,20.0,20.0,6.0,2.0,
1682258039690,100.0,,,,,,,
1682258039760,,100.0,,,,,,
1682258266164,,100.0,,,,,,
1682258610600,,100.0,,,,,,
1682258965381,,100.0,,,,,,
1682259328047,,100.0,,,,,,
1682259687002,,100.0,,,,,,
1682260046236,,100.0,,,,,,
1682260406650,,100.0,,,,,,
1682244345397,,100.0,,,,,,
1682244365854,,100.0,,,,,,
1682244691977,100.0,,,,,,,
1682244692028,,99.0,,,,,1.0,
1682244925435,100.0,,,,,,,
1682244927899,,,,97.0,97.0,,2.0,1.0
1682245130983,100.0,,,,,,,
1682245131048,,100.0,,,,,,
1682245439610,,100.0,,,,,,
1682245748473,,100.0,,,,,,
1682246041870,,100.0,,,,,,
1682246400636,,100.0,,,,,,
1682246732836,,100.0,,,,,,
1682246887869,,100.0,,,,,,
1682247078736,,100.0,,,,,,
1682247410358,,100.0,,,,,,
1682247758037,,100.0,,,,,,
1682248079075,,100.0,,,,,,
1682248083957,,100.0,,,,,,
1682248083966,,100.0,,,,,,
1682248434925,,99.0,,,,,1.0,
1682248439163,,100.0,,,,,,
1682248439221,,100.0,,,,,,
1682248524298,,100.0,,,,,,
1682248524425,,100.0,,,,,,
1682248774600,,100.0,,,,,,
1682249078724,,100.0,,,,,,
1682249080907,,100.0,,,,,,
1682249081008,,100.0,,,,,,
1682249148571,,1.0,1.0,93.0,93.0,1.0,2.0,1.0
1682249178990,,100.0,,,,,,
1682249193589,,97.0,,1.0,1.0,1.0,1.0,
1682249208808,,99.0,,,,,1.0,
1682249224051,,95.0,,3.0,3.0,,2.0,
1682249239348,,79.0,4.0,7.0,7.0,5.0,2.0,
1682249254721,,96.0,1.0,1.0,1.0,,2.0,
1682249270668,,93.0,4.0,1.0,1.0,,2.0,
1682249281384,,97.0,1.0,,,,2.0,
1682249302672,,97.0,1.0,1.0,1.0,,1.0,
1682213913733,,100.0,,,,,,
1682214267383,,100.0,,,,,,
1682214303294,100.0,,,,,,,
1682214303381,,,,97.0,97.0,,3.0,
1682214619687,100.0,,,,,,,
1682214619778,,2.0,1.0,88.0,88.0,3.0,3.0,2.0
1682214682114,100.0,,,,,,,
1682214682165,,35.0,18.0,23.0,23.0,4.0,3.0,
1682215763764,100.0,,,,,,,
1682215763850,,100.0,,,,,,
1682216845745,,100.0,,,,,,
1682217630435,100.0,,,,,,,
1682217630532,,100.0,,,,,,
1682273977549,,100.0,,,,,,
1682274276112,,100.0,,,,,,
1682274578945,,100.0,,,,,,
1682274938763,,100.0,,,,,,
1682275296711,,100.0,,,,,,
1682275633749,,100.0,,,,,,
1682275956086,,100.0,,,,,,
1682276315696,,100.0,,,,,,
1682276675335,,100.0,,,,,,
1682277034675,,100.0,,,,,,
1682277389723,,100.0,,,,,,
1682277709060,,100.0,,,,,,
1682277709945,,100.0,,,,,,
1682277710338,,100.0,,,,,,
1682278012553,,100.0,,,,,,
1682278016429,,100.0,,,,,,
1682278016463,,100.0,,,,,,
1682278369250,,100.0,,,,,,
1682278729158,,100.0,,,,,,
1682279089904,,100.0,,,,,,
1682279448736,,100.0,,,,,,
1682279686486,,100.0,,,,,,
1682279686803,,100.0,,,,,,
1682279807611,,100.0,,,,,,
1682280165104,,100.0,,,,,,
1682280525144,,100.0,,,,,,
1682280883975,,100.0,,,,,,
1682281217730,,100.0,,,,,,
1682281522702,,100.0,,,,,,
1682281881719,,100.0,,,,,,
1682282239056,,100.0,,,,,,
1682282595674,,100.0,,,,,,
1682282959349,,100.0,,,,,,
1682283319359,,100.0,,,,,,
1682283678667,,100.0,,,,,,
1682284037633,,100.0,,,,,,
1682284392716,,100.0,,,,,,
1682284714669,,100.0,,,,,,
1682285073669,,100.0,,,,,,
1682285373399,,100.0,,,,,,
1682285732298,,100.0,,,,,,
1682286091738,,100.0,,,,,,
1682286447666,,100.0,,,,,,
1682286792731,,100.0,,,,,,
1682287151290,,100.0,,,,,,
1682287510698,,100.0,,,,,,
1682287869333,,100.0,,,,,,
1682288172280,,100.0,,,,,,
1682288527849,,100.0,,,,,,
1682288890909,,100.0,,,,,,
1682289251326,,100.0,,,,,,
1682289611368,,100.0,,,,,,
1682289966707,,100.0,,,,,,
1682290325907,,100.0,,,,,,
1682290648385,,100.0,,,,,,
1682290958760,,100.0,,,,,,
1682291317706,,100.0,,,,,,
1682291676276,,100.0,,,,,,
1682291980662,,100.0,,,,,,
1682292340350,,100.0,,,,,,
1682292640855,,100.0,,,,,,
1682292952279,,100.0,,,,,,
1682293259379,,100.0,,,,,,
1682293618337,,100.0,,,,,,
1682293918744,,100.0,,,,,,
1682294248757,,100.0,,,,,,
1682218779819,100.0,,,,,,,
1682218779912,,100.0,,,,,,
1682219318049,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682219343926,100.0,,,,,,,
1682219343999,,1.0,2.0,86.0,86.0,7.0,2.0,2.0
1682219787257,100.0,,,,,,,
1682219787329,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682219808760,,100.0,,,,,,
1682219851078,,38.0,6.0,33.0,33.0,12.0,4.0,1.0
1682219861266,,54.0,9.0,21.0,21.0,9.0,1.0,1.0
1682219878245,,100.0,,,,,,
1682219895240,,99.0,,,,,1.0,
1682219912684,,100.0,,,,,,
1682219929670,,100.0,,,,,,
1682219950364,100.0,,,,,,,
1682219950461,,96.0,2.0,,,,2.0,
1682219955844,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682219961178,,27.0,25.0,25.0,25.0,4.0,1.0,1.0
1682219966442,,100.0,,,,,,
1682219971768,,80.0,17.0,,,,2.0,
1682219977135,,97.0,2.0,,,,1.0,
1682219982517,,98.0,1.0,,,,1.0,
1682219987909,,98.0,1.0,,,,1.0,
1682219993315,,96.0,1.0,1.0,1.0,,1.0,
1682219998702,,96.0,1.0,1.0,1.0,,2.0,
1682220004046,,100.0,,,,,,
1682220009459,,98.0,1.0,,,,1.0,
1682220014852,,99.0,,,,,1.0,
1682220020140,,99.0,,,,,1.0,
1682220025504,,99.0,,,,,1.0,
1682220030873,,99.0,,,,,1.0,
1682220045422,100.0,,,,,,,
1682220045529,,100.0,,,,,,
1682220129128,100.0,,,,,,,
1682220129209,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682220203769,100.0,,,,,,,
1682220203827,,99.0,,,,,1.0,
1682220223497,100.0,,,,,,,
1682220223594,,,,97.0,97.0,,3.0,
1682221720408,100.0,,,,,,,
1682221720848,,1.0,87.0,,,,2.0,
1682221788285,100.0,,,,,,,
1682221789702,,99.0,,,,,1.0,
1682221814850,100.0,,,,,,,
1682221814864,,36.0,16.0,26.0,26.0,4.0,3.0,
1682221907885,100.0,,,,,,,
1682221909367,,58.0,18.0,12.0,12.0,3.0,3.0,
1682221918259,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682208012110,,100.0,,,,,,
1682208329734,,100.0,,,,,,
1682208688327,,100.0,,,,,,
1682209048369,,100.0,,,,,,
1682210129760,,100.0,,,,,,
1682211209747,,100.0,,,,,,
1682211618290,100.0,,,,,,,
1682211618393,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682211635139,100.0,,,,,,,
1682211635236,,100.0,,,,,,
1682211650636,100.0,,,,,,,
1682211650727,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682212946133,100.0,,,,,,,
1682212946201,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1682213138689,100.0,,,,,,,
1682213138800,,100.0,,,,,,
1682213171120,,100.0,,,,,,
1682213349250,100.0,,,,,,,
1682213349315,,100.0,,,,,,
1682213554656,,100.0,,,,,,
1682213605107,,100.0,,,,,,
1682011218833,,100.0,,,,,,
1682011577655,,100.0,,,,,,
1682011935962,,100.0,,,,,,
1682012294747,,100.0,,,,,,
1682012653748,,100.0,,,,,,
1682012988444,,100.0,,,,,,
1682013315758,,100.0,,,,,,
1682013674773,,100.0,,,,,,
1682014034502,,100.0,,,,,,
1682014394204,,100.0,,,,,,
1682014750846,,100.0,,,,,,
1682015082721,,100.0,,,,,,
1682015435379,,100.0,,,,,,
1682015735719,,100.0,,,,,,
1682016094685,,100.0,,,,,,
1682016454740,,100.0,,,,,,
1682016779451,,100.0,,,,,,
1682017134720,,100.0,,,,,,
1682017497670,,100.0,,,,,,
1682017856698,,100.0,,,,,,
1682018172301,,100.0,,,,,,
1682018532765,,100.0,,,,,,
1682018887698,,100.0,,,,,,
1682019251376,,100.0,,,,,,
1682019610349,,100.0,,,,,,
1682019970710,,100.0,,,,,,
1682020326725,,100.0,,,,,,
1682020655646,,100.0,,,,,,
1682020955669,,100.0,,,,,,
1682021254711,,100.0,,,,,,
1682021610726,,100.0,,,,,,
1682021974372,,100.0,,,,,,
1682022333331,,100.0,,,,,,
1682022692360,,100.0,,,,,,
1682023052701,,100.0,,,,,,
1682023408695,,100.0,,,,,,
1682023714338,,100.0,,,,,,
1682024076736,,100.0,,,,,,
1682024432700,,100.0,,,,,,
1682024791904,,100.0,,,,,,
1682025154330,,100.0,,,,,,
1682025513544,,100.0,,,,,,
1682025815700,,100.0,,,,,,
1682026116312,,100.0,,,,,,
1682026416682,,100.0,,,,,,
1682026776724,,100.0,,,,,,
1682027136695,,100.0,,,,,,
1682027445652,,100.0,,,,,,
1682027805380,,100.0,,,,,,
1682028155253,,100.0,,,,,,
1682028511037,,100.0,,,,,,
1682028875749,,100.0,,,,,,
1682029235718,,100.0,,,,,,
1682029576450,,100.0,,,,,,
1682029940327,,100.0,,,,,,
1682030295683,,100.0,,,,,,
1682030658692,,100.0,,,,,,
1682030703347,,100.0,,,,,,
1682030993221,,44.0,23.0,11.0,11.0,2.0,1.0,
1682031301735,,100.0,,,,,,
1682031661348,,100.0,,,,,,
1682032000392,,100.0,,,,,,
1682032312675,,100.0,,,,,,
1682032655413,,100.0,,,,,,
1682033014732,,100.0,,,,,,
1682033369938,,100.0,,,,,,
1682033728712,,100.0,,,,,,
1682034087892,,100.0,,,,,,
1682034447628,,100.0,,,,,,
1682034811716,,100.0,,,,,,
1682035171283,,100.0,,,,,,
1681960372287,,100.0,,,,,,
1681960391785,,100.0,,,,,,
1681960406936,,97.0,1.0,1.0,1.0,,1.0,
1681960421544,,93.0,1.0,3.0,3.0,1.0,2.0,
1681960441881,,100.0,,,,,,
1681960447015,,98.0,,,,,2.0,
1681960548936,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681960554558,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681960559667,100.0,,,,,,,
1681960559706,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681960872082,100.0,,,,,,,
1681960872135,,100.0,,,,,,
1681960907809,100.0,,,,,,,
1681960907859,,,,94.0,94.0,1.0,1.0,4.0
1681960986244,,1.0,,88.0,88.0,2.0,2.0,7.0
1681961482764,,96.0,1.0,1.0,1.0,1.0,1.0,
1681962615773,100.0,,,,,,,
1681962615788,,30.0,25.0,24.0,24.0,5.0,2.0,1.0
1681962640682,100.0,,,,,,,
1681962640725,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681962678928,,99.0,,,,,1.0,
1681962693080,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681962707198,,51.0,7.0,27.0,27.0,7.0,2.0,
1681963793090,100.0,,,,,,,
1681963793129,,100.0,,,,,,
1681965413773,,100.0,,,,,,
1681966013430,,100.0,,,,,,
1681967035826,,100.0,,,,,,
1681968117817,,100.0,,,,,,
1681984775867,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681984802334,,100.0,,,,,,
1681984818782,,96.0,1.0,1.0,1.0,,2.0,
1681984833904,,96.0,1.0,1.0,1.0,,2.0,
1681984847986,,88.0,4.0,3.0,3.0,2.0,1.0,
1681984863161,,96.0,1.0,1.0,1.0,,2.0,
1681984878317,,98.0,,,,,2.0,
1681984894992,,97.0,1.0,1.0,1.0,,1.0,
1681984908892,,99.0,,,,,1.0,
1681984920183,,100.0,,,,,,
1681984935544,100.0,,,,,,,
1681984935645,,97.0,1.0,,,,2.0,
1681984952506,100.0,,,,,,,
1681984952534,,95.0,1.0,2.0,2.0,,2.0,
1681984966547,,100.0,,,,,,
1681984981741,,100.0,,,,,,
1681985002778,100.0,,,,,,,
1681985002796,,72.0,7.0,12.0,12.0,3.0,2.0,
1681985007542,,99.0,,,,,1.0,
1681985012764,,98.0,1.0,,,,1.0,
1681985029448,,65.0,10.0,9.0,9.0,6.0,1.0,
1681985040209,,73.0,5.0,12.0,12.0,6.0,1.0,
1681985056811,,96.0,1.0,1.0,1.0,,2.0,
1681985072273,,83.0,3.0,8.0,8.0,2.0,3.0,
1681985086027,,83.0,6.0,6.0,6.0,2.0,1.0,
1681985101334,,97.0,1.0,1.0,1.0,,1.0,
1681985116706,,92.0,2.0,2.0,2.0,1.0,2.0,
1681985132094,,94.0,2.0,2.0,2.0,,2.0,
1681985147228,,96.0,1.0,,,,2.0,
1681985162497,,79.0,6.0,9.0,9.0,1.0,3.0,
1681985177648,,96.0,2.0,1.0,1.0,,1.0,
1681985192834,,98.0,,,,,2.0,
1681985208176,,97.0,1.0,1.0,1.0,,1.0,
1681985228680,,97.0,1.0,1.0,1.0,,1.0,
1681985246594,100.0,,,,,,,
1681985246679,,98.0,,,,,2.0,
1681985259093,,100.0,,,,,,
1681985276654,,96.0,2.0,1.0,1.0,,1.0,
1681985276903,,100.0,,,,,,
1681985276950,,100.0,,,,,,
1681985592181,,98.0,1.0,,,,1.0,
1681985951099,,100.0,,,,,,
1681986284519,,100.0,,,,,,
1681986639640,,96.0,1.0,1.0,1.0,,1.0,
1681987001735,,98.0,,,,,2.0,
1681987080298,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987115181,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987128207,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987137985,,100.0,,,,,,
1681987146715,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987160461,,98.0,,,,,2.0,
1681987184918,100.0,,,,,,,
1681987184976,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987488183,100.0,,,,,,,
1681987488248,,100.0,,,,,,
1681987518927,,99.0,,,,,1.0,
1681987533547,,98.0,1.0,,,,1.0,
1681987892710,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681987913868,,1.0,1.0,94.0,94.0,1.0,2.0,1.0
1681987945947,,3.0,1.0,91.0,91.0,1.0,2.0,1.0
1681987968169,,38.0,9.0,32.0,32.0,9.0,2.0,1.0
1681987983798,,39.0,4.0,37.0,37.0,14.0,2.0,2.0
1681987996619,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988024628,,3.0,,92.0,92.0,1.0,3.0,1.0
1681988057520,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988062704,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988087062,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988097621,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988102996,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988106803,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988113402,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988118667,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988124015,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988128233,,11.0,1.0,82.0,82.0,4.0,2.0,
1681988136279,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988151871,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988172212,,10.0,10.0,10.0,10.0,10.0,40.0,10.0
1681988195032,,100.0,,,,,,
