timestamp,stress
1680188405758,4
1680220874276,2
1680223821873,2
1680226362979,1
1680228376738,1
1680230345992,1
1680232347111,1
1680234865941,2
1680236780516,1
1680238639150,3
1680241506254,1
1680243363165,2
1680246972259,1
1680250318793,1
1680254029395,2
1680257580936,3
1680259758834,4
1680262123525,3
1680267663783,4
1680270483620,4
1680306785848,1
1680309896849,3
1680312246046,2
1680317462593,2
1680319434175,3
1680321836437,3
1680325396926,3
1680328636497,2
1680332049629,1
1680336145734,1
1680338400487,1
1680343121871,1
1680347185441,3
1680349881919,3
1680352757758,3
1680358170650,3
1680363949852,2
1680368213653,2
1680372905209,3
1680398983705,1
1680402310953,1
1680405581323,2
1680407572453,2
1680409871770,4
1680413780290,2
1680415753111,3
1680418872232,1
1680420930701,2
1680426724564,1
1680428908370,1
1680433741188,2
1680437954829,3
1680442353860,1
1680444895930,3
1680448328993,3
1680453316034,2
1680455751271,4
1680457773916,2
1680478588333,2
1680482074940,1
1680484898331,4
1680487672402,2
1680489640689,1
1680495341553,4
1680497751004,4
1680501822561,4
1680504499988,3
1680507821339,1
1680510795854,2
1680513050095,1
1680521607064,1
1680523827279,1
1680526339760,1
1680529016323,1
1680532548540,2
1680537056105,1
1680539152021,2
1680566770291,1
1680569845297,2
1680571675985,1
1680576102164,1
1680578989954,1
1680581297095,1
1680585626920,2
1680588867607,1
1680591319951,1
1680604109783,1
1680609021767,1
1680611408597,1
1680613664075,1
1680617526828,1
1680622370760,1
1680627240129,1
1680629144622,1
1680653913571,1
1680656328024,1
1680658372388,2
1680660279562,1
1680662740133,1
1680665627747,1
1680669166558,1
1680671253557,1
1680673897521,2
1680677579942,3
1680680404645,1
1680683014522,1
1680688251266,4
1680692027103,2
1680701861026,1
1680707048245,1
1680707049720,1
1680709720886,1
1680713106807,1
1680739032523,2
1680743382973,2
1680747256981,1
1680750887459,1
1680753421973,1
1680757498232,1
1680760549169,1
1680763922296,1
1680766944061,1
1680769190749,2
1680771736010,2
1680777726538,1
1680780615758,1
1680780616961,1
1680787151956,1
1680792566487,1
1680797040347,1
1680798889498,1
1680824428327,1
1680829843025,1
1680834413193,1
1680838660134,1
1680841211156,1
1680843236184,1
1680846482350,2
1680849684742,1
1680851851071,1
1680854286116,1
1680856214867,1
1680858548662,1
1680863034014,1
1680866681645,1
1680868914694,1
1680874336203,1
1680880041466,1
1680881894663,1
1680884223501,1
1680887326162,2
1680914773698,1
1680916663094,1
1680918613325,1
1680920708032,1
1680922817865,1
1680928327155,1
1680931881726,1
1680934501380,1
1680939559450,1
1680942332255,1
1680947904615,1
1680950078075,1
1680954097438,1
1680956133919,1
1680959005987,1
1680962964823,1
1680966158788,1
1680969487987,2
1680972162603,1
1680975450826,1
1680978141224,1
1681000164913,1
1681003244481,1
1681005054497,1
1681006929093,1
1681009639269,1
1681012910253,1
1681016793487,1
1681018888693,1
1681020953623,1
1681023197384,1
1681025087272,1
1681029088210,1
1681033976214,2
1681037368224,2
1681044446705,3
1681049538250,1
1681052684576,1
1681054686570,1
1681057425665,1
1681059373464,1
1681062210876,1
1681083525560,1
1681086070908,1
1681089128206,1
1681092125632,1
1681096016069,2
1681099929831,1
1681102841091,1
1681106461687,1
1681108320948,1
1681111702000,3
1681114844064,1
1681120140498,1
1681123547259,1
1681129701516,1
1681132730908,1
1681135235008,1
1681141274474,2
1681143317569,1
1681145446966,1
1681148818576,1
1681172316855,1
1681174415094,2
1681176673064,1
1681180328966,1
1681192094860,3
1681192089514,3
1681192090969,3
1681194236047,1
1681196343343,1
1681201107508,1
1681209055283,1
1681211950698,1
1681214428857,1
1681218777278,1
1681223448869,2
1681225598409,1
1681228307417,1
1681230283974,1
1681259192146,1
1681261293180,1
1681266704082,1
1681271755400,1
1681273656203,1
1681276204204,1
1681281184474,1
1681286087739,1
1681288654601,1
1681292485017,1
1681295874934,1
1681298453359,1
1681302566560,1
1681305118928,1
1681309207348,1
1681312298264,2
1681315192181,2
1681319105598,2
1681333662719,3
1681336879194,2
1681341726479,1
1681343866486,1
1681347366623,1
1681354211887,1
1681356698893,1
1681361528927,1
1681365979498,2
1681367982357,1
1681371509757,1
1681381650186,1
1681385085244,1
1681389909438,1
1681392634441,1
1681398052293,1
1681401435684,1
1681409584581,1
